time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.953,0.017,0.096347
1000,0.033,0.939,0.029,0.102582
1500,0.034,0.943,0.023,0.085906
2000,0.035,0.946,0.019,0.068969
2500,0.035,0.933,0.033,0.097417
3000,0.053,0.907,0.040,0.158264
3500,0.044,0.907,0.049,0.143850
4000,0.055,0.901,0.044,0.131009
4500,0.057,0.887,0.056,0.186187
5000,0.066,0.885,0.049,0.142772
5500,0.079,0.860,0.061,0.234228
6000,0.069,0.861,0.069,0.198998
6500,0.060,0.854,0.086,0.193479
7000,0.066,0.875,0.058,0.164000
7500,0.064,0.876,0.059,0.152085
8000,0.064,0.890,0.046,0.190332
8500,0.052,0.891,0.057,0.140825
9000,0.049,0.873,0.078,0.178557
9500,0.049,0.875,0.076,0.175595
10000,0.049,0.879,0.072,0.180541
10500,0.048,0.891,0.061,0.181072
11000,0.041,0.905,0.054,0.120125
11500,0.034,0.918,0.048,0.096509
12000,0.041,0.882,0.078,0.150115
12500,0.043,0.874,0.083,0.150116
13000,0.042,0.874,0.084,0.144166
13500,0.048,0.907,0.045,0.107951
14000,0.055,0.903,0.042,0.129130
14500,0.052,0.904,0.044,0.124610
15000,0.045,0.909,0.046,0.120255
15500,0.055,0.888,0.057,0.135735
16000,0.053,0.887,0.060,0.147633
16500,0.043,0.888,0.069,0.163866
17000,0.051,0.872,0.077,0.189032
17500,0.060,0.883,0.057,0.141232
18000,0.052,0.883,0.065,0.181273
18500,0.041,0.894,0.065,0.136996
19000,0.044,0.873,0.083,0.201754
19500,0.045,0.892,0.063,0.141475
20000,0.053,0.891,0.056,0.120575
20500,0.048,0.895,0.057,0.142854
21000,0.076,0.857,0.067,0.206931
21500,0.076,0.843,0.082,0.230615
22000,0.067,0.845,0.088,0.199106
22500,0.057,0.872,0.070,0.146475
23000,0.085,0.832,0.083,0.210343
23500,0.076,0.841,0.084,0.204964
24000,0.073,0.832,0.095,0.240054
24500,0.073,0.816,0.111,0.230766
25000,0.098,0.787,0.115,0.283980
25500,0.120,0.754,0.127,0.312490
26000,0.108,0.756,0.136,0.353189
26500,0.110,0.754,0.136,0.307993
27000,0.087,0.769,0.144,0.291871
27500,0.079,0.774,0.147,0.272384
28000,0.083,0.806,0.111,0.218836
28500,0.085,0.807,0.108,0.232260
29000,0.081,0.800,0.120,0.251888
29500,0.086,0.808,0.106,0.204456
30000,0.109,0.784,0.106,0.225558
30500,0.109,0.784,0.106,0.254822
31000,0.103,0.777,0.120,0.274627
31500,0.114,0.762,0.124,0.280855
32000,0.131,0.739,0.131,0.305878
32500,0.172,0.700,0.129,0.307941
33000,0.175,0.686,0.139,0.309323
33500,0.198,0.677,0.125,0.300090
34000,0.187,0.661,0.152,0.324938
34500,0.162,0.704,0.134,0.270385
35000,0.177,0.693,0.131,0.285612
