time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.903,0.067,0.144905
1000,0.030,0.819,0.151,0.269434
1500,0.032,0.702,0.266,0.367169
2000,0.047,0.541,0.412,0.403048
2500,0.062,0.414,0.524,0.378274
3000,0.060,0.340,0.600,0.343658
3500,0.079,0.243,0.677,0.313271
4000,0.082,0.199,0.720,0.276560
4500,0.109,0.139,0.752,0.271898
5000,0.087,0.156,0.757,0.274324
5500,0.097,0.104,0.799,0.211310
6000,0.107,0.109,0.784,0.256621
6500,0.114,0.092,0.794,0.250285
7000,0.144,0.077,0.779,0.258720
7500,0.154,0.079,0.767,0.278676
8000,0.139,0.067,0.794,0.218355
8500,0.184,0.087,0.730,0.327636
9000,0.166,0.084,0.749,0.303274
9500,0.124,0.069,0.806,0.231959
10000,0.107,0.092,0.801,0.272235
10500,0.099,0.107,0.794,0.258883
11000,0.084,0.122,0.794,0.273630
11500,0.072,0.094,0.834,0.227870
12000,0.097,0.097,0.806,0.260157
12500,0.114,0.079,0.806,0.254932
13000,0.127,0.069,0.804,0.235983
13500,0.144,0.079,0.777,0.259754
14000,0.159,0.114,0.727,0.321767
14500,0.151,0.067,0.782,0.263614
15000,0.136,0.062,0.801,0.247830
15500,0.129,0.050,0.821,0.249041
16000,0.132,0.052,0.816,0.234151
16500,0.136,0.072,0.792,0.269850
17000,0.129,0.077,0.794,0.259762
17500,0.151,0.067,0.782,0.252151
18000,0.134,0.089,0.777,0.273763
18500,0.141,0.092,0.767,0.307512
19000,0.109,0.107,0.784,0.265364
19500,0.117,0.077,0.806,0.227831
20000,0.127,0.074,0.799,0.237612
20500,0.127,0.072,0.801,0.240247
21000,0.114,0.079,0.806,0.240090
21500,0.127,0.060,0.814,0.229032
22000,0.117,0.084,0.799,0.222046
22500,0.107,0.077,0.816,0.205367
23000,0.132,0.077,0.792,0.242916
23500,0.127,0.062,0.811,0.239585
24000,0.146,0.084,0.769,0.314273
24500,0.144,0.069,0.787,0.262411
25000,0.141,0.079,0.779,0.290100
25500,0.127,0.062,0.811,0.244261
26000,0.151,0.079,0.769,0.305087
26500,0.134,0.092,0.774,0.264670
27000,0.119,0.087,0.794,0.246607
27500,0.119,0.117,0.764,0.280869
28000,0.099,0.114,0.787,0.269999
28500,0.107,0.109,0.784,0.260070
29000,0.114,0.104,0.782,0.276808
29500,0.112,0.107,0.782,0.289674
30000,0.092,0.089,0.819,0.241847
30500,0.129,0.097,0.774,0.288569
31000,0.146,0.069,0.784,0.291781
31500,0.161,0.079,0.759,0.324217
32000,0.146,0.077,0.777,0.271808
32500,0.141,0.099,0.759,0.308821
33000,0.151,0.082,0.767,0.314442
33500,0.112,0.077,0.811,0.252363
34000,0.117,0.074,0.809,0.243480
34500,0.166,0.067,0.767,0.295749
35000,0.149,0.077,0.774,0.279100
35500,0.119,0.079,0.801,0.241859
36000,0.109,0.092,0.799,0.251994
36500,0.087,0.104,0.809,0.242974
37000,0.097,0.089,0.814,0.221195
37500,0.127,0.082,0.792,0.263416
38000,0.146,0.079,0.774,0.288025
38500,0.141,0.055,0.804,0.248953
39000,0.154,0.069,0.777,0.286234
39500,0.161,0.060,0.779,0.279128
40000,0.139,0.060,0.801,0.260633
40500,0.136,0.069,0.794,0.249800
41000,0.132,0.060,0.809,0.231600
41500,0.119,0.074,0.806,0.235722
42000,0.127,0.055,0.819,0.243556
42500,0.129,0.077,0.794,0.269333
43000,0.134,0.079,0.787,0.276225
43500,0.127,0.055,0.819,0.227357
44000,0.149,0.065,0.787,0.258856
44500,0.122,0.089,0.789,0.248923
45000,0.144,0.077,0.779,0.274616
45500,0.154,0.062,0.784,0.265423
46000,0.149,0.065,0.787,0.244388
46500,0.156,0.069,0.774,0.258282
47000,0.151,0.089,0.759,0.314943
47500,0.149,0.079,0.772,0.290452
48000,0.151,0.099,0.749,0.297457
48500,0.171,0.065,0.764,0.288782
49000,0.141,0.107,0.752,0.304132
49500,0.141,0.084,0.774,0.274990
50000,0.149,0.079,0.772,0.285506
50500,0.132,0.072,0.797,0.264285
51000,0.109,0.107,0.784,0.272702
51500,0.109,0.089,0.801,0.252767
52000,0.127,0.107,0.767,0.290466
52500,0.107,0.107,0.787,0.258235
53000,0.119,0.102,0.779,0.296089
53500,0.129,0.067,0.804,0.247047
54000,0.122,0.082,0.797,0.253467
54500,0.104,0.069,0.826,0.224577
55000,0.136,0.060,0.804,0.258353
55500,0.132,0.069,0.799,0.244427
56000,0.124,0.089,0.787,0.291722
56500,0.127,0.097,0.777,0.295602
57000,0.102,0.077,0.821,0.231048
57500,0.099,0.079,0.821,0.235667
58000,0.099,0.092,0.809,0.267715
58500,0.097,0.097,0.806,0.260016
59000,0.107,0.104,0.789,0.289544
59500,0.129,0.082,0.789,0.264898
60000,0.112,0.074,0.814,0.232571
60500,0.117,0.077,0.806,0.245205
61000,0.112,0.094,0.794,0.288161
61500,0.124,0.084,0.792,0.257800
62000,0.107,0.119,0.774,0.284738
62500,0.107,0.102,0.792,0.256211
63000,0.127,0.097,0.777,0.274707
63500,0.151,0.107,0.742,0.306076
64000,0.134,0.094,0.772,0.265267
64500,0.112,0.104,0.784,0.255111
65000,0.149,0.079,0.772,0.276303
65500,0.132,0.102,0.767,0.278025
66000,0.129,0.097,0.774,0.303436
66500,0.146,0.077,0.777,0.294428
67000,0.122,0.104,0.774,0.283227
67500,0.114,0.112,0.774,0.276253
68000,0.129,0.094,0.777,0.281490
68500,0.114,0.072,0.814,0.207803
69000,0.109,0.099,0.792,0.255836
69500,0.124,0.109,0.767,0.291757
70000,0.099,0.134,0.767,0.264582
70500,0.112,0.114,0.774,0.291235
71000,0.122,0.094,0.784,0.261207
71500,0.134,0.072,0.794,0.228816
72000,0.132,0.077,0.792,0.243818
72500,0.122,0.094,0.784,0.257612
73000,0.112,0.107,0.782,0.243061
73500,0.104,0.094,0.801,0.236144
74000,0.149,0.067,0.784,0.279982
74500,0.132,0.074,0.794,0.268243
75000,0.144,0.089,0.767,0.307932
75500,0.134,0.089,0.777,0.285373
76000,0.102,0.072,0.826,0.204354
76500,0.114,0.087,0.799,0.247687
77000,0.099,0.102,0.799,0.274088
77500,0.102,0.079,0.819,0.229249
78000,0.122,0.094,0.784,0.267063
78500,0.117,0.065,0.819,0.236234
79000,0.156,0.052,0.792,0.263324
79500,0.161,0.037,0.801,0.242198
