time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.940,0.030,0.099245
1000,0.030,0.891,0.079,0.164167
1500,0.035,0.898,0.067,0.154262
2000,0.035,0.911,0.055,0.119538
2500,0.037,0.893,0.069,0.159671
3000,0.047,0.886,0.067,0.170985
3500,0.052,0.868,0.079,0.189606
4000,0.052,0.856,0.092,0.191122
4500,0.042,0.859,0.099,0.200739
5000,0.042,0.866,0.092,0.171946
5500,0.035,0.916,0.050,0.103743
6000,0.030,0.926,0.045,0.090622
6500,0.032,0.938,0.030,0.088592
7000,0.037,0.908,0.055,0.146484
7500,0.030,0.906,0.065,0.145213
8000,0.030,0.945,0.025,0.067886
8500,0.032,0.928,0.040,0.097904
9000,0.030,0.908,0.062,0.141724
9500,0.030,0.931,0.040,0.108123
10000,0.032,0.891,0.077,0.169478
10500,0.035,0.908,0.057,0.137780
11000,0.030,0.935,0.035,0.094660
11500,0.030,0.913,0.057,0.114934
12000,0.030,0.908,0.062,0.108159
12500,0.032,0.913,0.055,0.114262
13000,0.035,0.896,0.069,0.134834
13500,0.042,0.851,0.107,0.186577
14000,0.042,0.856,0.102,0.188643
14500,0.035,0.893,0.072,0.147760
15000,0.035,0.911,0.055,0.100474
15500,0.030,0.903,0.067,0.110621
16000,0.032,0.913,0.055,0.097084
16500,0.035,0.923,0.042,0.087526
17000,0.030,0.911,0.060,0.122206
17500,0.030,0.935,0.035,0.081723
18000,0.037,0.923,0.040,0.102487
18500,0.035,0.908,0.057,0.113369
19000,0.030,0.888,0.082,0.154910
19500,0.032,0.928,0.040,0.095009
20000,0.030,0.921,0.050,0.114656
20500,0.030,0.933,0.037,0.093446
21000,0.032,0.921,0.047,0.124036
21500,0.030,0.926,0.045,0.095379
22000,0.032,0.913,0.055,0.130466
22500,0.032,0.916,0.052,0.115083
23000,0.032,0.896,0.072,0.157649
23500,0.032,0.935,0.032,0.087673
24000,0.035,0.933,0.032,0.104877
24500,0.035,0.918,0.047,0.113000
25000,0.030,0.926,0.045,0.090285
25500,0.030,0.921,0.050,0.093765
26000,0.032,0.916,0.052,0.107928
26500,0.035,0.913,0.052,0.113237
27000,0.032,0.918,0.050,0.104440
27500,0.032,0.903,0.065,0.143511
28000,0.032,0.921,0.047,0.114237
28500,0.032,0.923,0.045,0.098716
29000,0.030,0.935,0.035,0.084887
29500,0.032,0.903,0.065,0.123018
30000,0.035,0.898,0.067,0.117715
30500,0.040,0.901,0.060,0.134121
31000,0.037,0.864,0.099,0.200138
31500,0.037,0.883,0.079,0.149309
32000,0.037,0.911,0.052,0.104983
32500,0.035,0.896,0.069,0.134808
33000,0.037,0.921,0.042,0.100015
33500,0.032,0.943,0.025,0.077692
34000,0.032,0.945,0.022,0.074783
34500,0.032,0.938,0.030,0.071526
35000,0.032,0.935,0.032,0.077387
35500,0.032,0.926,0.042,0.098612
36000,0.040,0.921,0.040,0.105261
36500,0.032,0.938,0.030,0.084561
37000,0.037,0.916,0.047,0.104580
37500,0.035,0.923,0.042,0.083914
38000,0.035,0.896,0.069,0.149918
38500,0.037,0.908,0.055,0.132455
39000,0.032,0.931,0.037,0.094702
39500,0.030,0.921,0.050,0.097220
40000,0.032,0.908,0.060,0.120928
40500,0.032,0.928,0.040,0.094876
41000,0.032,0.931,0.037,0.087643
41500,0.032,0.898,0.069,0.146450
42000,0.035,0.923,0.042,0.100013
42500,0.050,0.908,0.042,0.122511
43000,0.035,0.911,0.055,0.117722
43500,0.035,0.918,0.047,0.110600
44000,0.032,0.908,0.060,0.126545
44500,0.035,0.935,0.030,0.102962
45000,0.035,0.928,0.037,0.094653
45500,0.035,0.901,0.065,0.126710
46000,0.032,0.898,0.069,0.133215
46500,0.035,0.898,0.067,0.118702
47000,0.037,0.891,0.072,0.140631
47500,0.035,0.883,0.082,0.167810
48000,0.042,0.903,0.055,0.109055
48500,0.042,0.908,0.050,0.102209
49000,0.035,0.901,0.065,0.119315
49500,0.050,0.861,0.089,0.173785
50000,0.037,0.883,0.079,0.171678
50500,0.032,0.898,0.069,0.133970
51000,0.032,0.891,0.077,0.151301
51500,0.037,0.876,0.087,0.178888
52000,0.047,0.881,0.072,0.175529
52500,0.045,0.868,0.087,0.188359
53000,0.037,0.864,0.099,0.204303
53500,0.037,0.881,0.082,0.147359
54000,0.040,0.883,0.077,0.169088
54500,0.040,0.888,0.072,0.147610
55000,0.035,0.886,0.079,0.146183
55500,0.035,0.918,0.047,0.106353
56000,0.030,0.916,0.055,0.105431
56500,0.030,0.901,0.069,0.132231
57000,0.030,0.906,0.065,0.128164
57500,0.032,0.918,0.050,0.111044
58000,0.035,0.913,0.052,0.120774
58500,0.045,0.886,0.069,0.157866
59000,0.037,0.881,0.082,0.156276
59500,0.037,0.911,0.052,0.119777
60000,0.035,0.873,0.092,0.179106
60500,0.042,0.856,0.102,0.189163
61000,0.035,0.851,0.114,0.211655
61500,0.037,0.896,0.067,0.115352
62000,0.047,0.883,0.069,0.144135
