time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.924,0.049,0.113857
1000,0.034,0.930,0.037,0.104387
1500,0.049,0.875,0.076,0.187304
2000,0.052,0.896,0.052,0.147062
2500,0.076,0.835,0.089,0.230945
3000,0.083,0.844,0.073,0.189319
3500,0.052,0.859,0.089,0.181826
4000,0.064,0.884,0.052,0.156049
4500,0.061,0.872,0.067,0.175414
5000,0.058,0.896,0.046,0.149774
5500,0.037,0.924,0.040,0.101680
6000,0.046,0.917,0.037,0.139988
6500,0.037,0.942,0.021,0.083783
7000,0.037,0.927,0.037,0.101528
7500,0.028,0.939,0.034,0.096300
8000,0.028,0.960,0.012,0.062756
8500,0.031,0.948,0.021,0.086774
9000,0.034,0.924,0.043,0.116972
9500,0.046,0.896,0.058,0.150813
10000,0.058,0.893,0.049,0.146969
10500,0.058,0.881,0.061,0.170234
11000,0.040,0.878,0.083,0.172641
11500,0.031,0.917,0.052,0.101984
12000,0.031,0.914,0.055,0.118639
12500,0.043,0.920,0.037,0.095842
13000,0.046,0.924,0.031,0.110514
13500,0.046,0.890,0.064,0.146716
14000,0.040,0.899,0.061,0.137951
14500,0.046,0.905,0.049,0.135028
15000,0.037,0.930,0.034,0.091908
15500,0.049,0.875,0.076,0.171854
16000,0.043,0.908,0.049,0.106196
16500,0.073,0.869,0.058,0.160204
17000,0.076,0.875,0.049,0.157995
17500,0.080,0.853,0.067,0.200028
18000,0.067,0.869,0.064,0.182513
18500,0.067,0.841,0.092,0.204605
19000,0.064,0.850,0.086,0.198647
19500,0.064,0.862,0.073,0.182949
20000,0.052,0.899,0.049,0.142033
20500,0.055,0.878,0.067,0.169601
21000,0.052,0.872,0.076,0.157979
21500,0.058,0.869,0.073,0.170253
22000,0.064,0.862,0.073,0.169377
22500,0.055,0.884,0.061,0.142898
23000,0.076,0.884,0.040,0.154544
23500,0.073,0.865,0.061,0.165386
24000,0.052,0.853,0.095,0.191262
24500,0.046,0.914,0.040,0.111687
25000,0.083,0.847,0.070,0.189131
25500,0.046,0.905,0.049,0.127597
26000,0.055,0.896,0.049,0.139439
26500,0.064,0.914,0.021,0.100685
27000,0.070,0.859,0.070,0.172190
27500,0.092,0.835,0.073,0.199728
28000,0.086,0.832,0.083,0.197358
28500,0.076,0.856,0.067,0.155290
29000,0.095,0.832,0.073,0.205053
29500,0.113,0.795,0.092,0.236284
30000,0.128,0.768,0.104,0.252220
30500,0.119,0.795,0.086,0.228669
31000,0.083,0.813,0.104,0.219014
31500,0.083,0.847,0.070,0.185997
32000,0.073,0.869,0.058,0.140378
32500,0.064,0.869,0.067,0.170481
33000,0.055,0.902,0.043,0.129709
33500,0.043,0.917,0.040,0.106441
34000,0.052,0.862,0.086,0.170021
34500,0.086,0.887,0.028,0.140151
35000,0.049,0.902,0.049,0.141954
35500,0.046,0.911,0.043,0.122849
36000,0.034,0.933,0.034,0.086815
36500,0.037,0.914,0.049,0.118683
37000,0.046,0.896,0.058,0.152209
37500,0.040,0.905,0.055,0.144554
38000,0.043,0.920,0.037,0.123286
38500,0.055,0.878,0.067,0.166643
39000,0.046,0.881,0.073,0.155795
39500,0.052,0.884,0.064,0.168684
40000,0.046,0.905,0.049,0.127095
40500,0.046,0.896,0.058,0.143375
41000,0.043,0.911,0.046,0.146287
41500,0.043,0.896,0.061,0.154527
42000,0.034,0.924,0.043,0.106831
42500,0.034,0.927,0.040,0.105379
43000,0.040,0.905,0.055,0.156073
43500,0.052,0.893,0.055,0.164012
44000,0.052,0.890,0.058,0.157957
44500,0.028,0.945,0.028,0.083694
45000,0.034,0.930,0.037,0.106358
45500,0.031,0.930,0.040,0.111360
46000,0.031,0.942,0.028,0.083842
46500,0.031,0.908,0.061,0.144292
47000,0.052,0.881,0.067,0.168763
47500,0.049,0.908,0.043,0.115298
48000,0.043,0.890,0.067,0.149859
48500,0.058,0.893,0.049,0.143264
49000,0.049,0.933,0.018,0.093879
49500,0.049,0.917,0.034,0.116505
50000,0.034,0.914,0.052,0.126885
50500,0.040,0.911,0.049,0.136131
51000,0.046,0.908,0.046,0.121466
51500,0.058,0.875,0.067,0.161515
52000,0.043,0.902,0.055,0.146611
52500,0.049,0.899,0.052,0.145719
53000,0.046,0.902,0.052,0.137784
53500,0.049,0.920,0.031,0.121171
54000,0.049,0.893,0.058,0.138197
54500,0.031,0.942,0.028,0.083483
55000,0.031,0.930,0.040,0.123160
55500,0.040,0.924,0.037,0.111415
56000,0.046,0.908,0.046,0.130758
56500,0.040,0.930,0.031,0.094264
57000,0.040,0.924,0.037,0.119514
57500,0.049,0.890,0.061,0.166205
58000,0.037,0.908,0.055,0.148559
58500,0.040,0.905,0.055,0.122151
59000,0.031,0.939,0.031,0.092863
59500,0.037,0.914,0.049,0.124185
60000,0.040,0.917,0.043,0.136767
60500,0.055,0.893,0.052,0.149738
61000,0.046,0.914,0.040,0.117730
61500,0.064,0.856,0.080,0.198193
62000,0.043,0.878,0.080,0.162310
62500,0.043,0.862,0.095,0.179340
63000,0.046,0.887,0.067,0.157502
63500,0.040,0.911,0.049,0.124335
64000,0.031,0.917,0.052,0.108287
64500,0.043,0.927,0.031,0.100922
65000,0.034,0.930,0.037,0.109404
65500,0.049,0.899,0.052,0.152323
66000,0.046,0.896,0.058,0.157237
66500,0.061,0.893,0.046,0.145931
67000,0.076,0.875,0.049,0.175573
67500,0.055,0.878,0.067,0.164830
68000,0.083,0.844,0.073,0.193579
68500,0.073,0.859,0.067,0.182336
69000,0.058,0.856,0.086,0.198397
69500,0.037,0.924,0.040,0.113258
70000,0.043,0.914,0.043,0.136407
70500,0.034,0.936,0.031,0.094286
71000,0.040,0.920,0.040,0.126508
71500,0.037,0.939,0.024,0.084889
72000,0.037,0.942,0.021,0.084185
72500,0.040,0.936,0.024,0.093125
73000,0.028,0.945,0.028,0.094855
