time,n_A+p,n_B,n_AB
0,0.450,0.550,0.000
500,0.251,0.407,0.343
1000,0.260,0.462,0.278
1500,0.242,0.483,0.275
2000,0.107,0.572,0.321
2500,0.122,0.676,0.202
3000,0.083,0.725,0.193
3500,0.049,0.804,0.147
4000,0.009,0.917,0.073
4500,0.006,0.969,0.024
5000,0.003,0.976,0.021
5500,0.003,0.991,0.006
6000,0.003,0.991,0.006
6500,0.003,0.997,0.000
7000,0.003,0.994,0.003
7500,0.003,0.997,0.000
8000,0.000,0.997,0.003
8500,0.000,0.997,0.003
9000,0.000,0.997,0.003
9500,0.000,0.997,0.003
10000,0.000,0.997,0.003
10500,0.000,0.997,0.003
11000,0.000,0.997,0.003
11500,0.000,0.997,0.003
12000,0.000,0.997,0.003
12500,0.000,1.000,0.000
