time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.029,0.909,0.062,0.133767
1000,0.029,0.946,0.025,0.089611
1500,0.029,0.946,0.025,0.090127
2000,0.029,0.971,0.000,0.049822
2500,0.029,0.955,0.017,0.079693
3000,0.029,0.913,0.058,0.148810
3500,0.029,0.930,0.041,0.112336
4000,0.029,0.921,0.050,0.127009
4500,0.037,0.921,0.041,0.140574
5000,0.029,0.942,0.029,0.094670
5500,0.029,0.950,0.021,0.094562
6000,0.029,0.934,0.037,0.121824
6500,0.029,0.913,0.058,0.147741
7000,0.029,0.934,0.037,0.099588
7500,0.037,0.930,0.033,0.108030
8000,0.029,0.921,0.050,0.131086
8500,0.029,0.934,0.037,0.105536
9000,0.029,0.913,0.058,0.146734
9500,0.029,0.934,0.037,0.108898
10000,0.041,0.917,0.041,0.136870
10500,0.029,0.955,0.017,0.070069
11000,0.029,0.901,0.070,0.158153
11500,0.029,0.963,0.008,0.073774
12000,0.029,0.926,0.045,0.127336
12500,0.037,0.946,0.017,0.082494
13000,0.029,0.930,0.041,0.112154
13500,0.029,0.950,0.021,0.081843
14000,0.029,0.938,0.033,0.106835
14500,0.033,0.934,0.033,0.109066
15000,0.033,0.897,0.070,0.165905
15500,0.033,0.934,0.033,0.117099
16000,0.029,0.917,0.054,0.146482
16500,0.029,0.942,0.029,0.094695
17000,0.029,0.950,0.021,0.071740
17500,0.033,0.934,0.033,0.112712
18000,0.037,0.901,0.062,0.168768
18500,0.033,0.909,0.058,0.139256
19000,0.037,0.946,0.017,0.097387
19500,0.029,0.930,0.041,0.116249
20000,0.033,0.955,0.012,0.072935
20500,0.029,0.946,0.025,0.094830
21000,0.029,0.909,0.062,0.165612
21500,0.029,0.934,0.037,0.118127
22000,0.029,0.938,0.033,0.110303
22500,0.029,0.971,0.000,0.049822
23000,0.029,0.955,0.017,0.081072
23500,0.033,0.901,0.066,0.158544
24000,0.037,0.905,0.058,0.152289
24500,0.037,0.868,0.095,0.216104
25000,0.033,0.946,0.021,0.078553
25500,0.033,0.938,0.029,0.088763
26000,0.029,0.938,0.033,0.106313
26500,0.033,0.913,0.054,0.136915
27000,0.029,0.950,0.021,0.093555
27500,0.029,0.942,0.029,0.108845
28000,0.029,0.938,0.033,0.094513
28500,0.029,0.930,0.041,0.118917
29000,0.029,0.926,0.045,0.120522
29500,0.029,0.938,0.033,0.110357
30000,0.037,0.901,0.062,0.152693
30500,0.033,0.917,0.050,0.133103
31000,0.029,0.921,0.050,0.120815
31500,0.029,0.959,0.012,0.070160
32000,0.033,0.905,0.062,0.137468
32500,0.033,0.901,0.066,0.155573
33000,0.037,0.930,0.033,0.113433
33500,0.029,0.930,0.041,0.116701
34000,0.029,0.942,0.029,0.102307
34500,0.029,0.909,0.062,0.147446
35000,0.029,0.950,0.021,0.078210
35500,0.029,0.938,0.033,0.091180
36000,0.029,0.934,0.037,0.116324
36500,0.033,0.897,0.070,0.163907
37000,0.033,0.921,0.045,0.111951
37500,0.037,0.913,0.050,0.142271
38000,0.029,0.934,0.037,0.125017
38500,0.029,0.897,0.074,0.169658
39000,0.029,0.930,0.041,0.110140
39500,0.033,0.917,0.050,0.137185
40000,0.029,0.950,0.021,0.079720
40500,0.037,0.901,0.062,0.146725
41000,0.029,0.930,0.041,0.100187
41500,0.033,0.930,0.037,0.120503
42000,0.029,0.930,0.041,0.121714
42500,0.029,0.901,0.070,0.172130
43000,0.041,0.938,0.021,0.098948
43500,0.033,0.917,0.050,0.139500
44000,0.029,0.955,0.017,0.076468
44500,0.033,0.901,0.066,0.163037
45000,0.029,0.942,0.029,0.088737
45500,0.029,0.946,0.025,0.085556
46000,0.029,0.950,0.021,0.089027
46500,0.029,0.946,0.025,0.099176
47000,0.033,0.938,0.029,0.113367
47500,0.033,0.909,0.058,0.151916
48000,0.029,0.934,0.037,0.101525
48500,0.033,0.917,0.050,0.138073
49000,0.029,0.909,0.062,0.147423
49500,0.029,0.938,0.033,0.093211
50000,0.037,0.955,0.008,0.071691
50500,0.029,0.942,0.029,0.090979
51000,0.029,0.938,0.033,0.098938
51500,0.033,0.926,0.041,0.128907
52000,0.029,0.909,0.062,0.156220
52500,0.029,0.942,0.029,0.088642
53000,0.029,0.909,0.062,0.133533
53500,0.033,0.926,0.041,0.112979
54000,0.033,0.913,0.054,0.130621
54500,0.029,0.955,0.017,0.074706
55000,0.033,0.901,0.066,0.161683
55500,0.033,0.938,0.029,0.091529
56000,0.029,0.942,0.029,0.096769
56500,0.033,0.921,0.045,0.128938
57000,0.029,0.946,0.025,0.088144
57500,0.029,0.946,0.025,0.080719
58000,0.029,0.959,0.012,0.070961
58500,0.029,0.930,0.041,0.110723
59000,0.045,0.905,0.050,0.152363
59500,0.041,0.938,0.021,0.103667
60000,0.029,0.909,0.062,0.148156
60500,0.029,0.913,0.058,0.142181
61000,0.037,0.926,0.037,0.121884
61500,0.033,0.921,0.045,0.135530
62000,0.029,0.950,0.021,0.076881
62500,0.033,0.938,0.029,0.110345
63000,0.029,0.913,0.058,0.133446
63500,0.029,0.950,0.021,0.077111
64000,0.033,0.934,0.033,0.099632
64500,0.029,0.938,0.033,0.103439
65000,0.029,0.913,0.058,0.152946
65500,0.029,0.938,0.033,0.093376
66000,0.029,0.917,0.054,0.139583
66500,0.037,0.872,0.091,0.205062
67000,0.029,0.909,0.062,0.131274
67500,0.029,0.934,0.037,0.097962
68000,0.029,0.959,0.012,0.066638
68500,0.029,0.946,0.025,0.095929
69000,0.029,0.950,0.021,0.085568
69500,0.033,0.938,0.029,0.106856
70000,0.033,0.946,0.021,0.089592
70500,0.029,0.913,0.058,0.129971
71000,0.029,0.938,0.033,0.107317
71500,0.029,0.942,0.029,0.098163
72000,0.029,0.930,0.041,0.123010
72500,0.037,0.909,0.054,0.137134
73000,0.033,0.946,0.021,0.090402
73500,0.029,0.905,0.066,0.160487
74000,0.029,0.938,0.033,0.088800
74500,0.029,0.942,0.029,0.096255
75000,0.029,0.938,0.033,0.096658
75500,0.029,0.913,0.058,0.139839
76000,0.029,0.926,0.045,0.124487
76500,0.033,0.897,0.070,0.174188
77000,0.029,0.917,0.054,0.122034
77500,0.037,0.926,0.037,0.139785
78000,0.033,0.946,0.021,0.085509
78500,0.037,0.942,0.021,0.096936
79000,0.033,0.946,0.021,0.100340
79500,0.033,0.955,0.012,0.076584
80000,0.029,0.942,0.029,0.101426
80500,0.029,0.930,0.041,0.108154
81000,0.029,0.926,0.045,0.115596
81500,0.037,0.905,0.058,0.153506
82000,0.037,0.930,0.033,0.123297
82500,0.029,0.930,0.041,0.107560
83000,0.029,0.921,0.050,0.122589
83500,0.029,0.921,0.050,0.114578
84000,0.029,0.938,0.033,0.098677
84500,0.029,0.934,0.037,0.105205
85000,0.033,0.942,0.025,0.095929
85500,0.033,0.930,0.037,0.121280
86000,0.029,0.926,0.045,0.119898
86500,0.029,0.934,0.037,0.111812
87000,0.029,0.950,0.021,0.079240
87500,0.029,0.934,0.037,0.101876
88000,0.029,0.934,0.037,0.110429
88500,0.029,0.893,0.079,0.166540
89000,0.033,0.950,0.017,0.092710
89500,0.029,0.934,0.037,0.118984
90000,0.029,0.926,0.045,0.141457
90500,0.033,0.921,0.045,0.112603
91000,0.037,0.909,0.054,0.152912
91500,0.029,0.921,0.050,0.136698
92000,0.029,0.934,0.037,0.112227
92500,0.029,0.967,0.004,0.056723
93000,0.029,0.950,0.021,0.081072
93500,0.029,0.950,0.021,0.091472
94000,0.033,0.930,0.037,0.113990
94500,0.029,0.950,0.021,0.090904
95000,0.045,0.917,0.037,0.139493
95500,0.037,0.921,0.041,0.121031
96000,0.037,0.909,0.054,0.141538
96500,0.033,0.897,0.070,0.160258
97000,0.033,0.934,0.033,0.102739
97500,0.029,0.955,0.017,0.073291
98000,0.033,0.942,0.025,0.095070
98500,0.029,0.934,0.037,0.113733
99000,0.033,0.917,0.050,0.124253
99500,0.029,0.921,0.050,0.113034
100000,0.037,0.888,0.074,0.176552
