time,n_A+p,n_B,n_AB
100,0.304,0.380,0.315
200,0.283,0.304,0.413
300,0.163,0.261,0.576
400,0.109,0.315,0.576
500,0.087,0.283,0.630
600,0.130,0.250,0.620
700,0.098,0.293,0.609
800,0.109,0.250,0.641
900,0.174,0.239,0.587
1000,0.185,0.174,0.641
1100,0.228,0.174,0.598
1200,0.196,0.196,0.609
1300,0.141,0.250,0.609
1400,0.120,0.217,0.663
1500,0.174,0.196,0.630
1600,0.141,0.130,0.728
1700,0.087,0.141,0.772
1800,0.196,0.163,0.641
1900,0.239,0.120,0.641
2000,0.326,0.152,0.522
2100,0.304,0.152,0.543
2200,0.315,0.163,0.522
2300,0.337,0.098,0.565
2400,0.337,0.087,0.576
2500,0.402,0.065,0.533
2600,0.391,0.109,0.500
2700,0.272,0.120,0.609
2800,0.337,0.130,0.533
2900,0.326,0.098,0.576
3000,0.337,0.076,0.587
3100,0.304,0.043,0.652
3200,0.315,0.011,0.674
3300,0.239,0.033,0.728
3400,0.239,0.054,0.707
3500,0.163,0.109,0.728
3600,0.152,0.109,0.739
3700,0.152,0.141,0.707
3800,0.239,0.163,0.598
3900,0.217,0.174,0.609
4000,0.250,0.087,0.663
4100,0.239,0.152,0.609
4200,0.250,0.196,0.554
4300,0.304,0.130,0.565
4400,0.261,0.098,0.641
4500,0.250,0.141,0.609
4600,0.239,0.109,0.652
4700,0.261,0.152,0.587
4800,0.337,0.120,0.543
4900,0.250,0.065,0.685
5000,0.185,0.076,0.739
5100,0.196,0.120,0.685
5200,0.250,0.087,0.663
5300,0.174,0.174,0.652
5400,0.130,0.087,0.783
5500,0.130,0.141,0.728
5600,0.130,0.196,0.674
5700,0.185,0.272,0.543
5800,0.130,0.261,0.609
5900,0.152,0.185,0.663
6000,0.217,0.196,0.587
6100,0.207,0.239,0.554
6200,0.196,0.185,0.620
6300,0.196,0.207,0.598
6400,0.185,0.228,0.587
6500,0.261,0.130,0.609
6600,0.207,0.141,0.652
6700,0.261,0.120,0.620
6800,0.217,0.109,0.674
6900,0.207,0.130,0.663
7000,0.207,0.120,0.674
7100,0.196,0.098,0.707
7200,0.141,0.196,0.663
7300,0.120,0.250,0.630
7400,0.130,0.228,0.641
7500,0.087,0.261,0.652
7600,0.065,0.293,0.641
7700,0.163,0.239,0.598
7800,0.130,0.304,0.565
7900,0.196,0.228,0.576
8000,0.185,0.174,0.641
8100,0.239,0.130,0.630
8200,0.250,0.087,0.663
8300,0.261,0.076,0.663
8400,0.228,0.141,0.630
8500,0.217,0.207,0.576
8600,0.207,0.141,0.652
8700,0.130,0.120,0.750
8800,0.196,0.185,0.620
8900,0.174,0.120,0.707
9000,0.250,0.130,0.620
9100,0.250,0.098,0.652
9200,0.293,0.098,0.609
9300,0.185,0.152,0.663
9400,0.196,0.174,0.630
9500,0.152,0.228,0.620
9600,0.239,0.163,0.598
9700,0.239,0.141,0.620
9800,0.261,0.163,0.576
9900,0.250,0.228,0.522
10000,0.217,0.228,0.554
10100,0.207,0.250,0.543
10200,0.109,0.293,0.598
10300,0.098,0.228,0.674
10400,0.130,0.217,0.652
10500,0.174,0.228,0.598
10600,0.174,0.228,0.598
10700,0.174,0.217,0.609
10800,0.120,0.207,0.674
10900,0.141,0.141,0.717
11000,0.130,0.163,0.707
11100,0.130,0.120,0.750
11200,0.109,0.130,0.761
11300,0.163,0.152,0.685
11400,0.196,0.174,0.630
11500,0.152,0.196,0.652
11600,0.163,0.152,0.685
11700,0.141,0.076,0.783
11800,0.185,0.109,0.707
11900,0.239,0.109,0.652
12000,0.217,0.087,0.696
12100,0.163,0.141,0.696
12200,0.130,0.185,0.685
12300,0.109,0.196,0.696
12400,0.141,0.185,0.674
12500,0.076,0.152,0.772
12600,0.174,0.152,0.674
12700,0.174,0.152,0.674
12800,0.141,0.130,0.728
12900,0.098,0.130,0.772
13000,0.130,0.174,0.696
13100,0.141,0.141,0.717
13200,0.196,0.141,0.663
13300,0.174,0.207,0.620
13400,0.174,0.163,0.663
13500,0.152,0.174,0.674
13600,0.120,0.174,0.707
13700,0.098,0.163,0.739
13800,0.141,0.109,0.750
13900,0.109,0.196,0.696
14000,0.120,0.293,0.587
14100,0.109,0.228,0.663
14200,0.065,0.217,0.717
14300,0.098,0.120,0.783
14400,0.196,0.109,0.696
14500,0.207,0.087,0.707
14600,0.207,0.152,0.641
14700,0.163,0.109,0.728
14800,0.185,0.076,0.739
14900,0.228,0.076,0.696
15000,0.174,0.098,0.728
15100,0.228,0.109,0.663
15200,0.196,0.130,0.674
15300,0.163,0.120,0.717
15400,0.207,0.293,0.500
15500,0.261,0.196,0.543
15600,0.261,0.185,0.554
15700,0.185,0.174,0.641
15800,0.152,0.098,0.750
15900,0.217,0.141,0.641
16000,0.163,0.098,0.739
16100,0.152,0.174,0.674
16200,0.098,0.130,0.772
16300,0.076,0.185,0.739
16400,0.065,0.283,0.652
16500,0.120,0.293,0.587
16600,0.120,0.272,0.609
16700,0.174,0.304,0.522
16800,0.098,0.261,0.641
16900,0.163,0.239,0.598
17000,0.207,0.174,0.620
17100,0.163,0.250,0.587
17200,0.163,0.196,0.641
17300,0.141,0.163,0.696
17400,0.120,0.152,0.728
17500,0.087,0.152,0.761
17600,0.130,0.141,0.728
17700,0.109,0.207,0.685
17800,0.185,0.174,0.641
17900,0.250,0.163,0.587
18000,0.207,0.120,0.674
18100,0.272,0.130,0.598
18200,0.163,0.109,0.728
18300,0.250,0.141,0.609
18400,0.239,0.120,0.641
18500,0.228,0.076,0.696
18600,0.326,0.076,0.598
18700,0.348,0.076,0.576
18800,0.207,0.098,0.696
18900,0.207,0.120,0.674
19000,0.185,0.196,0.620
19100,0.130,0.217,0.652
19200,0.228,0.185,0.587
19300,0.239,0.239,0.522
19400,0.196,0.272,0.533
19500,0.196,0.152,0.652
19600,0.272,0.130,0.598
19700,0.250,0.087,0.663
19800,0.348,0.098,0.554
19900,0.228,0.087,0.685
20000,0.217,0.098,0.685
20100,0.250,0.141,0.609
20200,0.272,0.120,0.609
20300,0.315,0.098,0.587
20400,0.283,0.163,0.554
20500,0.207,0.163,0.630
20600,0.250,0.120,0.630
20700,0.207,0.130,0.663
20800,0.196,0.098,0.707
20900,0.250,0.098,0.652
21000,0.250,0.087,0.663
21100,0.293,0.087,0.620
21200,0.250,0.098,0.652
21300,0.207,0.065,0.728
21400,0.283,0.065,0.652
21500,0.326,0.087,0.587
21600,0.217,0.141,0.641
21700,0.217,0.217,0.565
21800,0.174,0.261,0.565
21900,0.152,0.272,0.576
22000,0.152,0.250,0.598
22100,0.109,0.228,0.663
22200,0.120,0.163,0.717
22300,0.120,0.196,0.685
22400,0.196,0.163,0.641
22500,0.217,0.141,0.641
22600,0.217,0.152,0.630
22700,0.185,0.185,0.630
22800,0.163,0.185,0.652
22900,0.163,0.196,0.641
23000,0.152,0.196,0.652
23100,0.250,0.250,0.500
23200,0.185,0.228,0.587
23300,0.141,0.207,0.652
23400,0.196,0.152,0.652
23500,0.217,0.152,0.630
23600,0.152,0.196,0.652
23700,0.130,0.130,0.739
23800,0.196,0.185,0.620
23900,0.120,0.196,0.685
24000,0.054,0.217,0.728
24100,0.033,0.272,0.696
24200,0.000,0.359,0.641
24300,0.000,0.348,0.652
24400,0.065,0.326,0.609
24500,0.098,0.174,0.728
24600,0.120,0.283,0.598
24700,0.098,0.272,0.630
24800,0.185,0.174,0.641
24900,0.250,0.130,0.620
25000,0.315,0.109,0.576
25100,0.272,0.109,0.620
25200,0.217,0.130,0.652
25300,0.261,0.130,0.609
25400,0.228,0.076,0.696
25500,0.174,0.087,0.739
25600,0.163,0.163,0.674
25700,0.304,0.141,0.554
25800,0.239,0.120,0.641
25900,0.207,0.163,0.630
26000,0.196,0.130,0.674
26100,0.207,0.109,0.685
26200,0.174,0.130,0.696
26300,0.152,0.120,0.728
26400,0.261,0.065,0.674
26500,0.228,0.087,0.685
26600,0.283,0.054,0.663
26700,0.239,0.043,0.717
26800,0.228,0.098,0.674
26900,0.185,0.130,0.685
27000,0.174,0.163,0.663
27100,0.141,0.228,0.630
27200,0.217,0.185,0.598
27300,0.185,0.120,0.696
27400,0.228,0.054,0.717
27500,0.207,0.087,0.707
27600,0.207,0.065,0.728
27700,0.228,0.098,0.674
27800,0.228,0.087,0.685
27900,0.207,0.076,0.717
28000,0.185,0.109,0.707
28100,0.196,0.076,0.728
28200,0.283,0.120,0.598
28300,0.185,0.207,0.609
28400,0.217,0.130,0.652
28500,0.163,0.196,0.641
28600,0.207,0.163,0.630
28700,0.109,0.174,0.717
28800,0.130,0.239,0.630
28900,0.141,0.293,0.565
29000,0.207,0.163,0.630
29100,0.196,0.152,0.652
29200,0.228,0.152,0.620
29300,0.196,0.239,0.565
29400,0.120,0.185,0.696
29500,0.076,0.185,0.739
29600,0.152,0.152,0.696
29700,0.163,0.185,0.652
29800,0.196,0.163,0.641
29900,0.207,0.141,0.652
30000,0.207,0.130,0.663
30100,0.250,0.196,0.554
30200,0.261,0.163,0.576
30300,0.228,0.109,0.663
30400,0.250,0.174,0.576
30500,0.272,0.163,0.565
30600,0.228,0.217,0.554
30700,0.250,0.163,0.587
30800,0.196,0.141,0.663
30900,0.217,0.098,0.685
31000,0.196,0.098,0.707
31100,0.174,0.098,0.728
31200,0.337,0.087,0.576
31300,0.326,0.076,0.598
31400,0.272,0.120,0.609
31500,0.250,0.120,0.630
31600,0.239,0.196,0.565
31700,0.250,0.163,0.587
31800,0.239,0.174,0.587
31900,0.196,0.141,0.663
32000,0.217,0.163,0.620
32100,0.152,0.152,0.696
32200,0.141,0.152,0.707
32300,0.120,0.098,0.783
32400,0.163,0.120,0.717
32500,0.109,0.141,0.750
32600,0.152,0.152,0.696
32700,0.152,0.152,0.696
32800,0.109,0.152,0.739
32900,0.109,0.185,0.707
33000,0.120,0.185,0.696
33100,0.120,0.217,0.663
33200,0.087,0.228,0.685
33300,0.109,0.185,0.707
33400,0.120,0.174,0.707
33500,0.098,0.261,0.641
33600,0.087,0.304,0.609
33700,0.065,0.250,0.685
33800,0.120,0.228,0.652
33900,0.141,0.196,0.663
34000,0.087,0.185,0.728
34100,0.141,0.250,0.609
34200,0.152,0.217,0.630
34300,0.120,0.326,0.554
34400,0.141,0.228,0.630
34500,0.065,0.207,0.728
34600,0.098,0.228,0.674
34700,0.130,0.217,0.652
34800,0.163,0.217,0.620
34900,0.076,0.272,0.652
35000,0.098,0.217,0.685
35100,0.120,0.250,0.630
35200,0.130,0.272,0.598
35300,0.163,0.239,0.598
35400,0.185,0.228,0.587
35500,0.174,0.196,0.630
35600,0.141,0.239,0.620
35700,0.130,0.217,0.652
35800,0.130,0.196,0.674
35900,0.174,0.228,0.598
36000,0.174,0.196,0.630
36100,0.130,0.196,0.674
36200,0.098,0.185,0.717
36300,0.130,0.217,0.652
36400,0.196,0.174,0.630
36500,0.239,0.130,0.630
36600,0.196,0.120,0.685
36700,0.130,0.185,0.685
36800,0.185,0.174,0.641
36900,0.174,0.141,0.685
37000,0.207,0.163,0.630
37100,0.239,0.109,0.652
37200,0.207,0.141,0.652
37300,0.217,0.152,0.630
37400,0.348,0.109,0.543
37500,0.250,0.109,0.641
37600,0.239,0.087,0.674
