time,n_A+p,n_B,n_AB
100,0.395,0.289,0.316
200,0.355,0.224,0.421
300,0.224,0.250,0.526
400,0.250,0.303,0.447
500,0.342,0.197,0.461
600,0.237,0.289,0.474
700,0.355,0.197,0.447
800,0.408,0.237,0.355
900,0.382,0.132,0.487
1000,0.461,0.132,0.408
1100,0.395,0.263,0.342
1200,0.145,0.368,0.487
1300,0.197,0.408,0.395
1400,0.237,0.224,0.539
1500,0.342,0.250,0.408
1600,0.263,0.276,0.461
1700,0.276,0.303,0.421
1800,0.276,0.224,0.500
1900,0.289,0.197,0.513
2000,0.382,0.171,0.447
2100,0.487,0.171,0.342
2200,0.461,0.105,0.434
2300,0.224,0.250,0.526
2400,0.329,0.237,0.434
2500,0.355,0.211,0.434
2600,0.316,0.132,0.553
2700,0.382,0.079,0.539
2800,0.329,0.079,0.592
2900,0.355,0.118,0.526
3000,0.355,0.184,0.461
3100,0.408,0.145,0.447
3200,0.316,0.118,0.566
3300,0.289,0.276,0.434
3400,0.171,0.368,0.461
3500,0.118,0.474,0.408
3600,0.250,0.395,0.355
3700,0.158,0.434,0.408
3800,0.132,0.408,0.461
3900,0.079,0.382,0.539
4000,0.079,0.434,0.487
4100,0.171,0.329,0.500
4200,0.105,0.276,0.618
4300,0.092,0.368,0.539
4400,0.079,0.513,0.408
4500,0.092,0.500,0.408
4600,0.158,0.316,0.526
4700,0.197,0.316,0.487
4800,0.184,0.197,0.618
4900,0.118,0.316,0.566
5000,0.211,0.289,0.500
5100,0.092,0.303,0.605
5200,0.145,0.316,0.539
5300,0.224,0.224,0.553
5400,0.158,0.289,0.553
5500,0.197,0.316,0.487
5600,0.224,0.237,0.539
5700,0.237,0.171,0.592
5800,0.224,0.197,0.579
5900,0.382,0.105,0.513
6000,0.316,0.197,0.487
6100,0.237,0.263,0.500
6200,0.276,0.197,0.526
6300,0.224,0.276,0.500
6400,0.355,0.211,0.434
6500,0.316,0.276,0.408
6600,0.263,0.250,0.487
6700,0.342,0.184,0.474
6800,0.316,0.250,0.434
6900,0.276,0.382,0.342
7000,0.329,0.197,0.474
7100,0.316,0.197,0.487
7200,0.368,0.145,0.487
7300,0.316,0.237,0.447
7400,0.303,0.342,0.355
7500,0.237,0.224,0.539
7600,0.421,0.250,0.329
7700,0.276,0.132,0.592
7800,0.382,0.158,0.461
7900,0.382,0.276,0.342
8000,0.211,0.329,0.461
8100,0.329,0.276,0.395
8200,0.382,0.171,0.447
8300,0.421,0.197,0.382
8400,0.342,0.289,0.368
8500,0.184,0.421,0.395
8600,0.105,0.500,0.395
8700,0.092,0.461,0.447
8800,0.092,0.421,0.487
8900,0.092,0.500,0.408
9000,0.105,0.461,0.434
9100,0.171,0.395,0.434
9200,0.079,0.553,0.368
9300,0.145,0.342,0.513
9400,0.092,0.263,0.645
9500,0.276,0.250,0.474
9600,0.224,0.303,0.474
9700,0.224,0.303,0.474
9800,0.250,0.316,0.434
9900,0.197,0.224,0.579
10000,0.145,0.250,0.605
10100,0.171,0.289,0.539
10200,0.105,0.395,0.500
10300,0.184,0.342,0.474
10400,0.303,0.303,0.395
10500,0.197,0.276,0.526
10600,0.171,0.487,0.342
10700,0.184,0.303,0.513
10800,0.079,0.382,0.539
10900,0.092,0.474,0.434
11000,0.053,0.461,0.487
11100,0.224,0.342,0.434
11200,0.316,0.237,0.447
11300,0.303,0.184,0.513
11400,0.355,0.132,0.513
11500,0.289,0.276,0.434
11600,0.303,0.329,0.368
11700,0.303,0.263,0.434
11800,0.303,0.355,0.342
11900,0.184,0.355,0.461
12000,0.250,0.250,0.500
12100,0.395,0.184,0.421
12200,0.395,0.224,0.382
12300,0.276,0.342,0.382
