time,n_A+p,n_B,n_AB
100,0.026,0.974,0.000
200,0.026,0.882,0.092
300,0.026,0.934,0.039
400,0.026,0.895,0.079
500,0.026,0.829,0.145
600,0.066,0.658,0.276
700,0.039,0.618,0.342
800,0.066,0.592,0.342
900,0.066,0.618,0.316
1000,0.039,0.566,0.395
1100,0.026,0.684,0.289
1200,0.053,0.579,0.368
1300,0.053,0.487,0.461
1400,0.184,0.382,0.434
1500,0.118,0.355,0.526
1600,0.092,0.382,0.526
1700,0.184,0.303,0.513
1800,0.118,0.355,0.526
1900,0.197,0.329,0.474
2000,0.158,0.303,0.539
2100,0.105,0.474,0.421
2200,0.132,0.395,0.474
2300,0.237,0.263,0.500
2400,0.224,0.289,0.487
2500,0.158,0.342,0.500
2600,0.171,0.355,0.474
2700,0.158,0.250,0.592
2800,0.092,0.342,0.566
2900,0.145,0.171,0.684
3000,0.237,0.197,0.566
3100,0.289,0.184,0.526
3200,0.276,0.092,0.632
3300,0.382,0.092,0.526
3400,0.421,0.105,0.474
3500,0.303,0.092,0.605
3600,0.382,0.079,0.539
3700,0.408,0.079,0.513
3800,0.303,0.066,0.632
3900,0.329,0.132,0.539
4000,0.355,0.184,0.461
4100,0.355,0.184,0.461
4200,0.382,0.184,0.434
4300,0.434,0.092,0.474
4400,0.263,0.158,0.579
4500,0.289,0.171,0.539
4600,0.263,0.211,0.526
4700,0.329,0.132,0.539
4800,0.355,0.118,0.526
4900,0.355,0.066,0.579
5000,0.263,0.184,0.553
5100,0.237,0.224,0.539
5200,0.342,0.158,0.500
5300,0.421,0.039,0.539
5400,0.474,0.053,0.474
5500,0.395,0.039,0.566
5600,0.526,0.039,0.434
5700,0.474,0.039,0.487
5800,0.553,0.039,0.408
5900,0.408,0.026,0.566
6000,0.500,0.053,0.447
6100,0.382,0.039,0.579
6200,0.408,0.118,0.474
6300,0.342,0.039,0.618
6400,0.395,0.026,0.579
6500,0.329,0.066,0.605
6600,0.211,0.197,0.592
6700,0.224,0.171,0.605
6800,0.237,0.171,0.592
6900,0.263,0.211,0.526
7000,0.329,0.118,0.553
7100,0.171,0.276,0.553
7200,0.118,0.197,0.684
7300,0.132,0.224,0.645
7400,0.118,0.250,0.632
7500,0.079,0.276,0.645
7600,0.158,0.145,0.697
7700,0.132,0.250,0.618
7800,0.158,0.250,0.592
7900,0.171,0.211,0.618
8000,0.158,0.382,0.461
8100,0.105,0.329,0.566
8200,0.145,0.184,0.671
8300,0.237,0.250,0.513
8400,0.250,0.158,0.592
8500,0.289,0.197,0.513
8600,0.263,0.145,0.592
8700,0.197,0.158,0.645
8800,0.197,0.118,0.684
8900,0.118,0.158,0.724
9000,0.145,0.224,0.632
9100,0.382,0.132,0.487
9200,0.289,0.132,0.579
9300,0.276,0.145,0.579
9400,0.303,0.118,0.579
9500,0.224,0.250,0.526
9600,0.316,0.224,0.461
9700,0.421,0.158,0.421
9800,0.461,0.079,0.461
9900,0.487,0.053,0.461
10000,0.513,0.053,0.434
10100,0.382,0.079,0.539
10200,0.342,0.158,0.500
10300,0.250,0.184,0.566
10400,0.197,0.250,0.553
10500,0.145,0.237,0.618
10600,0.118,0.289,0.592
10700,0.250,0.118,0.632
10800,0.224,0.171,0.605
10900,0.289,0.132,0.579
11000,0.342,0.158,0.500
11100,0.184,0.132,0.684
11200,0.289,0.145,0.566
11300,0.316,0.053,0.632
11400,0.211,0.145,0.645
11500,0.197,0.224,0.579
11600,0.197,0.303,0.500
11700,0.211,0.289,0.500
11800,0.303,0.171,0.526
11900,0.250,0.132,0.618
12000,0.289,0.145,0.566
12100,0.355,0.197,0.447
12200,0.329,0.171,0.500
12300,0.329,0.158,0.513
12400,0.263,0.184,0.553
12500,0.263,0.276,0.461
12600,0.171,0.276,0.553
12700,0.145,0.276,0.579
12800,0.132,0.303,0.566
12900,0.171,0.197,0.632
13000,0.132,0.342,0.526
13100,0.118,0.237,0.645
13200,0.092,0.368,0.539
13300,0.171,0.329,0.500
13400,0.132,0.447,0.421
13500,0.079,0.408,0.513
