time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.928,0.042,0.118818
1000,0.030,0.839,0.132,0.250587
1500,0.032,0.705,0.263,0.355918
2000,0.032,0.524,0.444,0.388604
2500,0.040,0.365,0.596,0.329269
3000,0.057,0.283,0.660,0.296942
3500,0.057,0.208,0.734,0.233383
4000,0.082,0.179,0.739,0.268772
4500,0.047,0.119,0.834,0.158674
5000,0.062,0.099,0.839,0.172673
5500,0.065,0.094,0.841,0.168152
6000,0.074,0.079,0.846,0.164565
6500,0.089,0.072,0.839,0.181058
7000,0.065,0.084,0.851,0.162963
7500,0.079,0.082,0.839,0.196316
8000,0.069,0.067,0.864,0.165261
8500,0.084,0.074,0.841,0.204592
9000,0.082,0.079,0.839,0.213813
9500,0.072,0.065,0.864,0.170036
10000,0.074,0.045,0.881,0.150915
10500,0.097,0.060,0.844,0.212081
11000,0.072,0.084,0.844,0.204593
11500,0.077,0.079,0.844,0.205742
12000,0.082,0.069,0.849,0.198340
12500,0.087,0.094,0.819,0.236920
13000,0.067,0.074,0.859,0.168425
13500,0.065,0.069,0.866,0.168116
14000,0.067,0.050,0.883,0.133371
14500,0.082,0.072,0.846,0.198534
15000,0.092,0.067,0.841,0.181924
15500,0.094,0.045,0.861,0.171951
16000,0.067,0.057,0.876,0.152861
16500,0.092,0.050,0.859,0.162059
17000,0.084,0.072,0.844,0.192798
17500,0.087,0.047,0.866,0.150844
18000,0.089,0.067,0.844,0.209294
18500,0.094,0.057,0.849,0.168955
19000,0.094,0.055,0.851,0.188883
19500,0.089,0.060,0.851,0.205445
20000,0.079,0.057,0.864,0.166489
20500,0.087,0.050,0.864,0.172791
21000,0.079,0.055,0.866,0.171556
21500,0.069,0.045,0.886,0.150410
22000,0.072,0.060,0.868,0.165058
22500,0.069,0.050,0.881,0.147777
23000,0.072,0.055,0.873,0.177341
23500,0.072,0.050,0.878,0.163091
24000,0.067,0.050,0.883,0.165879
24500,0.074,0.057,0.868,0.190069
25000,0.097,0.077,0.826,0.249577
25500,0.089,0.042,0.868,0.185174
26000,0.082,0.052,0.866,0.195783
26500,0.119,0.035,0.846,0.247123
27000,0.082,0.062,0.856,0.210664
27500,0.094,0.040,0.866,0.170951
28000,0.092,0.042,0.866,0.177309
28500,0.092,0.052,0.856,0.191640
29000,0.089,0.045,0.866,0.192761
29500,0.082,0.057,0.861,0.201412
30000,0.074,0.042,0.883,0.151212
30500,0.074,0.072,0.854,0.204659
31000,0.065,0.067,0.868,0.191242
31500,0.079,0.042,0.878,0.176250
32000,0.079,0.072,0.849,0.206925
32500,0.074,0.040,0.886,0.153010
33000,0.074,0.040,0.886,0.164063
33500,0.069,0.042,0.888,0.144792
34000,0.097,0.017,0.886,0.151026
34500,0.099,0.050,0.851,0.177990
35000,0.069,0.042,0.888,0.136261
35500,0.082,0.040,0.878,0.154690
36000,0.069,0.060,0.871,0.193162
36500,0.082,0.052,0.866,0.181348
37000,0.079,0.069,0.851,0.200627
37500,0.077,0.072,0.851,0.205684
38000,0.094,0.055,0.851,0.185270
38500,0.074,0.062,0.864,0.179072
39000,0.094,0.047,0.859,0.169129
39500,0.107,0.052,0.841,0.200042
40000,0.114,0.074,0.811,0.275351
40500,0.109,0.067,0.824,0.241357
41000,0.082,0.045,0.873,0.178263
41500,0.089,0.032,0.878,0.163469
42000,0.067,0.025,0.908,0.125156
42500,0.074,0.067,0.859,0.198986
43000,0.087,0.065,0.849,0.219878
43500,0.082,0.037,0.881,0.160068
44000,0.092,0.055,0.854,0.206917
44500,0.089,0.040,0.871,0.175552
45000,0.067,0.047,0.886,0.140818
45500,0.074,0.057,0.868,0.164358
46000,0.082,0.067,0.851,0.203021
46500,0.062,0.052,0.886,0.163278
47000,0.067,0.035,0.898,0.122429
47500,0.067,0.032,0.901,0.146339
48000,0.072,0.050,0.878,0.179819
48500,0.089,0.060,0.851,0.194043
49000,0.087,0.057,0.856,0.187075
49500,0.074,0.052,0.873,0.161040
50000,0.067,0.072,0.861,0.195239
50500,0.065,0.067,0.868,0.175045
51000,0.082,0.047,0.871,0.172137
51500,0.087,0.060,0.854,0.201707
52000,0.062,0.050,0.888,0.148161
52500,0.079,0.069,0.851,0.213003
53000,0.082,0.050,0.868,0.191237
53500,0.104,0.050,0.846,0.220452
54000,0.062,0.057,0.881,0.145424
54500,0.065,0.052,0.883,0.141074
55000,0.097,0.030,0.873,0.175168
55500,0.117,0.040,0.844,0.206597
56000,0.092,0.052,0.856,0.209003
56500,0.074,0.072,0.854,0.218196
57000,0.089,0.055,0.856,0.202694
57500,0.092,0.035,0.873,0.173539
58000,0.107,0.037,0.856,0.188181
58500,0.089,0.045,0.866,0.166643
59000,0.092,0.040,0.868,0.184636
59500,0.079,0.065,0.856,0.208718
60000,0.079,0.060,0.861,0.171583
60500,0.092,0.052,0.856,0.203482
61000,0.069,0.060,0.871,0.146179
61500,0.052,0.062,0.886,0.122784
62000,0.099,0.089,0.811,0.231968
62500,0.094,0.062,0.844,0.204792
63000,0.102,0.067,0.831,0.235452
63500,0.079,0.077,0.844,0.215757
64000,0.092,0.057,0.851,0.206173
64500,0.089,0.062,0.849,0.190103
65000,0.074,0.047,0.878,0.149633
65500,0.089,0.040,0.871,0.167704
66000,0.087,0.030,0.883,0.147601
66500,0.084,0.055,0.861,0.173977
67000,0.109,0.060,0.831,0.223787
67500,0.099,0.060,0.841,0.211088
68000,0.104,0.079,0.816,0.237169
68500,0.104,0.057,0.839,0.182312
69000,0.079,0.057,0.864,0.163248
69500,0.077,0.069,0.854,0.165305
70000,0.089,0.060,0.851,0.180378
70500,0.089,0.047,0.864,0.148899
71000,0.072,0.069,0.859,0.185085
71500,0.077,0.067,0.856,0.182415
72000,0.074,0.067,0.859,0.188694
72500,0.119,0.060,0.821,0.234682
73000,0.082,0.057,0.861,0.168169
73500,0.097,0.069,0.834,0.217171
74000,0.102,0.074,0.824,0.223001
74500,0.119,0.037,0.844,0.197056
75000,0.112,0.052,0.836,0.199353
75500,0.107,0.055,0.839,0.212446
76000,0.092,0.057,0.851,0.189508
76500,0.102,0.062,0.836,0.203211
77000,0.079,0.055,0.866,0.147476
77500,0.077,0.052,0.871,0.151633
