time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.928,0.042,0.113382
1000,0.032,0.918,0.050,0.104614
1500,0.030,0.886,0.084,0.175100
2000,0.040,0.881,0.079,0.172731
2500,0.057,0.831,0.112,0.242975
3000,0.052,0.836,0.112,0.232653
3500,0.047,0.809,0.144,0.272656
4000,0.045,0.851,0.104,0.197807
4500,0.040,0.856,0.104,0.201615
5000,0.032,0.829,0.139,0.247560
5500,0.032,0.873,0.094,0.198504
6000,0.035,0.888,0.077,0.153001
6500,0.040,0.866,0.094,0.196850
7000,0.042,0.903,0.055,0.135304
7500,0.035,0.883,0.082,0.174454
8000,0.037,0.841,0.122,0.215894
8500,0.050,0.819,0.132,0.234970
9000,0.047,0.816,0.136,0.255876
9500,0.035,0.871,0.094,0.187939
10000,0.042,0.834,0.124,0.220181
10500,0.047,0.831,0.122,0.213278
11000,0.032,0.849,0.119,0.195185
11500,0.042,0.834,0.124,0.223717
12000,0.045,0.809,0.146,0.251133
12500,0.050,0.824,0.127,0.223128
13000,0.055,0.769,0.176,0.279255
13500,0.067,0.754,0.179,0.316084
14000,0.047,0.846,0.107,0.211518
14500,0.052,0.824,0.124,0.234171
15000,0.055,0.777,0.169,0.271866
15500,0.042,0.819,0.139,0.214191
16000,0.037,0.826,0.136,0.205984
16500,0.055,0.799,0.146,0.245582
17000,0.057,0.789,0.154,0.270316
17500,0.057,0.789,0.154,0.266918
18000,0.062,0.730,0.208,0.306721
18500,0.087,0.739,0.174,0.323869
19000,0.082,0.672,0.246,0.362168
19500,0.124,0.645,0.231,0.405299
20000,0.136,0.600,0.263,0.420292
20500,0.191,0.538,0.270,0.467876
21000,0.196,0.514,0.290,0.470063
21500,0.189,0.481,0.330,0.483771
22000,0.206,0.514,0.280,0.482868
22500,0.241,0.452,0.308,0.491838
23000,0.243,0.437,0.320,0.492785
23500,0.298,0.362,0.340,0.502239
24000,0.280,0.392,0.328,0.500670
24500,0.323,0.355,0.323,0.501477
25000,0.330,0.355,0.315,0.501545
25500,0.318,0.337,0.345,0.499453
26000,0.325,0.365,0.310,0.502040
26500,0.290,0.365,0.345,0.502133
27000,0.298,0.372,0.330,0.497727
27500,0.298,0.333,0.370,0.492886
28000,0.285,0.362,0.352,0.497665
28500,0.310,0.360,0.330,0.504399
29000,0.258,0.427,0.315,0.489059
29500,0.305,0.382,0.313,0.510089
30000,0.305,0.385,0.310,0.496388
30500,0.330,0.357,0.313,0.493088
31000,0.345,0.310,0.345,0.497891
31500,0.340,0.300,0.360,0.500666
32000,0.352,0.360,0.288,0.497881
32500,0.355,0.350,0.295,0.504653
33000,0.337,0.305,0.357,0.494525
33500,0.424,0.275,0.300,0.483016
34000,0.427,0.248,0.325,0.487678
34500,0.424,0.238,0.337,0.491760
35000,0.514,0.169,0.318,0.440391
35500,0.551,0.141,0.308,0.433288
36000,0.568,0.136,0.295,0.422908
36500,0.486,0.129,0.385,0.448572
37000,0.546,0.154,0.300,0.433307
37500,0.558,0.139,0.303,0.423217
38000,0.566,0.119,0.315,0.397144
38500,0.628,0.102,0.270,0.360204
39000,0.665,0.102,0.233,0.335772
39500,0.655,0.099,0.246,0.366473
40000,0.712,0.062,0.226,0.278828
40500,0.690,0.055,0.256,0.314447
41000,0.777,0.050,0.174,0.204602
41500,0.831,0.035,0.134,0.167073
42000,0.873,0.025,0.102,0.108601
42500,0.859,0.025,0.117,0.136533
43000,0.873,0.017,0.109,0.111478
43500,0.928,0.015,0.057,0.053768
44000,0.926,0.015,0.060,0.066853
44500,0.931,0.015,0.055,0.052702
45000,0.935,0.015,0.050,0.042989
45500,0.955,0.010,0.035,0.028811
46000,0.958,0.010,0.032,0.021236
46500,0.970,0.010,0.020,0.014642
47000,0.975,0.010,0.015,0.016094
47500,0.978,0.010,0.012,0.021854
48000,0.983,0.007,0.010,0.008813
48500,0.990,0.002,0.007,0.001276
49000,0.993,0.002,0.005,0.000627
49500,0.993,0.002,0.005,0.000627
50000,0.993,0.002,0.005,0.000627
50500,0.993,0.002,0.005,0.000627
51000,0.993,0.002,0.005,0.000627
51500,0.993,0.002,0.005,0.000627
52000,0.993,0.002,0.005,0.000627
52500,0.993,0.002,0.005,0.000627
53000,0.993,0.002,0.005,0.000627
53500,0.993,0.002,0.005,0.000627
54000,0.993,0.002,0.005,0.000627
54500,0.993,0.000,0.007,0.000627
55000,0.993,0.000,0.007,0.000627
55500,0.993,0.000,0.007,0.000627
