time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.035,0.935,0.030,0.100482
1000,0.037,0.940,0.022,0.079724
1500,0.037,0.933,0.030,0.090786
2000,0.037,0.923,0.040,0.109452
2500,0.050,0.876,0.074,0.189303
3000,0.032,0.913,0.055,0.112081
3500,0.032,0.931,0.037,0.086905
4000,0.032,0.913,0.055,0.130915
4500,0.040,0.906,0.055,0.130357
5000,0.035,0.935,0.030,0.081865
5500,0.042,0.940,0.017,0.066132
6000,0.035,0.955,0.010,0.050920
6500,0.032,0.950,0.017,0.053458
7000,0.030,0.953,0.017,0.050183
7500,0.030,0.945,0.025,0.064209
8000,0.032,0.933,0.035,0.108860
8500,0.037,0.921,0.042,0.116531
9000,0.035,0.926,0.040,0.100816
9500,0.037,0.928,0.035,0.096178
10000,0.037,0.940,0.022,0.073225
10500,0.035,0.911,0.055,0.123365
11000,0.032,0.901,0.067,0.136477
11500,0.030,0.908,0.062,0.143231
12000,0.035,0.908,0.057,0.136529
12500,0.042,0.903,0.055,0.138525
13000,0.045,0.881,0.074,0.170931
13500,0.040,0.926,0.035,0.098190
14000,0.035,0.926,0.040,0.108735
14500,0.037,0.926,0.037,0.111718
15000,0.032,0.935,0.032,0.099461
15500,0.032,0.938,0.030,0.091948
16000,0.037,0.928,0.035,0.108395
16500,0.035,0.933,0.032,0.099841
17000,0.035,0.935,0.030,0.088471
17500,0.030,0.945,0.025,0.068575
18000,0.035,0.886,0.079,0.138802
18500,0.032,0.923,0.045,0.084844
19000,0.035,0.921,0.045,0.103805
19500,0.032,0.923,0.045,0.105411
20000,0.042,0.888,0.069,0.177310
20500,0.037,0.928,0.035,0.094831
21000,0.030,0.928,0.042,0.108740
21500,0.030,0.916,0.055,0.107669
22000,0.037,0.896,0.067,0.141061
22500,0.032,0.918,0.050,0.108657
23000,0.030,0.940,0.030,0.070526
23500,0.035,0.945,0.020,0.081143
24000,0.035,0.933,0.032,0.103156
24500,0.030,0.945,0.025,0.079782
25000,0.035,0.931,0.035,0.089909
25500,0.032,0.935,0.032,0.078439
26000,0.037,0.918,0.045,0.096334
26500,0.040,0.933,0.027,0.081499
27000,0.047,0.928,0.025,0.090342
27500,0.045,0.921,0.035,0.110392
28000,0.040,0.913,0.047,0.117215
28500,0.047,0.886,0.067,0.138478
29000,0.072,0.861,0.067,0.191265
29500,0.050,0.876,0.074,0.183171
30000,0.042,0.881,0.077,0.161139
30500,0.060,0.844,0.097,0.205599
31000,0.060,0.888,0.052,0.134445
