time,n_A+p,n_B,n_AB
0,0.009,0.991,0.000
500,0.009,0.982,0.009
1000,0.009,0.991,0.000
1500,0.009,0.940,0.051
2000,0.014,0.940,0.046
2500,0.009,0.940,0.051
3000,0.018,0.912,0.069
3500,0.028,0.908,0.065
4000,0.009,0.968,0.023
4500,0.009,0.977,0.014
5000,0.028,0.935,0.037
5500,0.014,0.908,0.078
6000,0.018,0.926,0.055
6500,0.014,0.963,0.023
7000,0.009,0.972,0.018
7500,0.009,0.991,0.000
8000,0.009,0.982,0.009
8500,0.009,0.940,0.051
9000,0.023,0.922,0.055
9500,0.014,0.968,0.018
10000,0.009,0.959,0.032
10500,0.009,0.972,0.018
11000,0.023,0.917,0.060
11500,0.018,0.954,0.028
12000,0.009,0.959,0.032
12500,0.009,0.972,0.018
13000,0.009,0.977,0.014
13500,0.009,0.963,0.028
14000,0.009,0.959,0.032
14500,0.009,0.959,0.032
15000,0.009,0.954,0.037
15500,0.009,0.977,0.014
16000,0.009,0.986,0.005
16500,0.009,0.977,0.014
17000,0.009,0.968,0.023
17500,0.009,0.968,0.023
18000,0.023,0.940,0.037
18500,0.014,0.935,0.051
19000,0.014,0.968,0.018
19500,0.009,0.940,0.051
20000,0.009,0.940,0.051
20500,0.009,0.982,0.009
21000,0.009,0.963,0.028
21500,0.014,0.977,0.009
22000,0.009,0.977,0.014
22500,0.009,0.986,0.005
23000,0.014,0.977,0.009
23500,0.009,0.963,0.028
24000,0.009,0.972,0.018
24500,0.009,0.968,0.023
25000,0.009,0.991,0.000
25500,0.009,0.986,0.005
26000,0.009,0.991,0.000
26500,0.009,0.986,0.005
27000,0.009,0.972,0.018
27500,0.009,0.986,0.005
28000,0.009,0.991,0.000
28500,0.009,0.977,0.014
29000,0.009,0.982,0.009
29500,0.009,0.982,0.009
30000,0.009,0.977,0.014
30500,0.009,0.986,0.005
31000,0.009,0.982,0.009
31500,0.009,0.991,0.000
32000,0.009,0.977,0.014
32500,0.009,0.977,0.014
33000,0.009,0.982,0.009
33500,0.014,0.940,0.046
34000,0.018,0.899,0.083
34500,0.023,0.922,0.055
35000,0.009,0.940,0.051
35500,0.009,0.982,0.009
36000,0.009,0.972,0.018
36500,0.009,0.982,0.009
37000,0.009,0.986,0.005
37500,0.009,0.949,0.041
38000,0.014,0.963,0.023
38500,0.009,0.963,0.028
39000,0.009,0.968,0.023
39500,0.009,0.959,0.032
40000,0.009,0.940,0.051
40500,0.014,0.894,0.092
41000,0.014,0.940,0.046
41500,0.009,0.926,0.065
42000,0.009,0.959,0.032
42500,0.014,0.968,0.018
43000,0.009,0.968,0.023
43500,0.009,0.972,0.018
44000,0.018,0.922,0.060
44500,0.014,0.940,0.046
45000,0.018,0.949,0.032
45500,0.009,0.949,0.041
46000,0.018,0.959,0.023
46500,0.009,0.963,0.028
47000,0.009,0.954,0.037
47500,0.009,0.972,0.018
48000,0.009,0.982,0.009
48500,0.014,0.954,0.032
49000,0.014,0.968,0.018
49500,0.009,0.968,0.023
50000,0.009,0.968,0.023
50500,0.009,0.963,0.028
51000,0.009,0.977,0.014
51500,0.014,0.963,0.023
52000,0.009,0.926,0.065
52500,0.014,0.963,0.023
53000,0.009,0.940,0.051
53500,0.009,0.940,0.051
54000,0.009,0.954,0.037
54500,0.009,0.972,0.018
