time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.029,0.897,0.074,0.181396
1000,0.029,0.888,0.083,0.178419
1500,0.041,0.798,0.161,0.283350
2000,0.041,0.731,0.227,0.368774
2500,0.070,0.657,0.273,0.418401
3000,0.087,0.541,0.372,0.471259
3500,0.074,0.517,0.409,0.472746
4000,0.062,0.537,0.401,0.454326
4500,0.050,0.620,0.331,0.413275
5000,0.050,0.711,0.240,0.356879
5500,0.041,0.707,0.252,0.374358
6000,0.041,0.686,0.273,0.384692
6500,0.041,0.698,0.260,0.362190
7000,0.054,0.558,0.388,0.433282
7500,0.116,0.529,0.355,0.495340
8000,0.095,0.455,0.450,0.500838
8500,0.116,0.541,0.343,0.496103
9000,0.132,0.450,0.417,0.501785
9500,0.169,0.413,0.417,0.531145
10000,0.186,0.347,0.467,0.523031
10500,0.190,0.293,0.517,0.505114
11000,0.260,0.231,0.508,0.516632
11500,0.248,0.260,0.492,0.518200
12000,0.264,0.260,0.475,0.548508
12500,0.211,0.314,0.475,0.528855
13000,0.306,0.231,0.463,0.549101
13500,0.339,0.174,0.488,0.510141
14000,0.401,0.136,0.463,0.498582
14500,0.471,0.087,0.442,0.468653
15000,0.504,0.095,0.401,0.493252
15500,0.678,0.041,0.281,0.343414
16000,0.665,0.025,0.310,0.363477
16500,0.740,0.029,0.231,0.289379
17000,0.756,0.029,0.215,0.301871
17500,0.826,0.004,0.169,0.229384
18000,0.876,0.004,0.120,0.178585
18500,0.955,0.004,0.041,0.061816
19000,0.921,0.000,0.079,0.129555
19500,0.950,0.000,0.050,0.066897
20000,0.975,0.000,0.025,0.050787
20500,1.000,0.000,0.000,0.000000
