time,n_A+p,n_B,n_AB
100,0.402,0.476,0.122
200,0.367,0.422,0.211
300,0.335,0.392,0.273
400,0.308,0.360,0.333
500,0.290,0.330,0.380
600,0.243,0.300,0.457
700,0.218,0.280,0.501
800,0.196,0.273,0.531
900,0.191,0.253,0.556
1000,0.176,0.233,0.591
1100,0.166,0.238,0.596
1200,0.161,0.211,0.628
1300,0.164,0.213,0.623
1400,0.159,0.203,0.638
1500,0.151,0.201,0.648
1600,0.159,0.206,0.635
1700,0.154,0.194,0.653
1800,0.169,0.196,0.635
1900,0.169,0.184,0.648
2000,0.166,0.184,0.650
2100,0.164,0.191,0.645
2200,0.166,0.166,0.667
2300,0.149,0.161,0.690
2400,0.149,0.146,0.705
2500,0.144,0.144,0.712
2600,0.156,0.139,0.705
2700,0.156,0.139,0.705
2800,0.156,0.127,0.717
2900,0.156,0.117,0.727
3000,0.151,0.141,0.707
3100,0.154,0.119,0.727
3200,0.176,0.134,0.690
3300,0.156,0.124,0.720
3400,0.136,0.134,0.730
3500,0.132,0.134,0.734
3600,0.114,0.134,0.752
3700,0.109,0.132,0.759
3800,0.107,0.117,0.777
3900,0.109,0.122,0.769
4000,0.117,0.109,0.774
4100,0.102,0.119,0.779
4200,0.114,0.129,0.757
4300,0.124,0.124,0.752
4400,0.129,0.132,0.739
4500,0.129,0.129,0.742
4600,0.132,0.136,0.732
4700,0.122,0.149,0.730
4800,0.114,0.156,0.730
4900,0.112,0.154,0.734
5000,0.119,0.159,0.722
5100,0.124,0.149,0.727
5200,0.139,0.136,0.725
5300,0.129,0.127,0.744
5400,0.122,0.132,0.747
5500,0.117,0.132,0.752
5600,0.117,0.146,0.737
5700,0.122,0.132,0.747
5800,0.136,0.122,0.742
5900,0.146,0.109,0.744
6000,0.154,0.117,0.730
6100,0.164,0.119,0.717
6200,0.149,0.097,0.754
6300,0.166,0.102,0.732
6400,0.164,0.117,0.720
6500,0.169,0.122,0.710
6600,0.166,0.122,0.712
6700,0.159,0.124,0.717
6800,0.176,0.122,0.702
6900,0.181,0.104,0.715
7000,0.154,0.107,0.739
7100,0.159,0.097,0.744
7200,0.166,0.112,0.722
7300,0.169,0.097,0.734
7400,0.149,0.097,0.754
7500,0.141,0.092,0.767
7600,0.139,0.112,0.749
7700,0.124,0.094,0.782
7800,0.132,0.099,0.769
7900,0.141,0.104,0.754
8000,0.144,0.092,0.764
8100,0.124,0.094,0.782
8200,0.117,0.087,0.797
8300,0.107,0.114,0.779
8400,0.117,0.119,0.764
