time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.928,0.042,0.095555
1000,0.035,0.881,0.084,0.187250
1500,0.035,0.866,0.099,0.183377
2000,0.037,0.888,0.074,0.141467
2500,0.040,0.878,0.082,0.148725
3000,0.037,0.854,0.109,0.185295
3500,0.037,0.804,0.159,0.235711
4000,0.045,0.801,0.154,0.237306
4500,0.040,0.759,0.201,0.274278
5000,0.052,0.742,0.206,0.303202
5500,0.037,0.762,0.201,0.281459
6000,0.060,0.697,0.243,0.338131
6500,0.055,0.687,0.258,0.355861
7000,0.052,0.653,0.295,0.376698
7500,0.060,0.648,0.293,0.379418
8000,0.074,0.628,0.298,0.400064
8500,0.079,0.610,0.310,0.407902
9000,0.062,0.608,0.330,0.380418
9500,0.072,0.578,0.350,0.402719
10000,0.072,0.643,0.285,0.364928
10500,0.074,0.615,0.310,0.388770
11000,0.072,0.566,0.362,0.415852
11500,0.055,0.556,0.390,0.403568
12000,0.069,0.571,0.360,0.388486
12500,0.072,0.583,0.345,0.394426
13000,0.117,0.553,0.330,0.435172
13500,0.107,0.504,0.390,0.445900
14000,0.089,0.524,0.387,0.423277
14500,0.094,0.553,0.352,0.431162
15000,0.094,0.558,0.347,0.414764
15500,0.087,0.578,0.335,0.395223
16000,0.082,0.613,0.305,0.377918
16500,0.072,0.588,0.340,0.386478
17000,0.084,0.588,0.328,0.396974
17500,0.099,0.578,0.323,0.407873
18000,0.084,0.531,0.385,0.426727
18500,0.099,0.506,0.395,0.434860
19000,0.144,0.457,0.400,0.463738
19500,0.112,0.462,0.427,0.438509
20000,0.129,0.479,0.392,0.440686
20500,0.117,0.494,0.390,0.435780
21000,0.132,0.479,0.390,0.439511
21500,0.124,0.546,0.330,0.429579
22000,0.112,0.543,0.345,0.431330
22500,0.097,0.509,0.395,0.437120
23000,0.132,0.462,0.407,0.470569
23500,0.156,0.395,0.449,0.467384
24000,0.191,0.340,0.469,0.468990
24500,0.223,0.320,0.457,0.481390
25000,0.243,0.308,0.449,0.489851
25500,0.231,0.315,0.454,0.476627
26000,0.263,0.335,0.402,0.494338
26500,0.258,0.313,0.429,0.487121
27000,0.298,0.226,0.476,0.463453
27500,0.350,0.201,0.449,0.472009
28000,0.340,0.211,0.449,0.482960
28500,0.352,0.186,0.462,0.470251
29000,0.380,0.191,0.429,0.469828
29500,0.362,0.189,0.449,0.473302
30000,0.342,0.226,0.432,0.490522
30500,0.335,0.233,0.432,0.488537
31000,0.340,0.226,0.434,0.479383
31500,0.342,0.213,0.444,0.480995
32000,0.347,0.191,0.462,0.470227
32500,0.362,0.191,0.447,0.468877
33000,0.367,0.189,0.444,0.476580
33500,0.377,0.171,0.452,0.465441
34000,0.390,0.174,0.437,0.471171
34500,0.449,0.122,0.429,0.450954
35000,0.476,0.112,0.412,0.438629
35500,0.531,0.099,0.370,0.415537
36000,0.481,0.072,0.447,0.416323
36500,0.509,0.092,0.400,0.415606
37000,0.563,0.055,0.382,0.381629
37500,0.625,0.067,0.308,0.353940
38000,0.675,0.042,0.283,0.311439
38500,0.715,0.032,0.253,0.268683
39000,0.742,0.035,0.223,0.269162
39500,0.749,0.042,0.208,0.272401
40000,0.730,0.017,0.253,0.281511
40500,0.767,0.032,0.201,0.252392
41000,0.821,0.020,0.159,0.174153
41500,0.826,0.015,0.159,0.182852
42000,0.854,0.010,0.136,0.178667
42500,0.859,0.010,0.132,0.145071
43000,0.849,0.005,0.146,0.181690
43500,0.831,0.007,0.161,0.214639
44000,0.903,0.007,0.089,0.107616
44500,0.901,0.002,0.097,0.109144
45000,0.901,0.005,0.094,0.121446
45500,0.911,0.012,0.077,0.096687
46000,0.921,0.007,0.072,0.071701
46500,0.908,0.005,0.087,0.115010
47000,0.940,0.005,0.055,0.062517
47500,0.913,0.005,0.082,0.106842
48000,0.893,0.002,0.104,0.134236
48500,0.918,0.005,0.077,0.099563
49000,0.948,0.002,0.050,0.039780
49500,0.950,0.002,0.047,0.048058
50000,0.955,0.000,0.045,0.033230
50500,0.953,0.000,0.047,0.039496
51000,0.958,0.000,0.042,0.041704
51500,0.960,0.000,0.040,0.035451
52000,0.953,0.000,0.047,0.048940
52500,0.945,0.000,0.055,0.065222
53000,0.963,0.000,0.037,0.030835
53500,0.950,0.000,0.050,0.064706
54000,0.908,0.000,0.092,0.147762
54500,0.950,0.000,0.050,0.059280
55000,0.968,0.000,0.032,0.017962
55500,0.973,0.000,0.027,0.013793
56000,0.973,0.000,0.027,0.014292
56500,0.958,0.005,0.037,0.041572
57000,0.955,0.000,0.045,0.042514
57500,0.943,0.000,0.057,0.059156
58000,0.950,0.000,0.050,0.054513
58500,0.958,0.000,0.042,0.042722
59000,0.965,0.000,0.035,0.033493
59500,0.970,0.000,0.030,0.025465
60000,0.973,0.002,0.025,0.029444
60500,0.978,0.000,0.022,0.018790
61000,0.983,0.000,0.017,0.009461
61500,0.990,0.000,0.010,0.001687
62000,0.993,0.000,0.007,0.000612
62500,0.993,0.000,0.007,0.000612
63000,0.993,0.000,0.007,0.000612
63500,0.993,0.000,0.007,0.000612
64000,0.990,0.000,0.010,0.001149
64500,0.980,0.002,0.017,0.025693
65000,0.975,0.002,0.022,0.023445
65500,0.978,0.002,0.020,0.023112
66000,0.975,0.002,0.022,0.017858
66500,0.975,0.002,0.022,0.034788
67000,0.990,0.002,0.007,0.004467
67500,0.993,0.002,0.005,0.000612
68000,0.993,0.002,0.005,0.000612
68500,0.993,0.002,0.005,0.000612
69000,0.990,0.002,0.007,0.001464
69500,0.990,0.002,0.007,0.001464
70000,0.993,0.002,0.005,0.001106
70500,0.993,0.002,0.005,0.001106
71000,0.993,0.002,0.005,0.001106
71500,0.993,0.002,0.005,0.001106
72000,0.995,0.002,0.002,0.000254
72500,0.998,0.002,0.000,0.000090
73000,0.998,0.002,0.000,0.000090
73500,0.998,0.002,0.000,0.000090
74000,0.998,0.002,0.000,0.000090
74500,0.998,0.002,0.000,0.000090
75000,0.998,0.002,0.000,0.000090
75500,0.998,0.002,0.000,0.000090
76000,0.998,0.002,0.000,0.000090
76500,0.998,0.002,0.000,0.000090
77000,0.998,0.002,0.000,0.000090
77500,0.998,0.002,0.000,0.000090
78000,0.998,0.002,0.000,0.000090
78500,0.998,0.002,0.000,0.000090
79000,0.998,0.002,0.000,0.000090
79500,0.998,0.002,0.000,0.000090
80000,0.998,0.002,0.000,0.000090
80500,0.998,0.002,0.000,0.000090
81000,0.998,0.002,0.000,0.000090
81500,0.998,0.002,0.000,0.000090
82000,0.998,0.002,0.000,0.000090
82500,0.998,0.002,0.000,0.000090
83000,0.998,0.002,0.000,0.000090
83500,0.998,0.002,0.000,0.000090
84000,0.998,0.002,0.000,0.000090
84500,0.998,0.002,0.000,0.000090
85000,0.998,0.002,0.000,0.000090
85500,0.998,0.002,0.000,0.000090
86000,0.998,0.002,0.000,0.000090
86500,0.998,0.002,0.000,0.000090
87000,0.998,0.002,0.000,0.000090
87500,0.998,0.002,0.000,0.000090
88000,0.998,0.002,0.000,0.000090
88500,0.998,0.002,0.000,0.000090
89000,0.998,0.002,0.000,0.000090
89500,0.998,0.002,0.000,0.000090
90000,0.998,0.002,0.000,0.000090
90500,0.998,0.002,0.000,0.000090
91000,0.998,0.002,0.000,0.000090
91500,0.998,0.002,0.000,0.000090
92000,0.998,0.002,0.000,0.000090
92500,0.998,0.002,0.000,0.000090
93000,0.998,0.002,0.000,0.000090
93500,0.998,0.000,0.002,0.000090
94000,0.998,0.000,0.002,0.000090
94500,0.998,0.000,0.002,0.000090
95000,0.998,0.000,0.002,0.000090
95500,0.998,0.000,0.002,0.000090
96000,0.998,0.000,0.002,0.000090
96500,0.998,0.000,0.002,0.000090
97000,0.998,0.000,0.002,0.000090
97500,0.998,0.000,0.002,0.000090
98000,0.998,0.000,0.002,0.000090
98500,0.998,0.000,0.002,0.000090
99000,0.998,0.000,0.002,0.000090
99500,0.998,0.000,0.002,0.000090
100000,0.998,0.000,0.002,0.000090
