time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.035,0.945,0.020,0.087297
1000,0.030,0.948,0.022,0.074475
1500,0.030,0.913,0.057,0.141469
2000,0.032,0.911,0.057,0.116359
2500,0.030,0.935,0.035,0.078870
3000,0.032,0.918,0.050,0.112992
3500,0.035,0.911,0.055,0.144189
4000,0.030,0.926,0.045,0.093690
4500,0.030,0.906,0.065,0.134514
5000,0.030,0.923,0.047,0.110076
5500,0.030,0.931,0.040,0.102151
6000,0.032,0.926,0.042,0.103378
6500,0.030,0.928,0.042,0.108502
7000,0.032,0.935,0.032,0.080505
7500,0.030,0.935,0.035,0.075869
8000,0.030,0.926,0.045,0.101141
8500,0.035,0.926,0.040,0.115808
9000,0.032,0.918,0.050,0.114535
9500,0.032,0.916,0.052,0.120156
10000,0.032,0.923,0.045,0.105764
10500,0.032,0.918,0.050,0.102073
11000,0.035,0.916,0.050,0.124688
11500,0.030,0.926,0.045,0.108828
12000,0.030,0.926,0.045,0.110948
12500,0.030,0.955,0.015,0.064760
13000,0.030,0.938,0.032,0.098627
13500,0.030,0.928,0.042,0.093756
14000,0.032,0.918,0.050,0.123448
14500,0.030,0.901,0.069,0.164884
15000,0.032,0.916,0.052,0.111116
15500,0.030,0.931,0.040,0.102392
16000,0.030,0.926,0.045,0.120569
16500,0.030,0.916,0.055,0.117567
17000,0.030,0.911,0.060,0.123670
17500,0.032,0.923,0.045,0.100962
18000,0.032,0.921,0.047,0.112534
18500,0.035,0.931,0.035,0.089753
19000,0.042,0.908,0.050,0.139876
19500,0.042,0.871,0.087,0.198537
20000,0.032,0.906,0.062,0.116329
20500,0.037,0.898,0.065,0.141293
21000,0.030,0.908,0.062,0.130029
21500,0.032,0.928,0.040,0.077574
22000,0.035,0.940,0.025,0.067852
22500,0.032,0.926,0.042,0.099678
23000,0.035,0.935,0.030,0.090119
23500,0.032,0.911,0.057,0.104666
24000,0.040,0.911,0.050,0.111109
24500,0.037,0.923,0.040,0.098710
25000,0.035,0.918,0.047,0.105106
25500,0.030,0.918,0.052,0.111701
26000,0.030,0.950,0.020,0.067432
26500,0.032,0.940,0.027,0.083747
27000,0.030,0.948,0.022,0.084546
27500,0.040,0.911,0.050,0.135587
28000,0.030,0.916,0.055,0.128629
28500,0.035,0.911,0.055,0.118342
29000,0.032,0.916,0.052,0.110374
29500,0.032,0.928,0.040,0.084535
30000,0.032,0.933,0.035,0.077285
30500,0.032,0.931,0.037,0.087687
31000,0.032,0.913,0.055,0.118440
31500,0.035,0.906,0.060,0.130727
32000,0.037,0.881,0.082,0.175697
32500,0.042,0.898,0.060,0.156276
33000,0.042,0.896,0.062,0.131241
33500,0.035,0.911,0.055,0.128602
34000,0.035,0.908,0.057,0.112602
34500,0.032,0.913,0.055,0.121864
35000,0.040,0.916,0.045,0.102070
35500,0.035,0.918,0.047,0.106644
36000,0.035,0.906,0.060,0.123496
36500,0.032,0.906,0.062,0.121574
37000,0.035,0.926,0.040,0.110621
37500,0.030,0.958,0.012,0.054850
38000,0.032,0.931,0.037,0.099971
38500,0.030,0.928,0.042,0.103462
39000,0.030,0.931,0.040,0.086089
39500,0.032,0.921,0.047,0.123634
40000,0.037,0.911,0.052,0.122396
40500,0.030,0.938,0.032,0.077295
41000,0.030,0.931,0.040,0.087904
41500,0.030,0.921,0.050,0.114116
42000,0.030,0.933,0.037,0.078896
42500,0.032,0.935,0.032,0.078675
43000,0.030,0.945,0.025,0.063712
43500,0.030,0.935,0.035,0.083354
44000,0.032,0.918,0.050,0.101620
44500,0.037,0.931,0.032,0.084626
45000,0.032,0.916,0.052,0.122919
45500,0.035,0.911,0.055,0.130975
46000,0.032,0.906,0.062,0.146803
46500,0.030,0.921,0.050,0.111927
47000,0.035,0.921,0.045,0.131336
47500,0.030,0.940,0.030,0.076011
48000,0.032,0.921,0.047,0.106258
48500,0.032,0.893,0.074,0.140503
49000,0.037,0.928,0.035,0.092959
49500,0.035,0.923,0.042,0.115239
50000,0.037,0.911,0.052,0.117633
50500,0.035,0.906,0.060,0.112673
51000,0.032,0.913,0.055,0.117525
51500,0.030,0.906,0.065,0.134226
52000,0.030,0.923,0.047,0.107070
52500,0.037,0.921,0.042,0.100128
53000,0.040,0.906,0.055,0.133394
53500,0.030,0.923,0.047,0.111378
54000,0.030,0.935,0.035,0.081103
54500,0.030,0.955,0.015,0.069471
55000,0.035,0.918,0.047,0.127481
55500,0.035,0.913,0.052,0.131613
56000,0.032,0.913,0.055,0.104740
56500,0.032,0.908,0.060,0.115177
57000,0.035,0.913,0.052,0.112217
57500,0.032,0.898,0.069,0.132927
58000,0.037,0.903,0.060,0.121854
58500,0.040,0.926,0.035,0.115083
59000,0.035,0.918,0.047,0.117405
59500,0.035,0.935,0.030,0.080721
60000,0.042,0.926,0.032,0.098038
60500,0.037,0.926,0.037,0.113959
61000,0.032,0.938,0.030,0.091470
61500,0.035,0.931,0.035,0.097959
62000,0.032,0.916,0.052,0.109896
62500,0.032,0.911,0.057,0.117970
63000,0.035,0.916,0.050,0.100025
63500,0.030,0.923,0.047,0.100785
64000,0.035,0.940,0.025,0.090015
64500,0.032,0.931,0.037,0.098327
65000,0.032,0.916,0.052,0.132537
65500,0.037,0.918,0.045,0.117186
66000,0.042,0.918,0.040,0.121648
66500,0.035,0.935,0.030,0.088930
67000,0.032,0.923,0.045,0.116826
67500,0.032,0.933,0.035,0.091711
68000,0.035,0.908,0.057,0.123390
68500,0.037,0.888,0.074,0.157458
69000,0.035,0.908,0.057,0.130433
69500,0.037,0.906,0.057,0.120082
70000,0.032,0.906,0.062,0.117184
70500,0.032,0.896,0.072,0.128280
71000,0.030,0.938,0.032,0.078047
71500,0.030,0.945,0.025,0.066230
72000,0.030,0.950,0.020,0.068931
72500,0.030,0.945,0.025,0.071792
73000,0.030,0.928,0.042,0.125839
73500,0.030,0.948,0.022,0.079294
74000,0.035,0.935,0.030,0.087129
74500,0.032,0.935,0.032,0.092421
75000,0.030,0.935,0.035,0.090768
75500,0.035,0.906,0.060,0.134238
76000,0.035,0.901,0.065,0.133206
76500,0.032,0.911,0.057,0.118240
77000,0.037,0.931,0.032,0.093254
77500,0.032,0.933,0.035,0.109157
78000,0.035,0.923,0.042,0.095167
78500,0.032,0.918,0.050,0.116168
79000,0.035,0.935,0.030,0.098152
79500,0.032,0.928,0.040,0.095375
80000,0.030,0.938,0.032,0.084707
80500,0.032,0.923,0.045,0.117747
81000,0.035,0.908,0.057,0.131046
81500,0.032,0.935,0.032,0.086453
82000,0.032,0.918,0.050,0.101351
82500,0.030,0.916,0.055,0.117395
83000,0.035,0.908,0.057,0.132342
83500,0.037,0.916,0.047,0.111653
84000,0.032,0.948,0.020,0.065660
84500,0.032,0.935,0.032,0.075763
85000,0.032,0.931,0.037,0.096559
85500,0.032,0.931,0.037,0.086179
