time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.896,0.074,0.171001
1000,0.030,0.846,0.124,0.242724
1500,0.042,0.730,0.228,0.362538
2000,0.045,0.655,0.300,0.398028
2500,0.062,0.571,0.367,0.426234
3000,0.079,0.538,0.382,0.431799
3500,0.087,0.479,0.434,0.436006
4000,0.087,0.427,0.486,0.435437
4500,0.112,0.442,0.447,0.456956
5000,0.107,0.390,0.504,0.435256
5500,0.124,0.342,0.533,0.443988
6000,0.139,0.337,0.524,0.450225
6500,0.119,0.320,0.561,0.420917
7000,0.146,0.288,0.566,0.430989
7500,0.166,0.293,0.541,0.459095
8000,0.156,0.293,0.551,0.450889
8500,0.154,0.273,0.573,0.435069
9000,0.144,0.243,0.613,0.406207
9500,0.176,0.226,0.598,0.432468
10000,0.228,0.213,0.558,0.440934
10500,0.216,0.176,0.608,0.401966
11000,0.228,0.159,0.613,0.425107
11500,0.241,0.146,0.613,0.405020
12000,0.243,0.171,0.586,0.434033
12500,0.273,0.144,0.583,0.437195
13000,0.275,0.139,0.586,0.431976
13500,0.216,0.149,0.635,0.397654
14000,0.295,0.139,0.566,0.430629
14500,0.280,0.176,0.543,0.450470
15000,0.298,0.144,0.558,0.433556
15500,0.280,0.119,0.600,0.417875
16000,0.325,0.124,0.551,0.429427
16500,0.337,0.134,0.529,0.438595
17000,0.318,0.127,0.556,0.437679
17500,0.298,0.164,0.538,0.463751
18000,0.261,0.174,0.566,0.440351
18500,0.308,0.154,0.538,0.468724
19000,0.270,0.127,0.603,0.412446
19500,0.303,0.104,0.593,0.408132
20000,0.285,0.124,0.591,0.417833
20500,0.268,0.127,0.605,0.412496
21000,0.253,0.117,0.630,0.382559
21500,0.278,0.156,0.566,0.434290
22000,0.278,0.149,0.573,0.440275
22500,0.270,0.134,0.596,0.412177
23000,0.261,0.141,0.598,0.411957
23500,0.228,0.166,0.605,0.429417
24000,0.233,0.156,0.610,0.422297
24500,0.213,0.176,0.610,0.431905
25000,0.231,0.149,0.620,0.417107
25500,0.208,0.211,0.581,0.443205
26000,0.213,0.176,0.610,0.412284
26500,0.221,0.176,0.603,0.430640
27000,0.226,0.166,0.608,0.405239
27500,0.263,0.186,0.551,0.448203
28000,0.270,0.208,0.521,0.465383
28500,0.285,0.151,0.563,0.422285
29000,0.303,0.141,0.556,0.436218
29500,0.303,0.156,0.541,0.446249
30000,0.288,0.141,0.571,0.425444
30500,0.270,0.129,0.600,0.396139
31000,0.342,0.144,0.514,0.449348
31500,0.293,0.099,0.608,0.375720
32000,0.340,0.134,0.526,0.442372
32500,0.355,0.139,0.506,0.466874
33000,0.325,0.114,0.561,0.420337
33500,0.278,0.134,0.588,0.437200
34000,0.305,0.139,0.556,0.446721
34500,0.280,0.149,0.571,0.430831
35000,0.295,0.129,0.576,0.427290
35500,0.328,0.146,0.526,0.447251
36000,0.293,0.164,0.543,0.447476
36500,0.231,0.171,0.598,0.420210
37000,0.223,0.176,0.600,0.413066
37500,0.231,0.161,0.608,0.407343
38000,0.270,0.166,0.563,0.449887
38500,0.275,0.141,0.583,0.423093
39000,0.278,0.149,0.573,0.438112
39500,0.251,0.109,0.640,0.384299
40000,0.285,0.124,0.591,0.426641
40500,0.283,0.117,0.600,0.394216
41000,0.320,0.129,0.551,0.437256
41500,0.375,0.094,0.531,0.424037
42000,0.340,0.119,0.541,0.430035
42500,0.318,0.136,0.546,0.448273
43000,0.288,0.169,0.543,0.447674
43500,0.251,0.146,0.603,0.424478
44000,0.298,0.159,0.543,0.447370
44500,0.305,0.129,0.566,0.438354
45000,0.305,0.074,0.620,0.385629
45500,0.303,0.072,0.625,0.389784
46000,0.308,0.109,0.583,0.435866
46500,0.323,0.099,0.578,0.430016
47000,0.313,0.134,0.553,0.442261
47500,0.320,0.109,0.571,0.436049
48000,0.303,0.092,0.605,0.415982
48500,0.303,0.119,0.578,0.434407
49000,0.295,0.119,0.586,0.415609
49500,0.303,0.156,0.541,0.464358
50000,0.293,0.141,0.566,0.435122
50500,0.285,0.134,0.581,0.444928
51000,0.300,0.164,0.536,0.461789
51500,0.318,0.119,0.563,0.441298
52000,0.310,0.117,0.573,0.429732
52500,0.288,0.127,0.586,0.429911
53000,0.303,0.127,0.571,0.422256
53500,0.315,0.107,0.578,0.416667
