time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.918,0.052,0.138402
1000,0.030,0.782,0.189,0.307938
1500,0.032,0.687,0.280,0.372537
2000,0.042,0.524,0.434,0.407492
2500,0.050,0.419,0.531,0.373009
3000,0.060,0.303,0.638,0.309285
3500,0.079,0.236,0.685,0.311647
4000,0.092,0.203,0.705,0.303142
4500,0.097,0.184,0.720,0.290790
5000,0.132,0.159,0.710,0.317726
5500,0.122,0.151,0.727,0.271380
6000,0.129,0.134,0.737,0.265989
6500,0.109,0.146,0.744,0.274751
7000,0.092,0.132,0.777,0.244617
7500,0.094,0.132,0.774,0.228313
8000,0.122,0.127,0.752,0.272859
8500,0.124,0.136,0.739,0.308561
9000,0.139,0.114,0.747,0.267929
9500,0.136,0.097,0.767,0.240932
10000,0.136,0.104,0.759,0.260255
10500,0.144,0.102,0.754,0.261354
11000,0.136,0.104,0.759,0.240604
11500,0.124,0.087,0.789,0.231440
12000,0.132,0.089,0.779,0.243779
12500,0.164,0.067,0.769,0.257769
13000,0.151,0.077,0.772,0.267318
13500,0.169,0.097,0.734,0.294497
14000,0.169,0.082,0.749,0.286115
14500,0.176,0.089,0.734,0.307619
15000,0.146,0.079,0.774,0.257442
15500,0.141,0.079,0.779,0.272514
16000,0.109,0.089,0.801,0.237067
16500,0.119,0.092,0.789,0.260744
17000,0.114,0.077,0.809,0.229194
17500,0.146,0.087,0.767,0.282299
18000,0.129,0.104,0.767,0.259358
18500,0.171,0.107,0.722,0.294425
19000,0.159,0.104,0.737,0.312471
19500,0.159,0.087,0.754,0.271634
20000,0.154,0.077,0.769,0.271236
20500,0.129,0.072,0.799,0.233875
21000,0.117,0.074,0.809,0.230920
21500,0.144,0.094,0.762,0.294117
22000,0.144,0.072,0.784,0.273498
22500,0.176,0.077,0.747,0.310203
23000,0.191,0.074,0.734,0.307603
23500,0.139,0.074,0.787,0.266044
24000,0.181,0.082,0.737,0.312999
24500,0.164,0.065,0.772,0.271626
25000,0.149,0.077,0.774,0.259546
25500,0.117,0.077,0.806,0.242919
26000,0.136,0.074,0.789,0.249306
26500,0.127,0.084,0.789,0.266288
27000,0.127,0.079,0.794,0.238289
27500,0.099,0.060,0.841,0.209343
28000,0.099,0.082,0.819,0.209401
28500,0.124,0.092,0.784,0.267123
29000,0.099,0.072,0.829,0.205629
29500,0.129,0.069,0.801,0.237769
30000,0.127,0.102,0.772,0.260034
30500,0.134,0.129,0.737,0.317700
31000,0.127,0.097,0.777,0.248594
31500,0.154,0.092,0.754,0.294465
32000,0.136,0.097,0.767,0.291467
32500,0.141,0.079,0.779,0.291589
33000,0.169,0.072,0.759,0.295395
33500,0.136,0.045,0.819,0.197736
34000,0.132,0.079,0.789,0.270460
34500,0.129,0.079,0.792,0.262030
35000,0.132,0.062,0.806,0.231410
35500,0.139,0.065,0.797,0.246051
36000,0.134,0.077,0.789,0.259477
36500,0.151,0.084,0.764,0.270407
37000,0.132,0.087,0.782,0.248425
37500,0.117,0.087,0.797,0.241729
38000,0.112,0.132,0.757,0.286271
38500,0.107,0.087,0.806,0.222242
39000,0.134,0.092,0.774,0.275655
39500,0.122,0.089,0.789,0.262698
40000,0.129,0.097,0.774,0.261075
40500,0.114,0.079,0.806,0.230738
41000,0.122,0.104,0.774,0.297419
41500,0.132,0.079,0.789,0.237528
42000,0.132,0.102,0.767,0.276384
42500,0.154,0.089,0.757,0.292437
43000,0.127,0.097,0.777,0.293863
43500,0.112,0.104,0.784,0.282411
44000,0.109,0.094,0.797,0.232372
44500,0.139,0.094,0.767,0.266101
45000,0.164,0.089,0.747,0.281315
45500,0.169,0.077,0.754,0.274579
46000,0.146,0.112,0.742,0.309754
46500,0.136,0.087,0.777,0.262096
47000,0.141,0.079,0.779,0.267404
47500,0.151,0.035,0.814,0.225136
48000,0.169,0.045,0.787,0.257543
48500,0.186,0.050,0.764,0.297395
49000,0.186,0.047,0.767,0.278783
49500,0.161,0.065,0.774,0.280768
50000,0.154,0.077,0.769,0.269833
50500,0.184,0.122,0.695,0.351848
51000,0.156,0.087,0.757,0.273566
51500,0.154,0.077,0.769,0.285254
52000,0.129,0.094,0.777,0.262975
52500,0.136,0.087,0.777,0.283297
53000,0.117,0.092,0.792,0.261528
53500,0.127,0.119,0.754,0.296459
54000,0.134,0.114,0.752,0.297434
54500,0.104,0.139,0.757,0.286927
55000,0.139,0.089,0.772,0.262422
55500,0.134,0.074,0.792,0.251255
56000,0.124,0.082,0.794,0.263882
56500,0.094,0.109,0.797,0.251708
57000,0.102,0.097,0.801,0.255031
57500,0.094,0.124,0.782,0.276870
58000,0.112,0.082,0.806,0.235676
58500,0.092,0.082,0.826,0.214166
59000,0.141,0.107,0.752,0.324818
59500,0.124,0.069,0.806,0.230202
60000,0.117,0.062,0.821,0.208018
60500,0.112,0.072,0.816,0.220574
61000,0.139,0.062,0.799,0.237053
61500,0.136,0.065,0.799,0.237641
62000,0.117,0.089,0.794,0.259282
62500,0.127,0.087,0.787,0.254114
63000,0.136,0.079,0.784,0.234424
63500,0.124,0.087,0.789,0.231618
64000,0.141,0.087,0.772,0.275497
64500,0.136,0.069,0.794,0.260542
65000,0.134,0.060,0.806,0.228078
65500,0.124,0.082,0.794,0.246286
66000,0.122,0.069,0.809,0.244793
66500,0.122,0.072,0.806,0.245343
67000,0.149,0.104,0.747,0.314349
67500,0.112,0.079,0.809,0.255093
68000,0.141,0.109,0.749,0.332634
68500,0.124,0.099,0.777,0.286703
69000,0.151,0.094,0.754,0.311965
69500,0.141,0.072,0.787,0.268137
70000,0.127,0.079,0.794,0.262448
70500,0.134,0.065,0.801,0.250997
71000,0.104,0.099,0.797,0.273665
71500,0.119,0.094,0.787,0.267837
72000,0.161,0.074,0.764,0.308578
72500,0.144,0.082,0.774,0.260163
73000,0.119,0.092,0.789,0.260031
73500,0.129,0.099,0.772,0.272568
74000,0.132,0.089,0.779,0.270067
74500,0.141,0.082,0.777,0.281227
75000,0.129,0.087,0.784,0.275865
75500,0.129,0.094,0.777,0.265533
76000,0.136,0.077,0.787,0.252252
76500,0.136,0.072,0.792,0.235014
77000,0.141,0.065,0.794,0.267840
77500,0.107,0.084,0.809,0.248096
78000,0.107,0.079,0.814,0.244890
78500,0.117,0.119,0.764,0.293447
79000,0.117,0.102,0.782,0.279311
79500,0.134,0.122,0.744,0.319871
80000,0.127,0.094,0.779,0.282179
80500,0.139,0.072,0.789,0.253050
81000,0.127,0.065,0.809,0.233284
81500,0.107,0.077,0.816,0.215672
82000,0.141,0.089,0.769,0.296939
82500,0.124,0.084,0.792,0.271174
83000,0.127,0.104,0.769,0.278048
83500,0.134,0.087,0.779,0.280239
84000,0.136,0.069,0.794,0.261482
84500,0.149,0.062,0.789,0.247292
85000,0.129,0.114,0.757,0.304163
85500,0.109,0.129,0.762,0.290545
86000,0.117,0.099,0.784,0.278229
86500,0.114,0.094,0.792,0.244674
87000,0.117,0.107,0.777,0.290822
87500,0.127,0.079,0.794,0.248525
88000,0.109,0.094,0.797,0.258770
88500,0.112,0.089,0.799,0.259318
89000,0.099,0.099,0.801,0.250553
89500,0.102,0.092,0.806,0.242681
90000,0.112,0.077,0.811,0.241110
90500,0.112,0.074,0.814,0.254232
91000,0.119,0.065,0.816,0.245487
91500,0.117,0.097,0.787,0.260581
92000,0.146,0.072,0.782,0.266095
92500,0.134,0.079,0.787,0.267117
93000,0.154,0.060,0.787,0.234494
93500,0.151,0.099,0.749,0.325870
94000,0.134,0.102,0.764,0.296377
94500,0.129,0.094,0.777,0.265132
95000,0.151,0.077,0.772,0.253099
95500,0.132,0.074,0.794,0.251379
96000,0.129,0.074,0.797,0.246928
96500,0.122,0.102,0.777,0.263960
97000,0.114,0.092,0.794,0.241991
97500,0.094,0.089,0.816,0.226987
98000,0.092,0.094,0.814,0.229099
98500,0.117,0.102,0.782,0.261066
99000,0.109,0.082,0.809,0.209691
99500,0.114,0.079,0.806,0.228601
100000,0.144,0.062,0.794,0.244032
