time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.967,0.003,0.045693
1000,0.033,0.959,0.008,0.077780
1500,0.033,0.951,0.016,0.103699
2000,0.041,0.939,0.020,0.128510
2500,0.036,0.943,0.021,0.085128
3000,0.041,0.941,0.018,0.081698
3500,0.046,0.933,0.021,0.101747
4000,0.047,0.937,0.016,0.083156
4500,0.050,0.926,0.023,0.139978
5000,0.043,0.928,0.029,0.100920
5500,0.045,0.919,0.036,0.112394
6000,0.042,0.931,0.028,0.095652
6500,0.038,0.944,0.018,0.063175
7000,0.044,0.934,0.022,0.082062
7500,0.041,0.937,0.022,0.086477
8000,0.040,0.940,0.020,0.090195
8500,0.041,0.940,0.019,0.080256
9000,0.043,0.935,0.022,0.085990
9500,0.044,0.928,0.028,0.103037
10000,0.053,0.930,0.017,0.093056
10500,0.068,0.883,0.049,0.178236
11000,0.067,0.897,0.036,0.190240
11500,0.061,0.900,0.039,0.154841
12000,0.076,0.895,0.030,0.153032
12500,0.067,0.894,0.039,0.142430
13000,0.057,0.900,0.043,0.169523
13500,0.055,0.906,0.039,0.133784
14000,0.059,0.895,0.046,0.212582
14500,0.065,0.889,0.046,0.167170
15000,0.063,0.893,0.044,0.128534
15500,0.067,0.893,0.040,0.120321
16000,0.077,0.884,0.040,0.163131
16500,0.058,0.903,0.039,0.112016
17000,0.064,0.893,0.043,0.125358
17500,0.066,0.898,0.036,0.145495
18000,0.078,0.886,0.037,0.153670
18500,0.074,0.889,0.038,0.150821
19000,0.097,0.855,0.048,0.203363
19500,0.091,0.862,0.047,0.182166
20000,0.082,0.869,0.049,0.143133
20500,0.068,0.887,0.045,0.162991
21000,0.075,0.876,0.049,0.182412
21500,0.098,0.858,0.044,0.191687
22000,0.120,0.838,0.043,0.188424
22500,0.121,0.829,0.050,0.207750
23000,0.108,0.832,0.059,0.229783
23500,0.106,0.856,0.038,0.146126
24000,0.090,0.866,0.044,0.138066
24500,0.088,0.864,0.048,0.149894
25000,0.084,0.872,0.044,0.149258
25500,0.083,0.878,0.039,0.136514
26000,0.089,0.873,0.038,0.151914
26500,0.096,0.873,0.031,0.120719
27000,0.093,0.865,0.042,0.146971
27500,0.099,0.863,0.038,0.137937
28000,0.082,0.880,0.038,0.118831
28500,0.076,0.890,0.035,0.109957
29000,0.075,0.877,0.048,0.162919
29500,0.078,0.865,0.057,0.163204
30000,0.082,0.872,0.046,0.129853
30500,0.110,0.842,0.048,0.150823
31000,0.111,0.832,0.056,0.188874
31500,0.110,0.817,0.073,0.231850
32000,0.103,0.827,0.069,0.197172
32500,0.114,0.814,0.072,0.203170
33000,0.107,0.830,0.062,0.165371
33500,0.102,0.825,0.073,0.193462
34000,0.111,0.829,0.059,0.170464
34500,0.108,0.829,0.062,0.165786
35000,0.102,0.843,0.055,0.172953
35500,0.086,0.866,0.048,0.138135
36000,0.079,0.872,0.049,0.132907
36500,0.072,0.879,0.049,0.107749
37000,0.066,0.875,0.058,0.120079
37500,0.065,0.895,0.040,0.088967
