time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.859,0.113,0.212565
1000,0.040,0.618,0.343,0.372483
1500,0.049,0.425,0.526,0.359673
2000,0.046,0.269,0.685,0.278328
2500,0.055,0.190,0.755,0.237781
3000,0.061,0.159,0.780,0.263386
3500,0.089,0.128,0.783,0.246905
4000,0.058,0.089,0.853,0.173736
4500,0.067,0.052,0.881,0.145453
5000,0.070,0.064,0.865,0.176437
5500,0.076,0.073,0.850,0.198566
6000,0.086,0.080,0.835,0.220265
6500,0.083,0.101,0.817,0.245954
7000,0.110,0.067,0.823,0.240040
7500,0.092,0.055,0.853,0.199902
8000,0.073,0.055,0.872,0.195889
8500,0.101,0.043,0.856,0.211108
9000,0.119,0.049,0.832,0.245015
9500,0.086,0.046,0.869,0.186732
10000,0.098,0.061,0.841,0.218318
10500,0.089,0.061,0.850,0.216814
11000,0.073,0.034,0.893,0.155877
11500,0.058,0.040,0.902,0.152704
12000,0.049,0.034,0.917,0.131183
12500,0.073,0.037,0.890,0.156367
13000,0.070,0.052,0.878,0.162216
13500,0.070,0.055,0.875,0.179894
14000,0.067,0.049,0.884,0.173768
14500,0.070,0.052,0.878,0.163424
15000,0.104,0.049,0.847,0.209283
15500,0.122,0.049,0.829,0.230304
16000,0.095,0.040,0.865,0.176477
16500,0.076,0.052,0.872,0.177607
17000,0.076,0.067,0.856,0.210307
17500,0.083,0.080,0.838,0.219215
18000,0.073,0.070,0.856,0.203662
18500,0.083,0.064,0.853,0.197165
19000,0.073,0.049,0.878,0.170606
19500,0.101,0.021,0.878,0.185842
20000,0.101,0.021,0.878,0.172517
20500,0.122,0.040,0.838,0.227052
21000,0.089,0.046,0.865,0.193831
21500,0.083,0.028,0.890,0.155273
22000,0.095,0.037,0.869,0.193370
22500,0.073,0.021,0.905,0.136600
23000,0.086,0.064,0.850,0.218897
23500,0.070,0.086,0.844,0.224552
24000,0.049,0.052,0.899,0.132743
24500,0.080,0.037,0.884,0.167974
25000,0.070,0.043,0.887,0.165550
25500,0.073,0.064,0.862,0.198216
26000,0.076,0.061,0.862,0.201586
26500,0.070,0.043,0.887,0.161818
27000,0.092,0.086,0.823,0.242706
27500,0.083,0.046,0.872,0.174515
28000,0.076,0.037,0.887,0.169266
28500,0.070,0.058,0.872,0.180860
29000,0.089,0.064,0.847,0.224504
29500,0.049,0.055,0.896,0.157410
30000,0.070,0.058,0.872,0.193400
30500,0.049,0.073,0.878,0.176817
31000,0.080,0.083,0.838,0.220991
31500,0.073,0.055,0.872,0.180164
32000,0.104,0.049,0.847,0.229808
32500,0.092,0.034,0.875,0.164510
33000,0.083,0.049,0.869,0.174156
33500,0.095,0.040,0.865,0.171968
34000,0.086,0.055,0.859,0.202005
34500,0.076,0.043,0.881,0.169665
35000,0.076,0.080,0.844,0.219537
35500,0.122,0.031,0.847,0.208061
36000,0.122,0.028,0.850,0.214763
36500,0.110,0.031,0.859,0.192968
37000,0.070,0.070,0.859,0.184215
37500,0.046,0.086,0.869,0.189901
38000,0.070,0.049,0.881,0.162524
38500,0.083,0.083,0.835,0.219963
39000,0.073,0.089,0.838,0.222946
39500,0.086,0.061,0.853,0.209563
40000,0.058,0.073,0.869,0.176563
40500,0.128,0.067,0.804,0.267695
41000,0.104,0.034,0.862,0.188231
41500,0.089,0.040,0.872,0.178718
42000,0.089,0.061,0.850,0.210397
42500,0.089,0.046,0.865,0.180975
43000,0.083,0.064,0.853,0.226872
43500,0.101,0.055,0.844,0.215710
44000,0.073,0.089,0.838,0.229723
44500,0.080,0.086,0.835,0.232746
45000,0.070,0.058,0.872,0.173641
45500,0.064,0.073,0.862,0.195726
46000,0.067,0.052,0.881,0.191091
46500,0.055,0.055,0.890,0.169715
47000,0.086,0.049,0.865,0.181233
47500,0.089,0.058,0.853,0.206358
48000,0.095,0.034,0.872,0.186215
48500,0.092,0.021,0.887,0.166014
49000,0.070,0.034,0.896,0.150863
49500,0.070,0.043,0.887,0.175699
50000,0.064,0.061,0.875,0.180402
50500,0.061,0.061,0.878,0.174650
51000,0.073,0.040,0.887,0.165445
51500,0.067,0.037,0.896,0.158298
52000,0.076,0.046,0.878,0.190742
52500,0.076,0.040,0.884,0.166529
53000,0.076,0.058,0.865,0.197178
53500,0.095,0.024,0.881,0.167398
54000,0.125,0.055,0.820,0.260883
54500,0.125,0.040,0.835,0.217204
55000,0.070,0.061,0.869,0.174912
55500,0.092,0.061,0.847,0.217183
56000,0.092,0.073,0.835,0.237408
