time,n_A+p,n_B,n_AB
100,0.030,0.968,0.002
200,0.030,0.966,0.004
300,0.030,0.963,0.007
400,0.030,0.960,0.010
500,0.030,0.957,0.013
600,0.030,0.955,0.015
700,0.030,0.948,0.022
800,0.032,0.944,0.024
900,0.032,0.937,0.031
1000,0.030,0.934,0.036
1100,0.030,0.926,0.044
1200,0.030,0.922,0.048
1300,0.030,0.918,0.052
1400,0.030,0.915,0.055
1500,0.030,0.911,0.059
1600,0.030,0.910,0.060
1700,0.030,0.906,0.064
1800,0.030,0.905,0.065
1900,0.030,0.897,0.073
2000,0.033,0.887,0.080
2100,0.033,0.885,0.082
2200,0.032,0.880,0.088
2300,0.035,0.866,0.099
2400,0.035,0.860,0.105
2500,0.035,0.852,0.113
2600,0.035,0.838,0.127
2700,0.037,0.828,0.135
2800,0.038,0.821,0.141
2900,0.041,0.803,0.156
3000,0.040,0.791,0.169
3100,0.040,0.789,0.171
3200,0.037,0.783,0.180
3300,0.038,0.773,0.189
3400,0.038,0.765,0.197
3500,0.040,0.759,0.201
3600,0.040,0.750,0.210
3700,0.038,0.747,0.215
3800,0.042,0.739,0.219
3900,0.039,0.734,0.227
4000,0.038,0.728,0.234
4100,0.038,0.720,0.242
4200,0.035,0.709,0.256
4300,0.035,0.701,0.264
4400,0.035,0.692,0.273
4500,0.040,0.686,0.274
4600,0.042,0.678,0.280
4700,0.042,0.668,0.290
4800,0.045,0.664,0.291
4900,0.044,0.648,0.308
5000,0.040,0.637,0.323
5100,0.039,0.627,0.334
5200,0.037,0.620,0.343
5300,0.035,0.602,0.363
5400,0.035,0.590,0.375
5500,0.036,0.585,0.379
5600,0.042,0.572,0.386
5700,0.044,0.553,0.403
5800,0.044,0.541,0.415
5900,0.045,0.533,0.422
6000,0.046,0.522,0.432
6100,0.044,0.520,0.436
6200,0.046,0.520,0.434
6300,0.047,0.516,0.437
6400,0.047,0.518,0.435
6500,0.049,0.504,0.447
6600,0.051,0.501,0.448
6700,0.049,0.499,0.452
6800,0.050,0.489,0.461
6900,0.055,0.485,0.460
7000,0.059,0.467,0.474
7100,0.070,0.462,0.468
7200,0.068,0.444,0.488
7300,0.069,0.433,0.498
7400,0.079,0.434,0.487
7500,0.076,0.427,0.497
7600,0.085,0.420,0.495
7700,0.080,0.414,0.506
7800,0.084,0.394,0.522
7900,0.082,0.383,0.535
8000,0.087,0.376,0.537
8100,0.091,0.375,0.534
8200,0.093,0.364,0.543
8300,0.085,0.369,0.546
8400,0.088,0.369,0.543
8500,0.082,0.366,0.552
8600,0.094,0.353,0.553
8700,0.097,0.355,0.548
8800,0.093,0.351,0.556
8900,0.087,0.346,0.567
9000,0.096,0.334,0.570
9100,0.098,0.337,0.565
9200,0.093,0.330,0.577
9300,0.094,0.335,0.571
9400,0.093,0.326,0.581
9500,0.106,0.325,0.569
9600,0.105,0.320,0.575
9700,0.104,0.318,0.578
9800,0.103,0.310,0.587
9900,0.111,0.298,0.591
10000,0.118,0.287,0.595
10100,0.122,0.290,0.588
10200,0.129,0.282,0.589
10300,0.131,0.269,0.600
10400,0.132,0.278,0.590
10500,0.128,0.275,0.597
10600,0.131,0.280,0.589
10700,0.141,0.269,0.590
10800,0.146,0.265,0.589
10900,0.145,0.270,0.585
11000,0.152,0.269,0.579
11100,0.153,0.265,0.582
11200,0.152,0.259,0.589
11300,0.148,0.262,0.590
11400,0.137,0.255,0.608
11500,0.142,0.254,0.604
11600,0.137,0.254,0.609
11700,0.137,0.245,0.618
11800,0.129,0.240,0.631
11900,0.127,0.235,0.638
12000,0.126,0.231,0.643
12100,0.133,0.226,0.641
12200,0.132,0.222,0.646
12300,0.141,0.226,0.633
12400,0.148,0.230,0.622
12500,0.159,0.234,0.607
12600,0.164,0.239,0.597
12700,0.163,0.236,0.601
12800,0.156,0.234,0.610
12900,0.160,0.233,0.607
13000,0.157,0.238,0.605
13100,0.154,0.227,0.619
13200,0.165,0.227,0.608
13300,0.184,0.226,0.590
13400,0.187,0.218,0.595
13500,0.184,0.216,0.600
13600,0.186,0.205,0.609
13700,0.186,0.194,0.620
13800,0.179,0.192,0.629
13900,0.187,0.187,0.626
14000,0.193,0.181,0.626
14100,0.192,0.177,0.631
14200,0.185,0.175,0.640
14300,0.181,0.179,0.640
14400,0.176,0.171,0.653
14500,0.185,0.174,0.641
14600,0.192,0.166,0.642
14700,0.204,0.162,0.634
14800,0.194,0.167,0.639
14900,0.194,0.161,0.645
15000,0.197,0.160,0.643
15100,0.195,0.160,0.645
15200,0.196,0.149,0.655
15300,0.197,0.150,0.653
15400,0.203,0.142,0.655
15500,0.199,0.142,0.659
15600,0.199,0.143,0.658
15700,0.197,0.145,0.658
15800,0.195,0.143,0.662
15900,0.191,0.156,0.653
16000,0.190,0.161,0.649
16100,0.190,0.154,0.656
16200,0.191,0.146,0.663
16300,0.185,0.153,0.662
16400,0.185,0.148,0.667
16500,0.190,0.150,0.660
16600,0.182,0.152,0.666
16700,0.188,0.155,0.657
16800,0.184,0.158,0.658
16900,0.195,0.160,0.645
17000,0.201,0.153,0.646
17100,0.199,0.151,0.650
17200,0.188,0.157,0.655
17300,0.182,0.164,0.654
17400,0.186,0.170,0.644
17500,0.191,0.168,0.641
17600,0.202,0.160,0.638
17700,0.202,0.159,0.639
17800,0.193,0.160,0.647
17900,0.190,0.160,0.650
18000,0.181,0.164,0.655
18100,0.178,0.158,0.664
18200,0.188,0.150,0.662
18300,0.194,0.149,0.657
18400,0.191,0.150,0.659
18500,0.190,0.147,0.663
18600,0.190,0.143,0.667
18700,0.197,0.145,0.658
18800,0.196,0.132,0.672
18900,0.186,0.133,0.681
19000,0.186,0.136,0.678
19100,0.194,0.138,0.668
19200,0.196,0.146,0.658
19300,0.195,0.148,0.657
19400,0.196,0.152,0.652
19500,0.197,0.147,0.656
19600,0.188,0.144,0.668
19700,0.190,0.132,0.678
19800,0.193,0.127,0.680
19900,0.200,0.132,0.668
20000,0.213,0.126,0.661
20100,0.218,0.129,0.653
20200,0.218,0.127,0.655
20300,0.218,0.131,0.651
20400,0.212,0.126,0.662
20500,0.216,0.133,0.651
20600,0.214,0.125,0.661
20700,0.212,0.118,0.670
20800,0.215,0.128,0.657
20900,0.208,0.130,0.662
21000,0.212,0.129,0.659
21100,0.208,0.132,0.660
21200,0.221,0.121,0.658
21300,0.223,0.118,0.659
21400,0.225,0.113,0.662
21500,0.227,0.114,0.659
21600,0.225,0.112,0.663
21700,0.231,0.106,0.663
21800,0.225,0.106,0.669
21900,0.230,0.117,0.653
22000,0.229,0.115,0.656
22100,0.230,0.102,0.668
22200,0.228,0.107,0.665
22300,0.227,0.115,0.658
22400,0.221,0.122,0.657
22500,0.213,0.128,0.659
22600,0.207,0.126,0.667
22700,0.210,0.120,0.670
22800,0.208,0.124,0.668
22900,0.204,0.125,0.671
23000,0.207,0.132,0.661
23100,0.203,0.144,0.653
23200,0.195,0.141,0.664
23300,0.198,0.150,0.652
23400,0.196,0.138,0.666
23500,0.186,0.132,0.682
23600,0.187,0.131,0.682
23700,0.192,0.134,0.674
23800,0.190,0.145,0.665
23900,0.198,0.139,0.663
24000,0.204,0.147,0.649
24100,0.205,0.138,0.657
24200,0.197,0.132,0.671
24300,0.201,0.122,0.677
24400,0.199,0.126,0.675
24500,0.205,0.116,0.679
24600,0.203,0.117,0.680
24700,0.205,0.112,0.683
24800,0.210,0.104,0.686
24900,0.224,0.108,0.668
25000,0.220,0.115,0.665
25100,0.215,0.110,0.675
25200,0.216,0.113,0.671
25300,0.211,0.122,0.667
25400,0.214,0.116,0.670
25500,0.214,0.127,0.659
25600,0.211,0.127,0.662
25700,0.209,0.135,0.656
25800,0.212,0.131,0.657
25900,0.210,0.134,0.656
26000,0.206,0.134,0.660
26100,0.205,0.135,0.660
26200,0.207,0.125,0.668
26300,0.212,0.124,0.664
26400,0.206,0.132,0.662
26500,0.205,0.133,0.662
26600,0.202,0.138,0.660
26700,0.199,0.137,0.664
26800,0.201,0.138,0.661
26900,0.194,0.135,0.671
27000,0.197,0.133,0.670
27100,0.204,0.127,0.669
27200,0.205,0.123,0.672
27300,0.214,0.123,0.663
27400,0.215,0.126,0.659
27500,0.218,0.127,0.655
27600,0.216,0.131,0.653
27700,0.212,0.130,0.658
27800,0.215,0.131,0.654
27900,0.223,0.138,0.639
28000,0.226,0.146,0.628
28100,0.222,0.145,0.633
28200,0.225,0.134,0.641
28300,0.217,0.134,0.649
28400,0.215,0.135,0.650
28500,0.211,0.140,0.649
28600,0.213,0.132,0.655
28700,0.207,0.139,0.654
28800,0.210,0.131,0.659
28900,0.213,0.124,0.663
29000,0.213,0.133,0.654
29100,0.212,0.141,0.647
29200,0.208,0.139,0.653
29300,0.210,0.142,0.648
29400,0.216,0.140,0.644
29500,0.212,0.141,0.647
29600,0.204,0.140,0.656
29700,0.210,0.139,0.651
29800,0.210,0.144,0.646
29900,0.213,0.145,0.642
30000,0.204,0.151,0.645
30100,0.196,0.151,0.653
30200,0.190,0.152,0.658
30300,0.182,0.146,0.672
30400,0.174,0.142,0.684
30500,0.169,0.153,0.678
30600,0.166,0.159,0.675
30700,0.162,0.165,0.673
30800,0.163,0.171,0.666
30900,0.169,0.170,0.661
31000,0.166,0.171,0.663
31100,0.159,0.175,0.666
31200,0.156,0.186,0.658
31300,0.156,0.184,0.660
31400,0.147,0.193,0.660
31500,0.151,0.196,0.653
31600,0.152,0.193,0.655
31700,0.151,0.189,0.660
31800,0.151,0.179,0.670
31900,0.152,0.179,0.669
32000,0.158,0.174,0.668
32100,0.159,0.178,0.663
32200,0.160,0.184,0.656
32300,0.157,0.183,0.660
32400,0.153,0.181,0.666
32500,0.149,0.170,0.681
32600,0.158,0.172,0.670
32700,0.157,0.172,0.671
32800,0.158,0.163,0.679
32900,0.163,0.160,0.677
33000,0.175,0.167,0.658
33100,0.178,0.157,0.665
33200,0.180,0.165,0.655
33300,0.177,0.160,0.663
33400,0.178,0.161,0.661
33500,0.174,0.159,0.667
33600,0.176,0.155,0.669
33700,0.195,0.155,0.650
33800,0.192,0.153,0.655
33900,0.184,0.169,0.647
34000,0.182,0.168,0.650
34100,0.183,0.163,0.654
34200,0.179,0.157,0.664
34300,0.183,0.149,0.668
34400,0.182,0.147,0.671
