time,n_A+p,n_B,n_AB
100,0.351,0.426,0.223
200,0.314,0.347,0.339
300,0.302,0.335,0.364
400,0.264,0.326,0.409
500,0.289,0.314,0.397
600,0.293,0.277,0.430
700,0.273,0.227,0.500
800,0.302,0.227,0.471
900,0.260,0.211,0.529
1000,0.248,0.202,0.550
1100,0.248,0.227,0.525
1200,0.227,0.252,0.521
1300,0.190,0.252,0.558
1400,0.182,0.256,0.562
1500,0.140,0.277,0.583
1600,0.161,0.273,0.566
1700,0.165,0.298,0.537
1800,0.174,0.322,0.504
1900,0.186,0.289,0.525
2000,0.178,0.314,0.508
2100,0.165,0.335,0.500
2200,0.169,0.310,0.521
2300,0.157,0.306,0.537
2400,0.153,0.314,0.533
2500,0.140,0.318,0.541
2600,0.145,0.314,0.541
2700,0.140,0.331,0.529
2800,0.132,0.397,0.471
2900,0.128,0.376,0.496
3000,0.140,0.401,0.459
3100,0.099,0.388,0.512
3200,0.083,0.364,0.554
3300,0.112,0.372,0.517
3400,0.079,0.335,0.587
3500,0.070,0.335,0.595
3600,0.074,0.331,0.595
3700,0.099,0.376,0.525
3800,0.103,0.397,0.500
3900,0.136,0.360,0.504
4000,0.116,0.368,0.517
4100,0.128,0.417,0.455
4200,0.095,0.459,0.446
4300,0.095,0.467,0.438
4400,0.074,0.446,0.479
4500,0.103,0.417,0.479
4600,0.103,0.426,0.471
4700,0.095,0.504,0.401
4800,0.103,0.438,0.459
4900,0.107,0.430,0.463
5000,0.091,0.430,0.479
5100,0.087,0.409,0.504
5200,0.124,0.438,0.438
5300,0.103,0.463,0.434
5400,0.079,0.475,0.446
5500,0.062,0.496,0.442
5600,0.066,0.446,0.488
5700,0.099,0.401,0.500
5800,0.095,0.380,0.525
5900,0.091,0.413,0.496
6000,0.153,0.343,0.504
6100,0.161,0.314,0.525
6200,0.174,0.298,0.529
6300,0.136,0.298,0.566
6400,0.178,0.277,0.545
6500,0.198,0.240,0.562
6600,0.202,0.231,0.566
6700,0.207,0.240,0.554
6800,0.215,0.248,0.537
6900,0.231,0.215,0.554
7000,0.264,0.178,0.558
7100,0.273,0.140,0.587
7200,0.277,0.157,0.566
7300,0.244,0.174,0.583
7400,0.215,0.211,0.574
7500,0.219,0.231,0.550
7600,0.207,0.285,0.508
7700,0.236,0.240,0.525
7800,0.244,0.269,0.488
7900,0.236,0.252,0.512
8000,0.264,0.244,0.492
8100,0.248,0.252,0.500
8200,0.264,0.269,0.467
8300,0.256,0.227,0.517
8400,0.240,0.215,0.545
8500,0.211,0.227,0.562
8600,0.260,0.273,0.467
8700,0.236,0.269,0.496
8800,0.236,0.260,0.504
8900,0.248,0.269,0.483
9000,0.252,0.298,0.450
9100,0.223,0.318,0.459
9200,0.198,0.281,0.521
9300,0.165,0.298,0.537
9400,0.140,0.310,0.550
9500,0.149,0.360,0.492
9600,0.136,0.322,0.541
9700,0.107,0.388,0.504
9800,0.112,0.380,0.508
9900,0.120,0.421,0.459
10000,0.157,0.380,0.463
10100,0.140,0.355,0.504
10200,0.124,0.360,0.517
10300,0.112,0.364,0.525
10400,0.087,0.376,0.537
10500,0.103,0.347,0.550
10600,0.095,0.355,0.550
10700,0.083,0.388,0.529
10800,0.091,0.376,0.533
10900,0.087,0.409,0.504
11000,0.124,0.401,0.475
11100,0.112,0.364,0.525
11200,0.103,0.335,0.562
11300,0.116,0.364,0.521
11400,0.112,0.413,0.475
11500,0.095,0.430,0.475
11600,0.066,0.430,0.504
11700,0.054,0.434,0.512
11800,0.037,0.479,0.483
11900,0.058,0.483,0.459
12000,0.083,0.455,0.463
12100,0.050,0.455,0.496
12200,0.070,0.455,0.475
12300,0.070,0.467,0.463
12400,0.066,0.475,0.459
12500,0.074,0.413,0.512
12600,0.070,0.384,0.545
12700,0.062,0.409,0.529
12800,0.050,0.388,0.562
12900,0.058,0.393,0.550
13000,0.058,0.397,0.545
13100,0.045,0.450,0.504
13200,0.058,0.421,0.521
13300,0.054,0.438,0.508
13400,0.050,0.467,0.483
13500,0.037,0.475,0.488
13600,0.041,0.483,0.475
13700,0.021,0.500,0.479
13800,0.041,0.521,0.438
13900,0.045,0.558,0.397
14000,0.029,0.649,0.322
14100,0.021,0.645,0.335
14200,0.021,0.632,0.347
14300,0.021,0.620,0.360
14400,0.033,0.624,0.343
14500,0.025,0.583,0.393
14600,0.025,0.545,0.430
14700,0.033,0.570,0.397
14800,0.033,0.591,0.376
14900,0.045,0.550,0.405
15000,0.050,0.550,0.401
15100,0.041,0.566,0.393
15200,0.033,0.541,0.426
15300,0.029,0.587,0.384
15400,0.021,0.599,0.380
15500,0.025,0.554,0.421
15600,0.012,0.628,0.360
15700,0.050,0.591,0.360
15800,0.041,0.583,0.376
15900,0.041,0.521,0.438
16000,0.045,0.566,0.388
16100,0.045,0.554,0.401
16200,0.066,0.607,0.326
16300,0.066,0.545,0.388
16400,0.054,0.541,0.405
16500,0.066,0.504,0.430
16600,0.074,0.517,0.409
16700,0.058,0.508,0.434
16800,0.062,0.512,0.426
16900,0.054,0.492,0.455
17000,0.083,0.574,0.343
17100,0.083,0.541,0.376
17200,0.079,0.529,0.393
17300,0.087,0.554,0.360
17400,0.070,0.579,0.351
17500,0.087,0.512,0.401
17600,0.079,0.492,0.430
17700,0.103,0.471,0.426
17800,0.087,0.500,0.413
17900,0.087,0.508,0.405
18000,0.074,0.525,0.401
18100,0.037,0.504,0.459
18200,0.045,0.500,0.455
18300,0.062,0.508,0.430
18400,0.058,0.500,0.442
18500,0.054,0.521,0.426
18600,0.037,0.541,0.421
18700,0.045,0.591,0.364
18800,0.062,0.591,0.347
18900,0.045,0.566,0.388
19000,0.066,0.517,0.417
19100,0.070,0.545,0.384
19200,0.058,0.525,0.417
19300,0.050,0.525,0.426
19400,0.029,0.508,0.463
19500,0.033,0.496,0.471
19600,0.025,0.488,0.488
19700,0.021,0.558,0.421
19800,0.017,0.558,0.426
19900,0.008,0.612,0.380
20000,0.012,0.603,0.384
20100,0.025,0.603,0.372
20200,0.025,0.616,0.360
20300,0.025,0.661,0.314
20400,0.025,0.665,0.310
20500,0.017,0.674,0.310
20600,0.008,0.702,0.289
20700,0.008,0.674,0.318
20800,0.017,0.645,0.339
20900,0.033,0.636,0.331
21000,0.037,0.653,0.310
21100,0.017,0.665,0.318
21200,0.029,0.640,0.331
21300,0.012,0.690,0.298
21400,0.017,0.661,0.322
21500,0.029,0.669,0.302
21600,0.021,0.727,0.252
21700,0.037,0.719,0.244
21800,0.025,0.707,0.269
21900,0.021,0.686,0.293
22000,0.041,0.657,0.302
22100,0.029,0.665,0.306
22200,0.012,0.645,0.343
22300,0.008,0.653,0.339
22400,0.029,0.603,0.368
22500,0.029,0.579,0.393
22600,0.074,0.554,0.372
22700,0.066,0.566,0.368
22800,0.070,0.574,0.355
22900,0.062,0.574,0.364
23000,0.083,0.599,0.318
23100,0.050,0.562,0.388
23200,0.045,0.558,0.397
23300,0.050,0.579,0.372
23400,0.037,0.550,0.413
23500,0.058,0.508,0.434
23600,0.045,0.562,0.393
23700,0.033,0.529,0.438
23800,0.029,0.525,0.446
23900,0.050,0.483,0.467
24000,0.037,0.471,0.492
24100,0.045,0.496,0.459
24200,0.045,0.488,0.467
24300,0.050,0.463,0.488
24400,0.070,0.455,0.475
24500,0.087,0.471,0.442
24600,0.083,0.417,0.500
24700,0.116,0.351,0.533
24800,0.132,0.372,0.496
24900,0.136,0.397,0.467
25000,0.112,0.384,0.504
25100,0.116,0.438,0.446
25200,0.103,0.450,0.446
25300,0.095,0.450,0.455
25400,0.074,0.467,0.459
25500,0.074,0.405,0.521
25600,0.079,0.351,0.570
25700,0.112,0.401,0.488
25800,0.095,0.417,0.488
25900,0.128,0.393,0.479
26000,0.112,0.430,0.459
26100,0.091,0.471,0.438
26200,0.070,0.450,0.479
26300,0.083,0.463,0.455
26400,0.099,0.459,0.442
26500,0.087,0.525,0.388
26600,0.058,0.525,0.417
26700,0.054,0.463,0.483
26800,0.074,0.446,0.479
26900,0.045,0.537,0.417
27000,0.050,0.545,0.405
27100,0.045,0.550,0.405
27200,0.041,0.579,0.380
27300,0.045,0.562,0.393
27400,0.033,0.541,0.426
27500,0.033,0.541,0.426
27600,0.025,0.533,0.442
27700,0.045,0.533,0.421
27800,0.033,0.504,0.463
27900,0.029,0.492,0.479
28000,0.054,0.525,0.421
28100,0.037,0.533,0.430
28200,0.062,0.504,0.434
28300,0.033,0.537,0.430
28400,0.045,0.529,0.426
28500,0.062,0.521,0.417
28600,0.037,0.541,0.421
28700,0.037,0.529,0.434
28800,0.045,0.525,0.430
28900,0.050,0.500,0.450
29000,0.050,0.488,0.463
29100,0.107,0.492,0.401
29200,0.095,0.471,0.434
29300,0.087,0.492,0.421
29400,0.091,0.479,0.430
29500,0.066,0.450,0.483
29600,0.066,0.463,0.471
29700,0.083,0.500,0.417
29800,0.083,0.479,0.438
29900,0.091,0.455,0.455
30000,0.074,0.459,0.467
30100,0.079,0.401,0.521
30200,0.099,0.388,0.512
30300,0.112,0.442,0.446
30400,0.120,0.413,0.467
30500,0.140,0.326,0.533
30600,0.161,0.326,0.512
30700,0.174,0.360,0.467
30800,0.182,0.322,0.496
30900,0.215,0.285,0.500
31000,0.202,0.298,0.500
31100,0.227,0.298,0.475
31200,0.219,0.298,0.483
31300,0.248,0.281,0.471
31400,0.260,0.264,0.475
31500,0.281,0.227,0.492
31600,0.269,0.236,0.496
31700,0.231,0.227,0.541
31800,0.264,0.207,0.529
31900,0.244,0.248,0.508
32000,0.248,0.194,0.558
32100,0.244,0.198,0.558
32200,0.248,0.190,0.562
32300,0.202,0.269,0.529
32400,0.207,0.211,0.583
32500,0.256,0.211,0.533
32600,0.215,0.211,0.574
32700,0.227,0.202,0.570
32800,0.236,0.236,0.529
32900,0.269,0.223,0.508
33000,0.293,0.194,0.512
33100,0.269,0.244,0.488
33200,0.240,0.244,0.517
