time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.031,0.963,0.006,0.065576
1000,0.033,0.944,0.023,0.112503
1500,0.036,0.925,0.039,0.174708
2000,0.042,0.926,0.032,0.092373
2500,0.037,0.934,0.030,0.100470
3000,0.047,0.912,0.041,0.164618
3500,0.059,0.914,0.027,0.160640
4000,0.051,0.908,0.041,0.128239
4500,0.055,0.873,0.072,0.181199
5000,0.086,0.827,0.087,0.220736
5500,0.132,0.781,0.087,0.271562
6000,0.118,0.777,0.104,0.273483
6500,0.125,0.780,0.095,0.247754
7000,0.122,0.780,0.098,0.262461
7500,0.129,0.754,0.117,0.323556
8000,0.131,0.758,0.111,0.263606
8500,0.125,0.767,0.108,0.328015
9000,0.107,0.776,0.116,0.287510
9500,0.107,0.767,0.126,0.300056
10000,0.113,0.776,0.110,0.271772
10500,0.116,0.761,0.123,0.304184
11000,0.117,0.777,0.105,0.294730
11500,0.116,0.773,0.110,0.281997
12000,0.112,0.748,0.140,0.315773
12500,0.127,0.731,0.142,0.331533
13000,0.108,0.767,0.125,0.264400
13500,0.147,0.730,0.123,0.279819
14000,0.184,0.688,0.128,0.322511
14500,0.162,0.712,0.126,0.305768
15000,0.166,0.697,0.137,0.340597
15500,0.154,0.703,0.143,0.312354
16000,0.147,0.725,0.128,0.305666
16500,0.138,0.727,0.135,0.328962
17000,0.161,0.705,0.134,0.317856
17500,0.152,0.714,0.134,0.307380
18000,0.185,0.673,0.142,0.358500
18500,0.186,0.689,0.125,0.318098
19000,0.183,0.693,0.125,0.279693
19500,0.163,0.681,0.155,0.300525
20000,0.143,0.708,0.149,0.295182
20500,0.142,0.721,0.137,0.280743
21000,0.150,0.716,0.134,0.278075
21500,0.142,0.681,0.177,0.321425
22000,0.164,0.697,0.139,0.312520
22500,0.159,0.682,0.158,0.319349
23000,0.170,0.687,0.143,0.295939
23500,0.161,0.696,0.143,0.308380
24000,0.170,0.675,0.155,0.322050
24500,0.173,0.683,0.144,0.279276
25000,0.170,0.676,0.154,0.324291
25500,0.181,0.671,0.148,0.315686
26000,0.165,0.701,0.134,0.282516
26500,0.148,0.689,0.162,0.330106
27000,0.179,0.684,0.137,0.320103
27500,0.154,0.709,0.137,0.271825
28000,0.145,0.718,0.137,0.269586
28500,0.153,0.725,0.122,0.239147
29000,0.169,0.717,0.114,0.252921
29500,0.166,0.707,0.127,0.282302
30000,0.164,0.702,0.134,0.302767
30500,0.160,0.708,0.132,0.325039
31000,0.162,0.701,0.137,0.297489
31500,0.154,0.703,0.143,0.337604
32000,0.190,0.665,0.145,0.326222
32500,0.176,0.671,0.153,0.317823
33000,0.199,0.637,0.163,0.364346
33500,0.200,0.638,0.161,0.353468
34000,0.197,0.642,0.160,0.361813
34500,0.188,0.645,0.168,0.392318
35000,0.225,0.613,0.162,0.376670
35500,0.223,0.597,0.181,0.398335
36000,0.225,0.623,0.152,0.394436
36500,0.209,0.634,0.156,0.339489
37000,0.200,0.636,0.163,0.372642
37500,0.216,0.620,0.164,0.333516
