time,n_A+p,n_B,n_AB
100,0.359,0.446,0.196
200,0.380,0.348,0.272
300,0.304,0.337,0.359
400,0.402,0.315,0.283
500,0.424,0.326,0.250
600,0.457,0.293,0.250
700,0.337,0.380,0.283
800,0.293,0.337,0.370
900,0.326,0.348,0.326
1000,0.348,0.348,0.304
1100,0.402,0.283,0.315
1200,0.489,0.315,0.196
1300,0.543,0.261,0.196
1400,0.478,0.283,0.239
1500,0.424,0.326,0.250
1600,0.533,0.250,0.217
1700,0.565,0.196,0.239
1800,0.728,0.141,0.130
1900,0.717,0.120,0.163
2000,0.696,0.087,0.217
2100,0.826,0.054,0.120
2200,0.913,0.033,0.054
2300,0.957,0.033,0.011
2400,0.967,0.033,0.000
2500,0.957,0.022,0.022
2600,0.957,0.022,0.022
2700,0.978,0.000,0.022
2800,0.989,0.000,0.011
2900,1.000,0.000,0.000
