time,n_A+p,n_B,n_AB
0,0.450,0.550,0.000
500,0.250,0.359,0.391
1000,0.187,0.275,0.538
1500,0.155,0.268,0.577
2000,0.137,0.265,0.597
2500,0.138,0.235,0.627
3000,0.127,0.262,0.611
3500,0.131,0.286,0.583
4000,0.127,0.224,0.648
4500,0.129,0.230,0.641
5000,0.103,0.320,0.577
5500,0.117,0.324,0.559
6000,0.121,0.321,0.558
6500,0.099,0.350,0.551
7000,0.087,0.372,0.541
7500,0.080,0.474,0.446
8000,0.048,0.548,0.403
8500,0.033,0.647,0.320
9000,0.023,0.677,0.300
9500,0.018,0.709,0.273
10000,0.013,0.720,0.267
10500,0.010,0.784,0.205
11000,0.010,0.789,0.201
11500,0.008,0.841,0.151
12000,0.007,0.870,0.123
12500,0.006,0.887,0.107
13000,0.006,0.888,0.106
13500,0.006,0.904,0.090
14000,0.006,0.930,0.065
14500,0.005,0.941,0.054
15000,0.005,0.951,0.044
15500,0.005,0.921,0.075
16000,0.005,0.932,0.063
16500,0.005,0.937,0.059
17000,0.005,0.945,0.050
17500,0.005,0.944,0.052
18000,0.005,0.951,0.044
18500,0.004,0.962,0.034
19000,0.004,0.968,0.028
19500,0.004,0.974,0.022
20000,0.004,0.932,0.063
20500,0.003,0.939,0.057
21000,0.003,0.945,0.051
21500,0.003,0.961,0.036
22000,0.002,0.958,0.040
22500,0.002,0.968,0.030
23000,0.002,0.975,0.023
23500,0.002,0.976,0.022
24000,0.002,0.981,0.017
24500,0.002,0.972,0.026
25000,0.002,0.967,0.030
25500,0.002,0.966,0.032
26000,0.002,0.969,0.029
26500,0.002,0.976,0.022
27000,0.002,0.980,0.017
27500,0.002,0.985,0.013
28000,0.002,0.984,0.013
28500,0.002,0.986,0.012
29000,0.002,0.987,0.011
29500,0.002,0.982,0.016
30000,0.002,0.985,0.013
30500,0.002,0.987,0.010
31000,0.002,0.988,0.010
31500,0.002,0.977,0.021
32000,0.002,0.985,0.013
32500,0.002,0.990,0.008
33000,0.002,0.990,0.008
33500,0.002,0.991,0.007
34000,0.002,0.991,0.006
34500,0.002,0.992,0.006
35000,0.002,0.992,0.006
35500,0.002,0.992,0.006
36000,0.002,0.992,0.005
36500,0.002,0.994,0.004
37000,0.002,0.994,0.004
37500,0.002,0.994,0.004
38000,0.002,0.994,0.004
38500,0.002,0.994,0.004
39000,0.002,0.994,0.004
39500,0.002,0.994,0.004
40000,0.002,0.990,0.008
40500,0.002,0.973,0.024
41000,0.002,0.970,0.028
41500,0.002,0.966,0.031
42000,0.002,0.967,0.031
42500,0.002,0.976,0.023
43000,0.002,0.985,0.013
43500,0.002,0.974,0.024
44000,0.002,0.983,0.016
44500,0.002,0.977,0.022
45000,0.002,0.987,0.012
45500,0.002,0.990,0.009
46000,0.002,0.977,0.022
46500,0.002,0.983,0.015
47000,0.002,0.983,0.016
47500,0.002,0.984,0.014
48000,0.002,0.987,0.011
48500,0.002,0.988,0.010
49000,0.002,0.988,0.010
49500,0.002,0.988,0.010
50000,0.002,0.988,0.010
50500,0.002,0.989,0.009
51000,0.002,0.992,0.006
51500,0.002,0.992,0.006
52000,0.002,0.976,0.022
52500,0.002,0.966,0.032
53000,0.002,0.956,0.042
53500,0.002,0.969,0.029
54000,0.002,0.978,0.020
54500,0.002,0.974,0.024
55000,0.002,0.973,0.026
55500,0.002,0.981,0.017
56000,0.002,0.991,0.008
56500,0.002,0.992,0.006
57000,0.002,0.992,0.006
57500,0.002,0.993,0.005
58000,0.002,0.994,0.004
58500,0.002,0.995,0.003
59000,0.002,0.995,0.003
59500,0.002,0.996,0.002
60000,0.002,0.996,0.002
60500,0.002,0.996,0.002
61000,0.002,0.996,0.002
61500,0.002,0.997,0.002
62000,0.002,0.997,0.002
62500,0.002,0.997,0.002
63000,0.002,0.997,0.002
63500,0.002,0.997,0.002
64000,0.002,0.997,0.002
64500,0.002,0.997,0.002
65000,0.002,0.997,0.001
65500,0.002,0.997,0.001
66000,0.002,0.997,0.001
66500,0.002,0.997,0.001
67000,0.002,0.998,0.001
67500,0.002,0.998,0.001
68000,0.002,0.998,0.001
68500,0.002,0.998,0.001
69000,0.002,0.998,0.001
69500,0.002,0.998,0.001
70000,0.002,0.998,0.001
70500,0.002,0.998,0.001
71000,0.002,0.998,0.001
71500,0.002,0.998,0.001
72000,0.002,0.998,0.001
72500,0.002,0.998,0.001
73000,0.002,0.998,0.001
73500,0.002,0.998,0.001
74000,0.002,0.998,0.001
74500,0.002,0.998,0.001
75000,0.002,0.998,0.001
75500,0.002,0.998,0.001
76000,0.002,0.998,0.001
76500,0.002,0.998,0.001
77000,0.002,0.998,0.001
77500,0.002,0.998,0.001
78000,0.002,0.998,0.001
78500,0.002,0.998,0.001
79000,0.002,0.998,0.001
79500,0.002,0.998,0.001
80000,0.002,0.998,0.001
80500,0.002,0.998,0.001
81000,0.002,0.998,0.001
81500,0.002,0.998,0.001
82000,0.002,0.998,0.001
82500,0.002,0.998,0.001
83000,0.002,0.998,0.001
83500,0.002,0.998,0.001
84000,0.002,0.998,0.001
84500,0.002,0.998,0.001
85000,0.002,0.998,0.001
85500,0.002,0.998,0.001
86000,0.002,0.998,0.001
86500,0.002,0.998,0.001
87000,0.002,0.998,0.001
87500,0.002,0.998,0.001
88000,0.002,0.998,0.001
88500,0.002,0.998,0.001
89000,0.002,0.998,0.001
89500,0.002,0.998,0.001
90000,0.001,0.998,0.001
90500,0.001,0.998,0.001
91000,0.001,0.998,0.001
91500,0.001,0.998,0.001
92000,0.001,0.998,0.001
92500,0.001,0.998,0.001
93000,0.001,0.998,0.001
93500,0.001,0.998,0.001
94000,0.001,0.998,0.001
94500,0.001,0.998,0.001
95000,0.001,0.998,0.001
95500,0.001,0.998,0.001
96000,0.001,0.998,0.001
96500,0.001,0.998,0.001
97000,0.001,0.998,0.001
97500,0.001,0.998,0.001
98000,0.001,0.998,0.001
98500,0.001,0.998,0.001
99000,0.001,0.998,0.001
99500,0.001,0.998,0.001
100000,0.001,0.998,0.001
100500,0.001,0.998,0.001
101000,0.001,0.998,0.001
101500,0.001,0.998,0.001
102000,0.001,0.998,0.001
102500,0.001,0.998,0.001
103000,0.001,0.998,0.001
103500,0.001,0.998,0.001
104000,0.001,0.998,0.001
104500,0.001,0.998,0.001
105000,0.001,0.998,0.001
105500,0.001,0.998,0.001
106000,0.001,0.998,0.001
106500,0.001,0.998,0.001
107000,0.001,0.998,0.001
107500,0.001,0.998,0.001
108000,0.001,0.998,0.001
108500,0.001,0.998,0.001
109000,0.001,0.998,0.001
109500,0.001,0.998,0.001
110000,0.001,0.998,0.001
110500,0.001,0.998,0.001
111000,0.001,0.998,0.001
111500,0.001,0.998,0.001
112000,0.001,0.998,0.001
112500,0.001,0.998,0.001
113000,0.001,0.998,0.001
113500,0.001,0.998,0.001
114000,0.001,0.998,0.001
114500,0.001,0.998,0.001
115000,0.001,0.998,0.001
115500,0.001,0.998,0.001
116000,0.001,0.998,0.001
116500,0.001,0.998,0.001
117000,0.001,0.998,0.001
117500,0.001,0.998,0.001
118000,0.001,0.998,0.001
118500,0.001,0.998,0.001
119000,0.001,0.998,0.001
119500,0.001,0.998,0.001
120000,0.001,0.998,0.001
120500,0.001,0.998,0.001
121000,0.001,0.998,0.001
121500,0.001,0.998,0.001
122000,0.001,0.998,0.001
122500,0.001,0.998,0.001
123000,0.001,0.998,0.001
123500,0.001,0.998,0.001
124000,0.001,0.998,0.001
124500,0.001,0.998,0.001
125000,0.001,0.998,0.001
125500,0.001,0.998,0.001
126000,0.001,0.998,0.001
126500,0.001,0.998,0.001
127000,0.001,0.998,0.001
127500,0.001,0.998,0.001
128000,0.001,0.998,0.001
128500,0.001,0.998,0.001
129000,0.001,0.998,0.001
129500,0.001,0.998,0.001
130000,0.001,0.998,0.001
130500,0.001,0.999,0.001
131000,0.001,0.999,0.001
131500,0.001,0.999,0.001
132000,0.001,0.999,0.001
132500,0.001,0.999,0.001
133000,0.001,0.999,0.001
133500,0.001,0.999,0.001
134000,0.001,0.999,0.001
134500,0.001,0.999,0.001
135000,0.001,0.999,0.001
135500,0.001,0.999,0.001
136000,0.001,0.999,0.001
136500,0.001,0.999,0.001
137000,0.001,0.999,0.001
137500,0.001,0.999,0.001
138000,0.001,0.999,0.001
138500,0.001,0.999,0.001
139000,0.001,0.999,0.001
139500,0.001,0.999,0.001
140000,0.001,0.999,0.001
140500,0.001,0.999,0.001
141000,0.001,0.999,0.001
141500,0.001,0.999,0.001
142000,0.001,0.999,0.001
142500,0.001,0.999,0.001
143000,0.001,0.999,0.001
143500,0.001,0.999,0.001
144000,0.001,0.999,0.001
