time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.029,0.843,0.128,0.242930
1000,0.045,0.748,0.207,0.342360
1500,0.132,0.508,0.360,0.508555
2000,0.178,0.393,0.430,0.527505
2500,0.178,0.339,0.483,0.518097
3000,0.215,0.240,0.545,0.499962
3500,0.298,0.145,0.558,0.480270
4000,0.281,0.186,0.533,0.505593
4500,0.264,0.186,0.550,0.486148
5000,0.248,0.140,0.612,0.456757
5500,0.256,0.236,0.508,0.532365
6000,0.186,0.215,0.599,0.479924
6500,0.252,0.256,0.492,0.534451
7000,0.281,0.174,0.545,0.484596
7500,0.384,0.095,0.521,0.482011
8000,0.281,0.103,0.616,0.425371
8500,0.231,0.223,0.545,0.523912
9000,0.215,0.211,0.574,0.492518
9500,0.231,0.178,0.591,0.491507
10000,0.269,0.190,0.541,0.512051
10500,0.277,0.149,0.574,0.482890
11000,0.252,0.157,0.591,0.481120
11500,0.281,0.178,0.541,0.533343
12000,0.252,0.194,0.554,0.502094
12500,0.372,0.169,0.459,0.506972
13000,0.384,0.153,0.463,0.508478
13500,0.310,0.132,0.558,0.478542
14000,0.339,0.128,0.533,0.486589
14500,0.306,0.161,0.533,0.486071
15000,0.285,0.174,0.541,0.489926
15500,0.335,0.169,0.496,0.492491
16000,0.273,0.202,0.525,0.499639
16500,0.273,0.227,0.500,0.517012
17000,0.244,0.178,0.579,0.484267
17500,0.202,0.223,0.574,0.500741
18000,0.298,0.169,0.533,0.488664
18500,0.302,0.153,0.545,0.493213
19000,0.231,0.157,0.612,0.462863
19500,0.244,0.149,0.607,0.468847
20000,0.298,0.169,0.533,0.516026
20500,0.264,0.169,0.566,0.487392
21000,0.281,0.120,0.599,0.467726
21500,0.360,0.099,0.541,0.476042
22000,0.413,0.107,0.479,0.487734
22500,0.364,0.165,0.471,0.497774
23000,0.298,0.178,0.525,0.514402
23500,0.310,0.157,0.533,0.500031
24000,0.264,0.161,0.574,0.490304
24500,0.260,0.207,0.533,0.489759
25000,0.318,0.186,0.496,0.499165
25500,0.318,0.219,0.463,0.541494
26000,0.256,0.157,0.587,0.473023
26500,0.236,0.165,0.599,0.461147
27000,0.273,0.182,0.545,0.500401
27500,0.285,0.157,0.558,0.481688
28000,0.306,0.219,0.475,0.551391
28500,0.207,0.198,0.595,0.491629
29000,0.289,0.153,0.558,0.492778
29500,0.310,0.178,0.512,0.516815
30000,0.277,0.107,0.616,0.443306
30500,0.236,0.186,0.579,0.510704
31000,0.310,0.161,0.529,0.502190
31500,0.273,0.186,0.541,0.501511
32000,0.256,0.161,0.583,0.472051
32500,0.198,0.240,0.562,0.506774
33000,0.227,0.198,0.574,0.510988
33500,0.207,0.215,0.579,0.501506
34000,0.256,0.186,0.558,0.484461
34500,0.310,0.165,0.525,0.495879
35000,0.240,0.190,0.570,0.479083
35500,0.256,0.149,0.595,0.471888
36000,0.240,0.194,0.566,0.491489
36500,0.285,0.194,0.521,0.516803
37000,0.326,0.153,0.521,0.496529
37500,0.339,0.161,0.500,0.515707
38000,0.455,0.099,0.446,0.478407
38500,0.360,0.083,0.558,0.460056
39000,0.351,0.112,0.537,0.469472
39500,0.298,0.207,0.496,0.515081
40000,0.169,0.318,0.512,0.520424
40500,0.248,0.211,0.541,0.519403
41000,0.244,0.182,0.574,0.499353
41500,0.194,0.198,0.607,0.468927
42000,0.211,0.281,0.508,0.534689
42500,0.248,0.174,0.579,0.490033
43000,0.269,0.194,0.537,0.507478
43500,0.326,0.145,0.529,0.503714
44000,0.248,0.149,0.603,0.475300
44500,0.281,0.145,0.574,0.473336
45000,0.273,0.178,0.550,0.479302
45500,0.240,0.202,0.558,0.495821
46000,0.260,0.169,0.570,0.476617
46500,0.306,0.169,0.525,0.513171
47000,0.298,0.207,0.496,0.523510
47500,0.273,0.202,0.525,0.511339
48000,0.240,0.149,0.612,0.456375
48500,0.211,0.194,0.595,0.483125
49000,0.335,0.120,0.545,0.484607
49500,0.248,0.165,0.587,0.472902
50000,0.298,0.198,0.504,0.513558
50500,0.277,0.174,0.550,0.475627
51000,0.372,0.174,0.455,0.536243
51500,0.322,0.186,0.492,0.512323
52000,0.326,0.136,0.537,0.513452
52500,0.318,0.157,0.525,0.500957
53000,0.273,0.149,0.579,0.465579
53500,0.252,0.174,0.574,0.483333
54000,0.306,0.215,0.479,0.529528
54500,0.227,0.194,0.579,0.486758
55000,0.236,0.174,0.591,0.472615
55500,0.269,0.178,0.554,0.489484
56000,0.194,0.198,0.607,0.492462
56500,0.281,0.190,0.529,0.503204
57000,0.318,0.132,0.550,0.482301
57500,0.380,0.087,0.533,0.467415
58000,0.322,0.128,0.550,0.488460
58500,0.302,0.153,0.545,0.510334
59000,0.331,0.157,0.512,0.515188
59500,0.289,0.186,0.525,0.515904
60000,0.318,0.149,0.533,0.498190
60500,0.202,0.207,0.591,0.459339
61000,0.269,0.178,0.554,0.491194
61500,0.281,0.169,0.550,0.490718
62000,0.401,0.165,0.434,0.536831
62500,0.388,0.107,0.504,0.489666
63000,0.401,0.103,0.496,0.487903
63500,0.322,0.174,0.504,0.513632
64000,0.248,0.240,0.512,0.513348
64500,0.256,0.202,0.541,0.483267
65000,0.355,0.157,0.488,0.515352
65500,0.347,0.190,0.463,0.528158
66000,0.347,0.140,0.512,0.511604
66500,0.322,0.190,0.488,0.513933
67000,0.219,0.314,0.467,0.533131
67500,0.153,0.223,0.624,0.440106
68000,0.207,0.248,0.545,0.496390
