time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.950,0.020,0.090635
1000,0.030,0.940,0.030,0.092276
1500,0.030,0.888,0.082,0.170401
2000,0.045,0.841,0.114,0.231283
2500,0.062,0.764,0.174,0.334008
3000,0.055,0.692,0.253,0.379511
3500,0.060,0.675,0.266,0.402878
4000,0.057,0.628,0.315,0.393004
4500,0.069,0.608,0.323,0.403572
5000,0.102,0.556,0.342,0.444715
5500,0.097,0.533,0.370,0.451768
6000,0.102,0.546,0.352,0.434665
6500,0.092,0.506,0.402,0.435846
7000,0.102,0.519,0.380,0.439640
7500,0.077,0.593,0.330,0.390342
8000,0.087,0.608,0.305,0.402606
8500,0.087,0.610,0.303,0.397758
9000,0.062,0.600,0.337,0.378595
9500,0.072,0.586,0.342,0.407145
10000,0.119,0.524,0.357,0.449742
10500,0.099,0.514,0.387,0.434166
11000,0.117,0.467,0.417,0.458858
11500,0.117,0.434,0.449,0.441457
12000,0.141,0.427,0.432,0.454055
12500,0.136,0.464,0.400,0.453948
13000,0.107,0.479,0.414,0.444501
13500,0.127,0.462,0.412,0.453827
14000,0.179,0.414,0.407,0.472091
14500,0.211,0.360,0.429,0.486490
15000,0.176,0.372,0.452,0.467124
15500,0.164,0.367,0.469,0.459764
16000,0.196,0.315,0.489,0.472394
16500,0.164,0.350,0.486,0.450852
17000,0.171,0.365,0.464,0.469011
17500,0.176,0.360,0.464,0.466685
18000,0.179,0.382,0.439,0.483955
18500,0.194,0.397,0.409,0.482867
19000,0.159,0.400,0.442,0.468746
19500,0.179,0.372,0.449,0.471857
20000,0.169,0.400,0.432,0.473911
20500,0.199,0.325,0.476,0.469900
21000,0.213,0.335,0.452,0.488090
21500,0.233,0.342,0.424,0.490343
22000,0.243,0.266,0.491,0.457192
22500,0.243,0.258,0.499,0.463906
23000,0.268,0.228,0.504,0.465233
23500,0.382,0.186,0.432,0.457399
24000,0.365,0.201,0.434,0.479720
24500,0.412,0.154,0.434,0.470738
25000,0.414,0.127,0.459,0.445484
25500,0.402,0.119,0.479,0.452054
26000,0.370,0.161,0.469,0.456662
26500,0.434,0.139,0.427,0.446855
27000,0.424,0.141,0.434,0.450429
27500,0.395,0.149,0.457,0.472429
28000,0.404,0.129,0.467,0.435654
28500,0.452,0.127,0.422,0.441164
29000,0.454,0.132,0.414,0.452032
29500,0.519,0.077,0.404,0.390385
30000,0.529,0.102,0.370,0.419374
30500,0.506,0.072,0.422,0.415668
31000,0.533,0.077,0.390,0.415749
31500,0.543,0.057,0.400,0.406897
32000,0.618,0.060,0.323,0.357221
32500,0.625,0.062,0.313,0.370265
33000,0.615,0.077,0.308,0.393275
33500,0.561,0.074,0.365,0.416718
34000,0.563,0.084,0.352,0.421681
34500,0.576,0.069,0.355,0.391324
35000,0.665,0.037,0.298,0.330284
35500,0.687,0.035,0.278,0.322766
36000,0.730,0.032,0.238,0.295461
36500,0.717,0.035,0.248,0.309116
37000,0.670,0.017,0.313,0.372190
37500,0.605,0.047,0.347,0.394455
38000,0.581,0.037,0.382,0.383306
38500,0.645,0.042,0.313,0.346285
39000,0.687,0.035,0.278,0.313742
39500,0.720,0.017,0.263,0.276779
40000,0.712,0.027,0.261,0.319959
40500,0.707,0.035,0.258,0.314817
41000,0.712,0.032,0.256,0.318600
41500,0.717,0.020,0.263,0.330350
42000,0.665,0.042,0.293,0.358683
42500,0.635,0.030,0.335,0.371600
43000,0.648,0.065,0.288,0.388329
43500,0.588,0.072,0.340,0.421420
44000,0.571,0.079,0.350,0.417954
44500,0.568,0.062,0.370,0.409649
45000,0.573,0.055,0.372,0.396674
45500,0.558,0.027,0.414,0.380379
46000,0.650,0.027,0.323,0.333817
46500,0.648,0.037,0.315,0.344362
47000,0.618,0.032,0.350,0.378038
47500,0.610,0.052,0.337,0.390607
48000,0.615,0.030,0.355,0.371870
48500,0.658,0.062,0.280,0.354365
49000,0.648,0.052,0.300,0.355200
49500,0.667,0.050,0.283,0.356837
50000,0.687,0.050,0.263,0.342797
50500,0.692,0.022,0.285,0.317870
51000,0.620,0.055,0.325,0.382376
51500,0.643,0.050,0.308,0.356911
52000,0.643,0.030,0.328,0.361677
52500,0.702,0.027,0.270,0.311285
53000,0.744,0.015,0.241,0.275280
53500,0.767,0.017,0.216,0.254507
54000,0.754,0.015,0.231,0.277850
54500,0.787,0.010,0.203,0.235311
55000,0.806,0.010,0.184,0.205387
55500,0.816,0.002,0.181,0.190352
56000,0.819,0.007,0.174,0.204369
56500,0.856,0.005,0.139,0.166427
57000,0.864,0.000,0.136,0.163666
57500,0.893,0.002,0.104,0.123401
58000,0.893,0.002,0.104,0.120796
58500,0.861,0.002,0.136,0.170944
59000,0.876,0.010,0.114,0.150372
59500,0.896,0.007,0.097,0.113964
60000,0.876,0.007,0.117,0.167222
60500,0.886,0.002,0.112,0.131130
61000,0.893,0.002,0.104,0.140825
61500,0.923,0.000,0.077,0.094817
