time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.913,0.057,0.150917
1000,0.032,0.849,0.119,0.231632
1500,0.055,0.752,0.194,0.328141
2000,0.042,0.660,0.298,0.369515
2500,0.062,0.610,0.328,0.400146
3000,0.077,0.546,0.377,0.426128
3500,0.077,0.462,0.462,0.423633
4000,0.117,0.422,0.462,0.443270
4500,0.119,0.412,0.469,0.447472
5000,0.132,0.375,0.494,0.448872
5500,0.156,0.355,0.489,0.460450
6000,0.159,0.283,0.558,0.426900
6500,0.164,0.285,0.551,0.439565
7000,0.166,0.290,0.543,0.452084
7500,0.248,0.228,0.524,0.445690
8000,0.243,0.201,0.556,0.429932
8500,0.221,0.228,0.551,0.442533
9000,0.213,0.266,0.521,0.448606
9500,0.201,0.216,0.583,0.415607
10000,0.241,0.236,0.524,0.456304
10500,0.305,0.201,0.494,0.452560
11000,0.285,0.186,0.529,0.455077
11500,0.226,0.191,0.583,0.426307
12000,0.268,0.179,0.553,0.437935
12500,0.283,0.186,0.531,0.466333
13000,0.290,0.161,0.548,0.438301
13500,0.295,0.171,0.533,0.445986
14000,0.300,0.171,0.529,0.453899
14500,0.335,0.169,0.496,0.463624
15000,0.290,0.146,0.563,0.434467
15500,0.313,0.186,0.501,0.470441
16000,0.293,0.171,0.536,0.451406
16500,0.328,0.129,0.543,0.435264
17000,0.340,0.136,0.524,0.445753
17500,0.350,0.132,0.519,0.443442
18000,0.340,0.114,0.546,0.432534
18500,0.372,0.094,0.533,0.421022
19000,0.345,0.107,0.548,0.430340
19500,0.350,0.144,0.506,0.456339
20000,0.372,0.112,0.516,0.432296
20500,0.397,0.092,0.511,0.427586
21000,0.345,0.127,0.529,0.428591
21500,0.313,0.149,0.538,0.444562
22000,0.345,0.176,0.479,0.462014
22500,0.308,0.184,0.509,0.456179
23000,0.248,0.191,0.561,0.438569
23500,0.303,0.179,0.519,0.462444
24000,0.323,0.122,0.556,0.423812
24500,0.360,0.114,0.526,0.433624
25000,0.432,0.104,0.464,0.432574
25500,0.377,0.084,0.538,0.419874
26000,0.375,0.094,0.531,0.436135
26500,0.357,0.114,0.529,0.435274
27000,0.370,0.129,0.501,0.445466
27500,0.380,0.104,0.516,0.436437
28000,0.360,0.107,0.533,0.435779
28500,0.308,0.114,0.578,0.407713
29000,0.320,0.146,0.533,0.439367
29500,0.308,0.159,0.533,0.457736
30000,0.305,0.154,0.541,0.460158
30500,0.313,0.134,0.553,0.441602
31000,0.295,0.161,0.543,0.450175
31500,0.310,0.171,0.519,0.450907
32000,0.337,0.114,0.548,0.419328
32500,0.357,0.139,0.504,0.449977
33000,0.345,0.144,0.511,0.440132
33500,0.342,0.132,0.526,0.438500
34000,0.295,0.129,0.576,0.400940
34500,0.357,0.122,0.521,0.442070
35000,0.335,0.146,0.519,0.425182
35500,0.367,0.134,0.499,0.438844
36000,0.350,0.099,0.551,0.400163
36500,0.300,0.104,0.596,0.376159
37000,0.365,0.122,0.514,0.441567
37500,0.347,0.166,0.486,0.471871
38000,0.337,0.082,0.581,0.389405
38500,0.330,0.117,0.553,0.422539
39000,0.347,0.127,0.526,0.446791
39500,0.352,0.122,0.526,0.441125
40000,0.387,0.104,0.509,0.418034
40500,0.407,0.077,0.516,0.410937
41000,0.407,0.072,0.521,0.412265
41500,0.409,0.079,0.511,0.425499
42000,0.377,0.107,0.516,0.432500
42500,0.350,0.122,0.529,0.433000
43000,0.352,0.134,0.514,0.451265
43500,0.362,0.117,0.521,0.447961
44000,0.395,0.104,0.501,0.441115
44500,0.402,0.117,0.481,0.451057
45000,0.419,0.102,0.479,0.424973
