time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.945,0.025,0.083194
1000,0.032,0.876,0.092,0.192673
1500,0.037,0.913,0.050,0.119064
2000,0.030,0.901,0.069,0.118579
2500,0.030,0.886,0.084,0.148544
3000,0.032,0.881,0.087,0.174486
3500,0.035,0.886,0.079,0.154761
4000,0.037,0.903,0.060,0.138113
4500,0.032,0.886,0.082,0.150264
5000,0.037,0.896,0.067,0.150415
5500,0.035,0.908,0.057,0.138786
6000,0.032,0.908,0.060,0.134693
6500,0.030,0.923,0.047,0.106327
7000,0.030,0.901,0.069,0.142032
7500,0.030,0.871,0.099,0.183591
8000,0.037,0.886,0.077,0.170707
8500,0.037,0.873,0.089,0.181026
9000,0.035,0.898,0.067,0.127593
9500,0.032,0.901,0.067,0.133653
10000,0.030,0.864,0.107,0.193621
10500,0.042,0.871,0.087,0.184017
11000,0.042,0.888,0.069,0.149524
11500,0.035,0.886,0.079,0.160645
12000,0.030,0.906,0.065,0.137574
12500,0.037,0.903,0.060,0.158322
13000,0.042,0.871,0.087,0.168877
13500,0.035,0.893,0.072,0.125023
14000,0.032,0.901,0.067,0.144880
14500,0.035,0.906,0.060,0.122875
15000,0.035,0.883,0.082,0.168109
15500,0.037,0.883,0.079,0.172199
16000,0.032,0.911,0.057,0.131783
16500,0.035,0.896,0.069,0.140423
17000,0.040,0.864,0.097,0.189655
17500,0.030,0.866,0.104,0.190782
18000,0.032,0.893,0.074,0.153105
18500,0.030,0.888,0.082,0.156213
19000,0.032,0.908,0.060,0.111041
19500,0.032,0.888,0.079,0.155713
20000,0.035,0.908,0.057,0.130099
20500,0.035,0.913,0.052,0.120918
21000,0.032,0.903,0.065,0.130993
21500,0.030,0.921,0.050,0.100889
22000,0.037,0.923,0.040,0.106741
22500,0.040,0.908,0.052,0.135274
23000,0.030,0.906,0.065,0.134706
23500,0.030,0.861,0.109,0.176025
24000,0.037,0.861,0.102,0.182041
24500,0.040,0.816,0.144,0.233328
25000,0.037,0.864,0.099,0.165286
25500,0.040,0.901,0.060,0.131431
26000,0.037,0.876,0.087,0.160272
26500,0.042,0.886,0.072,0.161463
27000,0.045,0.876,0.079,0.168240
27500,0.045,0.856,0.099,0.187499
28000,0.047,0.861,0.092,0.188926
28500,0.047,0.841,0.112,0.222304
29000,0.035,0.846,0.119,0.225642
29500,0.040,0.868,0.092,0.179167
30000,0.035,0.876,0.089,0.164280
30500,0.030,0.903,0.067,0.118593
31000,0.030,0.896,0.074,0.138714
31500,0.030,0.856,0.114,0.193433
32000,0.035,0.886,0.079,0.157873
32500,0.030,0.888,0.082,0.141348
33000,0.030,0.913,0.057,0.111079
33500,0.030,0.918,0.052,0.111395
