time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.953,0.017,0.090561
1000,0.030,0.953,0.017,0.072054
1500,0.035,0.896,0.069,0.159802
2000,0.035,0.911,0.055,0.143582
2500,0.035,0.921,0.045,0.118359
3000,0.032,0.926,0.042,0.127476
3500,0.035,0.931,0.035,0.111208
4000,0.032,0.935,0.032,0.096056
4500,0.037,0.878,0.084,0.198529
5000,0.045,0.896,0.060,0.152716
5500,0.030,0.911,0.060,0.139299
6000,0.040,0.918,0.042,0.126046
6500,0.032,0.918,0.050,0.115912
7000,0.040,0.906,0.055,0.143042
7500,0.040,0.911,0.050,0.123814
8000,0.032,0.926,0.042,0.114012
8500,0.035,0.940,0.025,0.098407
9000,0.035,0.911,0.055,0.147079
9500,0.037,0.926,0.037,0.107487
10000,0.032,0.916,0.052,0.120450
10500,0.035,0.933,0.032,0.108576
11000,0.032,0.906,0.062,0.144265
11500,0.037,0.896,0.067,0.157259
12000,0.032,0.913,0.055,0.109722
12500,0.030,0.893,0.077,0.182153
13000,0.032,0.916,0.052,0.128215
13500,0.040,0.908,0.052,0.137072
14000,0.042,0.908,0.050,0.147050
14500,0.035,0.876,0.089,0.190807
15000,0.035,0.903,0.062,0.138493
15500,0.032,0.911,0.057,0.147617
16000,0.032,0.893,0.074,0.167532
16500,0.045,0.878,0.077,0.192708
17000,0.042,0.886,0.072,0.161901
17500,0.047,0.893,0.060,0.151899
18000,0.047,0.896,0.057,0.154281
18500,0.047,0.876,0.077,0.170374
19000,0.035,0.908,0.057,0.146023
19500,0.030,0.903,0.067,0.163336
20000,0.037,0.864,0.099,0.204739
20500,0.035,0.898,0.067,0.160032
21000,0.045,0.883,0.072,0.176573
21500,0.037,0.913,0.050,0.130802
22000,0.042,0.878,0.079,0.175685
22500,0.037,0.888,0.074,0.162270
23000,0.037,0.888,0.074,0.159533
23500,0.042,0.876,0.082,0.193578
24000,0.040,0.903,0.057,0.147531
24500,0.030,0.921,0.050,0.107717
25000,0.032,0.916,0.052,0.123240
25500,0.047,0.873,0.079,0.210989
26000,0.032,0.901,0.067,0.149996
26500,0.032,0.896,0.072,0.161914
27000,0.035,0.926,0.040,0.112569
27500,0.032,0.933,0.035,0.104259
28000,0.037,0.921,0.042,0.127504
28500,0.037,0.933,0.030,0.107295
29000,0.040,0.921,0.040,0.099062
29500,0.035,0.918,0.047,0.109627
30000,0.035,0.901,0.065,0.138768
30500,0.042,0.918,0.040,0.115649
31000,0.042,0.898,0.060,0.157195
31500,0.037,0.891,0.072,0.161129
32000,0.042,0.896,0.062,0.144730
32500,0.037,0.938,0.025,0.081401
33000,0.037,0.921,0.042,0.115208
33500,0.040,0.921,0.040,0.111559
