time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.034,0.949,0.017,0.137112
1000,0.033,0.938,0.030,0.179156
1500,0.030,0.924,0.046,0.193787
2000,0.047,0.868,0.085,0.262112
2500,0.049,0.842,0.109,0.294496
3000,0.060,0.816,0.124,0.313452
3500,0.054,0.795,0.151,0.327338
4000,0.076,0.784,0.140,0.299111
4500,0.093,0.762,0.145,0.346352
5000,0.087,0.704,0.209,0.370226
5500,0.100,0.689,0.210,0.359260
6000,0.095,0.687,0.218,0.352612
6500,0.110,0.701,0.189,0.376071
7000,0.101,0.661,0.238,0.394214
7500,0.097,0.670,0.233,0.382290
8000,0.094,0.665,0.241,0.377127
8500,0.094,0.648,0.258,0.400082
9000,0.110,0.615,0.275,0.378351
9500,0.131,0.571,0.298,0.377176
10000,0.145,0.565,0.290,0.377207
10500,0.164,0.558,0.278,0.390085
11000,0.150,0.553,0.297,0.374383
11500,0.138,0.546,0.316,0.411198
12000,0.144,0.537,0.319,0.368512
12500,0.146,0.508,0.346,0.406872
13000,0.152,0.485,0.363,0.367085
13500,0.182,0.470,0.348,0.400119
14000,0.206,0.440,0.353,0.369023
14500,0.207,0.446,0.346,0.403748
15000,0.196,0.451,0.352,0.445898
15500,0.187,0.454,0.360,0.421760
16000,0.184,0.437,0.379,0.401318
16500,0.192,0.428,0.380,0.377313
17000,0.198,0.436,0.366,0.419100
17500,0.171,0.435,0.394,0.389515
18000,0.162,0.456,0.382,0.413600
18500,0.162,0.445,0.392,0.400892
19000,0.187,0.435,0.378,0.411910
19500,0.193,0.429,0.378,0.398708
20000,0.191,0.435,0.374,0.390221
20500,0.185,0.423,0.392,0.415344
21000,0.203,0.396,0.400,0.392645
21500,0.201,0.389,0.410,0.409781
22000,0.174,0.376,0.450,0.376018
22500,0.200,0.388,0.412,0.396220
23000,0.179,0.390,0.431,0.394335
23500,0.186,0.377,0.437,0.381497
24000,0.207,0.361,0.432,0.386523
24500,0.211,0.367,0.422,0.383137
25000,0.224,0.345,0.431,0.397748
25500,0.221,0.344,0.435,0.389705
26000,0.216,0.346,0.438,0.368585
26500,0.230,0.348,0.422,0.427845
27000,0.259,0.336,0.404,0.402239
27500,0.243,0.336,0.421,0.390596
28000,0.254,0.325,0.421,0.401824
28500,0.242,0.335,0.423,0.398615
29000,0.254,0.330,0.416,0.386657
29500,0.266,0.342,0.392,0.431906
30000,0.271,0.341,0.388,0.392339
30500,0.260,0.338,0.401,0.413938
31000,0.242,0.356,0.401,0.428054
31500,0.247,0.338,0.415,0.392310
32000,0.267,0.344,0.389,0.416274
32500,0.263,0.320,0.418,0.393773
33000,0.264,0.319,0.418,0.384650
33500,0.255,0.335,0.410,0.403809
34000,0.254,0.334,0.412,0.381677
34500,0.261,0.346,0.392,0.415574
35000,0.242,0.330,0.428,0.378651
35500,0.255,0.351,0.393,0.395468
36000,0.259,0.346,0.394,0.394909
36500,0.264,0.340,0.396,0.388291
37000,0.245,0.333,0.422,0.403579
37500,0.226,0.327,0.447,0.379683
38000,0.243,0.320,0.437,0.408956
38500,0.265,0.311,0.425,0.374577
39000,0.299,0.295,0.406,0.403834
39500,0.275,0.300,0.425,0.389944
40000,0.296,0.291,0.413,0.360689
40500,0.294,0.295,0.411,0.385003
41000,0.301,0.308,0.390,0.386493
41500,0.276,0.293,0.431,0.384296
42000,0.280,0.307,0.413,0.408488
42500,0.277,0.313,0.411,0.415004
43000,0.264,0.329,0.408,0.403333
43500,0.261,0.344,0.394,0.407260
44000,0.243,0.353,0.403,0.402180
