time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.029,0.880,0.091,0.183742
1000,0.033,0.711,0.256,0.350328
1500,0.058,0.645,0.298,0.390432
2000,0.074,0.603,0.322,0.429346
2500,0.062,0.517,0.421,0.447871
3000,0.074,0.492,0.434,0.461886
3500,0.132,0.388,0.479,0.485044
4000,0.145,0.347,0.508,0.490099
4500,0.103,0.397,0.500,0.476233
5000,0.182,0.318,0.500,0.512874
5500,0.215,0.260,0.525,0.502862
6000,0.252,0.252,0.496,0.505414
6500,0.223,0.178,0.599,0.472210
7000,0.190,0.227,0.583,0.472453
7500,0.277,0.178,0.545,0.489254
8000,0.343,0.128,0.529,0.485095
8500,0.413,0.103,0.483,0.468818
9000,0.376,0.112,0.512,0.481581
9500,0.384,0.095,0.521,0.460277
10000,0.401,0.074,0.525,0.472163
10500,0.364,0.132,0.504,0.488150
11000,0.339,0.128,0.533,0.484573
11500,0.380,0.050,0.570,0.425983
12000,0.376,0.070,0.554,0.453622
12500,0.446,0.074,0.479,0.454782
13000,0.496,0.045,0.459,0.434099
13500,0.517,0.029,0.455,0.444979
14000,0.434,0.025,0.541,0.427456
14500,0.446,0.070,0.483,0.459799
15000,0.583,0.025,0.393,0.404685
15500,0.579,0.029,0.393,0.433000
16000,0.640,0.021,0.339,0.397292
16500,0.607,0.037,0.355,0.424627
17000,0.533,0.037,0.430,0.451462
17500,0.479,0.095,0.426,0.484872
18000,0.475,0.062,0.463,0.452852
18500,0.479,0.066,0.455,0.457810
19000,0.500,0.074,0.426,0.468409
19500,0.463,0.079,0.459,0.467820
20000,0.368,0.099,0.533,0.468093
20500,0.384,0.091,0.525,0.476091
21000,0.434,0.045,0.521,0.450915
21500,0.417,0.066,0.517,0.458243
22000,0.455,0.083,0.463,0.468747
22500,0.343,0.066,0.591,0.430327
23000,0.417,0.041,0.541,0.423234
23500,0.455,0.074,0.471,0.447996
24000,0.475,0.107,0.417,0.475780
24500,0.450,0.083,0.467,0.451357
25000,0.388,0.107,0.504,0.488168
25500,0.384,0.128,0.488,0.500763
26000,0.417,0.149,0.434,0.502055
26500,0.397,0.107,0.496,0.465908
27000,0.401,0.103,0.496,0.487021
27500,0.405,0.070,0.525,0.451965
28000,0.393,0.095,0.512,0.478779
28500,0.339,0.112,0.550,0.469779
29000,0.322,0.099,0.579,0.465189
29500,0.318,0.120,0.562,0.474851
30000,0.339,0.107,0.554,0.466202
30500,0.413,0.062,0.525,0.457649
31000,0.430,0.103,0.467,0.491966
31500,0.463,0.074,0.463,0.460906
32000,0.467,0.045,0.488,0.442887
32500,0.529,0.033,0.438,0.432482
33000,0.467,0.041,0.492,0.446365
33500,0.475,0.058,0.467,0.458939
34000,0.471,0.050,0.479,0.448241
34500,0.463,0.062,0.475,0.459122
35000,0.438,0.112,0.450,0.500843
35500,0.446,0.074,0.479,0.484082
36000,0.384,0.058,0.558,0.433762
36500,0.351,0.120,0.529,0.495995
37000,0.413,0.099,0.488,0.480339
37500,0.310,0.107,0.583,0.450708
38000,0.393,0.095,0.512,0.484694
38500,0.426,0.087,0.488,0.484551
39000,0.537,0.070,0.393,0.443896
39500,0.438,0.083,0.479,0.467966
40000,0.483,0.050,0.467,0.437661
40500,0.368,0.087,0.545,0.471810
41000,0.430,0.095,0.475,0.462040
41500,0.500,0.058,0.442,0.436819
42000,0.496,0.021,0.483,0.418148
42500,0.455,0.099,0.446,0.494983
43000,0.360,0.083,0.558,0.457026
43500,0.380,0.153,0.467,0.513317
44000,0.397,0.066,0.537,0.461138
44500,0.413,0.066,0.521,0.473787
45000,0.496,0.070,0.434,0.461896
45500,0.479,0.058,0.463,0.455481
46000,0.508,0.041,0.450,0.430540
46500,0.545,0.041,0.413,0.419327
47000,0.545,0.066,0.388,0.447705
47500,0.570,0.045,0.384,0.421449
48000,0.517,0.083,0.401,0.454326
48500,0.492,0.079,0.430,0.459306
49000,0.500,0.037,0.463,0.450313
49500,0.517,0.074,0.409,0.479592
50000,0.475,0.054,0.471,0.461826
50500,0.483,0.087,0.430,0.472822
51000,0.558,0.050,0.393,0.434977
51500,0.517,0.029,0.455,0.437301
52000,0.562,0.033,0.405,0.413136
52500,0.388,0.099,0.512,0.480569
53000,0.471,0.091,0.438,0.464751
53500,0.409,0.074,0.517,0.459542
54000,0.368,0.091,0.541,0.466947
54500,0.405,0.074,0.521,0.467581
55000,0.421,0.103,0.475,0.487933
55500,0.364,0.132,0.504,0.509382
56000,0.335,0.120,0.545,0.480525
56500,0.376,0.124,0.500,0.480964
57000,0.388,0.107,0.504,0.472412
57500,0.326,0.132,0.541,0.447057
58000,0.244,0.190,0.566,0.472906
58500,0.240,0.194,0.566,0.481003
59000,0.260,0.186,0.554,0.479439
59500,0.260,0.169,0.570,0.488326
60000,0.413,0.070,0.517,0.458434
60500,0.401,0.107,0.492,0.480522
61000,0.376,0.087,0.537,0.456228
61500,0.426,0.079,0.496,0.458775
62000,0.430,0.103,0.467,0.486654
62500,0.446,0.124,0.430,0.484205
63000,0.533,0.041,0.426,0.449529
63500,0.492,0.050,0.459,0.436746
64000,0.517,0.033,0.450,0.452449
64500,0.409,0.112,0.479,0.486626
65000,0.459,0.083,0.459,0.482366
65500,0.475,0.087,0.438,0.500919
66000,0.393,0.079,0.529,0.470915
66500,0.434,0.050,0.517,0.452800
67000,0.388,0.107,0.504,0.474925
67500,0.413,0.070,0.517,0.469513
68000,0.401,0.091,0.508,0.475004
68500,0.405,0.087,0.508,0.493059
69000,0.446,0.074,0.479,0.479255
69500,0.384,0.157,0.459,0.512276
70000,0.384,0.083,0.533,0.467476
70500,0.298,0.149,0.554,0.482508
71000,0.281,0.202,0.517,0.505693
71500,0.318,0.194,0.488,0.531653
72000,0.281,0.215,0.504,0.515523
72500,0.310,0.202,0.488,0.522022
73000,0.244,0.207,0.550,0.493353
73500,0.260,0.227,0.512,0.508528
74000,0.211,0.231,0.558,0.496124
74500,0.244,0.161,0.595,0.478112
75000,0.161,0.252,0.587,0.472540
75500,0.198,0.281,0.521,0.508830
76000,0.215,0.236,0.550,0.494553
76500,0.169,0.273,0.558,0.488959
77000,0.169,0.256,0.574,0.490149
77500,0.182,0.244,0.574,0.479723
78000,0.215,0.223,0.562,0.509900
78500,0.393,0.132,0.475,0.498077
79000,0.343,0.136,0.521,0.490725
79500,0.318,0.103,0.579,0.469378
80000,0.322,0.161,0.517,0.514370
80500,0.264,0.174,0.562,0.485947
81000,0.256,0.169,0.574,0.502918
81500,0.289,0.116,0.595,0.472597
82000,0.421,0.079,0.500,0.467031
82500,0.413,0.083,0.504,0.466497
83000,0.459,0.091,0.450,0.467886
83500,0.496,0.066,0.438,0.449368
84000,0.533,0.037,0.430,0.427757
84500,0.640,0.050,0.310,0.390721
85000,0.550,0.037,0.413,0.416224
85500,0.525,0.050,0.426,0.440188
86000,0.479,0.079,0.442,0.490051
86500,0.566,0.050,0.384,0.444122
87000,0.467,0.083,0.450,0.475179
87500,0.397,0.095,0.508,0.472571
88000,0.360,0.145,0.496,0.513637
88500,0.293,0.161,0.545,0.491702
89000,0.252,0.153,0.595,0.450747
89500,0.289,0.182,0.529,0.503556
90000,0.306,0.149,0.545,0.473981
90500,0.281,0.136,0.583,0.453079
91000,0.248,0.178,0.574,0.489191
91500,0.240,0.215,0.545,0.493840
92000,0.223,0.194,0.583,0.457893
92500,0.322,0.149,0.529,0.496613
93000,0.322,0.140,0.537,0.482390
93500,0.281,0.318,0.401,0.511519
94000,0.248,0.289,0.463,0.504147
94500,0.211,0.264,0.525,0.496609
95000,0.182,0.281,0.537,0.489606
95500,0.248,0.248,0.504,0.507981
96000,0.219,0.269,0.512,0.514257
96500,0.207,0.202,0.591,0.445657
97000,0.219,0.211,0.570,0.499574
97500,0.248,0.190,0.562,0.492816
98000,0.401,0.083,0.517,0.465186
98500,0.364,0.095,0.541,0.472820
99000,0.302,0.157,0.541,0.499622
99500,0.281,0.107,0.612,0.430601
100000,0.252,0.223,0.525,0.519969
