time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.029,0.946,0.025,0.089962
1000,0.033,0.955,0.012,0.065710
1500,0.029,0.959,0.012,0.060742
2000,0.029,0.950,0.021,0.080383
2500,0.029,0.942,0.029,0.085130
3000,0.029,0.950,0.021,0.078169
3500,0.029,0.942,0.029,0.084174
4000,0.029,0.938,0.033,0.087905
4500,0.029,0.946,0.025,0.078191
5000,0.029,0.938,0.033,0.099632
5500,0.029,0.938,0.033,0.104787
6000,0.029,0.938,0.033,0.097789
6500,0.029,0.955,0.017,0.065013
7000,0.033,0.938,0.029,0.093272
7500,0.029,0.955,0.017,0.065354
8000,0.033,0.938,0.029,0.100478
8500,0.033,0.942,0.025,0.084987
9000,0.033,0.930,0.037,0.094263
9500,0.029,0.950,0.021,0.065502
10000,0.029,0.921,0.050,0.103922
10500,0.029,0.946,0.025,0.071674
11000,0.029,0.955,0.017,0.056681
11500,0.029,0.959,0.012,0.059852
12000,0.041,0.942,0.017,0.081236
12500,0.029,0.946,0.025,0.079467
13000,0.029,0.963,0.008,0.054882
13500,0.029,0.950,0.021,0.076529
14000,0.029,0.926,0.045,0.106349
14500,0.037,0.934,0.029,0.101512
15000,0.029,0.946,0.025,0.089514
15500,0.029,0.897,0.074,0.159678
16000,0.029,0.946,0.025,0.075178
16500,0.033,0.917,0.050,0.130031
17000,0.029,0.938,0.033,0.093640
17500,0.029,0.934,0.037,0.114693
18000,0.029,0.955,0.017,0.069087
18500,0.029,0.946,0.025,0.074204
19000,0.029,0.905,0.066,0.111371
19500,0.029,0.938,0.033,0.068675
20000,0.029,0.913,0.058,0.103870
20500,0.050,0.888,0.062,0.159861
21000,0.029,0.930,0.041,0.094991
21500,0.037,0.934,0.029,0.091985
22000,0.029,0.917,0.054,0.110727
22500,0.029,0.950,0.021,0.075698
23000,0.029,0.926,0.045,0.112192
23500,0.029,0.946,0.025,0.088600
24000,0.033,0.926,0.041,0.102450
24500,0.041,0.872,0.087,0.174162
25000,0.054,0.855,0.091,0.215161
25500,0.045,0.901,0.054,0.161690
26000,0.029,0.934,0.037,0.093895
26500,0.029,0.967,0.004,0.044935
27000,0.029,0.942,0.029,0.088084
27500,0.029,0.938,0.033,0.082655
28000,0.029,0.934,0.037,0.103046
28500,0.029,0.897,0.074,0.161630
29000,0.029,0.938,0.033,0.086624
29500,0.029,0.942,0.029,0.077759
30000,0.029,0.950,0.021,0.076864
30500,0.029,0.921,0.050,0.122259
31000,0.033,0.946,0.021,0.067842
31500,0.029,0.942,0.029,0.074598
32000,0.029,0.917,0.054,0.112094
32500,0.029,0.946,0.025,0.080714
33000,0.029,0.942,0.029,0.085741
33500,0.029,0.913,0.058,0.143101
34000,0.029,0.913,0.058,0.125154
34500,0.029,0.955,0.017,0.057314
35000,0.029,0.926,0.045,0.108645
35500,0.037,0.921,0.041,0.114345
