time,n_A+p,n_B,n_AB
100,0.030,0.956,0.014
200,0.034,0.961,0.005
300,0.032,0.955,0.013
400,0.032,0.959,0.009
500,0.031,0.957,0.012
600,0.030,0.958,0.012
700,0.036,0.952,0.012
800,0.076,0.869,0.055
900,0.088,0.858,0.054
1000,0.090,0.873,0.037
1100,0.073,0.883,0.044
1200,0.062,0.917,0.021
1300,0.046,0.908,0.046
1400,0.036,0.916,0.048
1500,0.057,0.914,0.029
1600,0.090,0.865,0.045
1700,0.122,0.830,0.048
1800,0.193,0.772,0.035
1900,0.211,0.738,0.051
2000,0.261,0.670,0.069
2100,0.255,0.673,0.072
2200,0.325,0.622,0.053
2300,0.332,0.619,0.049
2400,0.280,0.674,0.046
2500,0.310,0.632,0.058
2600,0.325,0.636,0.039
2700,0.321,0.628,0.051
2800,0.293,0.663,0.044
2900,0.335,0.594,0.071
3000,0.386,0.560,0.054
3100,0.385,0.555,0.060
3200,0.414,0.540,0.046
3300,0.454,0.495,0.051
3400,0.402,0.543,0.055
3500,0.462,0.473,0.065
3600,0.456,0.457,0.087
3700,0.387,0.550,0.063
3800,0.353,0.586,0.061
3900,0.425,0.504,0.071
4000,0.473,0.471,0.056
4100,0.466,0.492,0.042
4200,0.539,0.403,0.058
4300,0.523,0.405,0.072
4400,0.496,0.424,0.080
4500,0.509,0.413,0.078
4600,0.638,0.311,0.051
4700,0.652,0.293,0.055
4800,0.721,0.238,0.041
4900,0.706,0.250,0.044
5000,0.747,0.191,0.062
5100,0.816,0.140,0.044
5200,0.813,0.153,0.034
5300,0.833,0.129,0.038
5400,0.825,0.137,0.038
5500,0.875,0.093,0.032
5600,0.868,0.084,0.048
5700,0.881,0.067,0.052
5800,0.933,0.037,0.030
5900,0.949,0.025,0.026
6000,0.966,0.015,0.019
6100,0.962,0.020,0.018
6200,0.951,0.038,0.011
6300,0.971,0.017,0.012
6400,0.985,0.005,0.010
6500,0.992,0.004,0.004
6600,0.995,0.001,0.004
6700,0.999,0.000,0.001
6800,0.999,0.000,0.001
6900,0.999,0.000,0.001
7000,0.999,0.000,0.001
7100,1.000,0.000,0.000
