time,n_A+p,n_B,n_AB
0,0.450,0.550,0.000
500,0.297,0.355,0.349
1000,0.284,0.376,0.339
1500,0.223,0.379,0.398
2000,0.281,0.303,0.416
2500,0.239,0.431,0.330
3000,0.266,0.407,0.327
3500,0.263,0.373,0.364
4000,0.294,0.382,0.324
4500,0.263,0.352,0.385
5000,0.254,0.404,0.343
5500,0.220,0.474,0.306
6000,0.220,0.462,0.318
6500,0.153,0.523,0.324
7000,0.183,0.544,0.272
7500,0.177,0.572,0.251
8000,0.199,0.590,0.211
8500,0.199,0.618,0.183
9000,0.220,0.566,0.214
9500,0.193,0.560,0.248
10000,0.190,0.621,0.190
10500,0.162,0.606,0.232
11000,0.131,0.621,0.248
11500,0.144,0.621,0.235
12000,0.116,0.642,0.242
12500,0.073,0.667,0.260
13000,0.043,0.761,0.196
13500,0.040,0.820,0.141
14000,0.024,0.789,0.187
14500,0.012,0.835,0.153
15000,0.003,0.896,0.101
15500,0.003,0.960,0.037
16000,0.003,0.954,0.043
16500,0.003,0.985,0.012
17000,0.003,0.988,0.009
17500,0.003,0.994,0.003
18000,0.003,0.994,0.003
18500,0.003,0.994,0.003
19000,0.003,0.997,0.000
19500,0.003,0.997,0.000
20000,0.000,0.997,0.003
20500,0.000,0.997,0.003
21000,0.000,0.997,0.003
21500,0.000,0.997,0.003
22000,0.000,0.997,0.003
22500,0.000,0.997,0.003
23000,0.000,0.997,0.003
23500,0.000,0.997,0.003
24000,0.000,0.997,0.003
24500,0.000,0.997,0.003
25000,0.000,0.997,0.003
25500,0.000,0.997,0.003
26000,0.000,0.997,0.003
26500,0.000,0.997,0.003
27000,0.000,0.997,0.003
27500,0.000,0.997,0.003
28000,0.000,0.997,0.003
28500,0.000,0.997,0.003
29000,0.000,0.997,0.003
29500,0.000,0.997,0.003
30000,0.000,0.997,0.003
30500,0.000,0.997,0.003
31000,0.000,1.000,0.000
