time,n_A+p,n_B,n_AB
0,0.450,0.550,0.000
500,0.324,0.394,0.281
1000,0.327,0.364,0.309
1500,0.355,0.398,0.248
2000,0.373,0.376,0.251
2500,0.315,0.394,0.291
3000,0.373,0.407,0.220
3500,0.370,0.382,0.248
4000,0.401,0.376,0.223
4500,0.385,0.370,0.245
5000,0.465,0.364,0.171
5500,0.471,0.364,0.165
6000,0.434,0.355,0.211
6500,0.471,0.339,0.190
7000,0.495,0.339,0.165
7500,0.557,0.284,0.159
8000,0.615,0.266,0.119
8500,0.609,0.242,0.150
9000,0.630,0.278,0.092
9500,0.606,0.272,0.122
10000,0.602,0.266,0.131
10500,0.642,0.235,0.122
11000,0.642,0.202,0.156
11500,0.651,0.220,0.128
12000,0.670,0.235,0.095
12500,0.664,0.260,0.076
13000,0.664,0.229,0.107
13500,0.599,0.223,0.177
14000,0.630,0.217,0.153
14500,0.621,0.214,0.165
15000,0.639,0.226,0.135
15500,0.615,0.232,0.153
16000,0.642,0.245,0.113
16500,0.615,0.287,0.098
17000,0.624,0.291,0.086
17500,0.633,0.272,0.095
18000,0.639,0.208,0.153
18500,0.615,0.202,0.183
19000,0.639,0.239,0.122
19500,0.636,0.229,0.135
20000,0.627,0.239,0.135
20500,0.612,0.248,0.141
21000,0.633,0.248,0.119
21500,0.636,0.248,0.116
22000,0.676,0.202,0.122
22500,0.654,0.257,0.089
23000,0.648,0.284,0.067
23500,0.636,0.278,0.086
24000,0.624,0.266,0.110
24500,0.636,0.242,0.122
25000,0.609,0.245,0.147
25500,0.633,0.239,0.128
26000,0.661,0.272,0.067
26500,0.624,0.242,0.135
27000,0.615,0.235,0.150
27500,0.679,0.147,0.174
28000,0.716,0.128,0.156
28500,0.734,0.104,0.162
29000,0.740,0.095,0.165
29500,0.737,0.098,0.165
30000,0.746,0.104,0.150
30500,0.758,0.089,0.153
31000,0.875,0.034,0.092
31500,0.878,0.018,0.104
32000,0.911,0.018,0.070
32500,0.948,0.003,0.049
33000,0.988,0.000,0.012
33500,0.994,0.000,0.006
34000,0.997,0.000,0.003
34500,0.997,0.000,0.003
35000,1.000,0.000,0.000
