time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.816,0.157,0.242391
1000,0.032,0.465,0.502,0.384424
1500,0.046,0.221,0.733,0.271027
2000,0.074,0.115,0.811,0.189522
2500,0.078,0.088,0.834,0.192814
3000,0.069,0.083,0.848,0.178124
3500,0.037,0.088,0.876,0.152918
4000,0.111,0.065,0.825,0.226094
4500,0.138,0.037,0.825,0.219284
5000,0.134,0.046,0.820,0.220284
5500,0.115,0.060,0.825,0.216078
6000,0.147,0.041,0.811,0.230220
6500,0.088,0.083,0.829,0.220815
7000,0.101,0.069,0.829,0.232670
7500,0.101,0.069,0.829,0.222391
8000,0.088,0.055,0.857,0.166421
8500,0.134,0.037,0.829,0.233270
9000,0.106,0.023,0.871,0.169092
9500,0.078,0.065,0.857,0.165701
10000,0.083,0.037,0.880,0.141544
10500,0.083,0.046,0.871,0.141158
11000,0.088,0.078,0.834,0.209628
11500,0.101,0.065,0.834,0.192711
12000,0.069,0.069,0.862,0.175117
12500,0.083,0.088,0.829,0.202095
13000,0.074,0.088,0.839,0.208156
13500,0.055,0.092,0.853,0.179815
14000,0.088,0.065,0.848,0.175457
14500,0.088,0.060,0.853,0.160164
15000,0.074,0.051,0.876,0.141799
15500,0.065,0.083,0.853,0.170868
16000,0.083,0.092,0.825,0.200920
16500,0.101,0.106,0.793,0.231934
17000,0.106,0.055,0.839,0.195407
17500,0.111,0.041,0.848,0.191832
18000,0.111,0.046,0.843,0.179252
18500,0.060,0.074,0.866,0.160563
19000,0.101,0.055,0.843,0.175697
19500,0.101,0.065,0.834,0.212800
20000,0.078,0.060,0.862,0.183187
20500,0.097,0.055,0.848,0.190952
21000,0.083,0.028,0.889,0.136078
21500,0.097,0.055,0.848,0.199014
22000,0.078,0.046,0.876,0.147207
22500,0.078,0.046,0.876,0.146103
23000,0.074,0.060,0.866,0.170327
23500,0.097,0.055,0.848,0.189943
24000,0.083,0.060,0.857,0.178588
24500,0.074,0.032,0.894,0.147102
25000,0.078,0.041,0.880,0.169688
25500,0.078,0.060,0.862,0.186310
26000,0.088,0.074,0.839,0.216533
26500,0.097,0.037,0.866,0.166709
27000,0.097,0.069,0.834,0.217782
27500,0.101,0.065,0.834,0.204008
28000,0.120,0.083,0.797,0.260848
28500,0.101,0.051,0.848,0.198348
29000,0.065,0.078,0.857,0.183131
29500,0.088,0.078,0.834,0.214278
30000,0.074,0.037,0.889,0.158389
30500,0.074,0.051,0.876,0.176285
31000,0.032,0.060,0.908,0.126966
31500,0.060,0.083,0.857,0.204114
32000,0.060,0.069,0.871,0.164043
32500,0.083,0.074,0.843,0.208233
33000,0.069,0.065,0.866,0.198023
33500,0.069,0.060,0.871,0.182232
34000,0.060,0.060,0.880,0.169790
34500,0.051,0.078,0.871,0.166548
35000,0.055,0.051,0.894,0.124386
35500,0.074,0.074,0.853,0.196084
36000,0.115,0.032,0.853,0.211908
36500,0.055,0.028,0.917,0.114785
37000,0.097,0.055,0.848,0.208167
37500,0.115,0.069,0.816,0.246966
38000,0.074,0.051,0.876,0.168112
38500,0.097,0.046,0.857,0.191850
39000,0.088,0.055,0.857,0.201662
39500,0.092,0.046,0.862,0.179848
40000,0.060,0.065,0.876,0.190234
40500,0.074,0.074,0.853,0.205949
41000,0.097,0.046,0.857,0.198714
41500,0.088,0.023,0.889,0.157758
42000,0.051,0.083,0.866,0.196173
42500,0.101,0.046,0.853,0.206039
43000,0.065,0.037,0.899,0.141968
43500,0.083,0.046,0.871,0.180964
44000,0.101,0.028,0.871,0.159893
44500,0.060,0.023,0.917,0.114384
45000,0.060,0.065,0.876,0.174416
45500,0.046,0.051,0.903,0.133557
46000,0.097,0.041,0.862,0.178379
46500,0.115,0.051,0.834,0.197252
47000,0.120,0.032,0.848,0.187173
47500,0.120,0.037,0.843,0.208129
48000,0.083,0.041,0.876,0.159281
48500,0.060,0.032,0.908,0.130575
49000,0.078,0.051,0.871,0.176182
49500,0.106,0.078,0.816,0.243305
50000,0.065,0.069,0.866,0.182077
50500,0.065,0.032,0.903,0.136401
51000,0.078,0.065,0.857,0.188532
51500,0.083,0.051,0.866,0.179711
52000,0.092,0.055,0.853,0.196045
52500,0.065,0.055,0.880,0.163220
53000,0.060,0.083,0.857,0.204849
53500,0.046,0.097,0.857,0.186806
54000,0.055,0.069,0.876,0.174578
54500,0.065,0.092,0.843,0.205152
55000,0.097,0.074,0.829,0.202848
55500,0.088,0.083,0.829,0.196953
56000,0.088,0.037,0.876,0.149034
56500,0.065,0.037,0.899,0.142943
57000,0.069,0.046,0.885,0.160478
57500,0.065,0.060,0.876,0.167757
58000,0.074,0.028,0.899,0.128925
58500,0.092,0.023,0.885,0.144792
59000,0.097,0.092,0.811,0.230828
59500,0.092,0.055,0.853,0.164887
60000,0.051,0.092,0.857,0.192661
60500,0.060,0.055,0.885,0.154612
61000,0.055,0.046,0.899,0.145309
61500,0.074,0.074,0.853,0.204480
62000,0.055,0.083,0.862,0.189866
62500,0.065,0.060,0.876,0.170040
63000,0.065,0.083,0.853,0.193101
63500,0.083,0.041,0.876,0.158843
64000,0.069,0.065,0.866,0.183371
64500,0.078,0.032,0.889,0.131145
65000,0.092,0.046,0.862,0.179801
65500,0.124,0.032,0.843,0.215002
66000,0.101,0.032,0.866,0.169907
66500,0.111,0.051,0.839,0.220448
67000,0.111,0.037,0.853,0.197845
67500,0.092,0.037,0.871,0.181225
68000,0.106,0.069,0.825,0.228867
68500,0.083,0.023,0.894,0.140951
69000,0.138,0.037,0.825,0.219126
69500,0.101,0.046,0.853,0.218050
70000,0.083,0.028,0.889,0.152927
70500,0.092,0.018,0.889,0.155511
71000,0.097,0.037,0.866,0.175584
71500,0.101,0.023,0.876,0.166061
72000,0.120,0.023,0.857,0.202417
72500,0.074,0.028,0.899,0.138759
73000,0.074,0.028,0.899,0.146133
73500,0.074,0.023,0.903,0.143551
74000,0.074,0.023,0.903,0.145355
74500,0.078,0.037,0.885,0.165528
75000,0.037,0.060,0.903,0.128331
75500,0.041,0.065,0.894,0.149166
76000,0.055,0.060,0.885,0.146414
76500,0.083,0.060,0.857,0.201541
77000,0.069,0.032,0.899,0.131556
77500,0.069,0.069,0.862,0.214450
78000,0.065,0.069,0.866,0.203184
78500,0.088,0.028,0.885,0.162909
79000,0.060,0.028,0.912,0.138156
79500,0.046,0.046,0.908,0.133169
80000,0.060,0.037,0.903,0.139874
80500,0.069,0.074,0.857,0.193228
81000,0.055,0.069,0.876,0.160591
81500,0.088,0.065,0.848,0.182770
82000,0.051,0.097,0.853,0.187840
82500,0.069,0.069,0.862,0.198338
83000,0.069,0.032,0.899,0.136046
83500,0.078,0.060,0.862,0.188810
84000,0.055,0.088,0.857,0.166906
84500,0.111,0.041,0.848,0.204545
85000,0.088,0.055,0.857,0.195489
85500,0.069,0.060,0.871,0.173535
86000,0.083,0.078,0.839,0.223629
86500,0.097,0.032,0.871,0.175254
87000,0.097,0.046,0.857,0.184166
87500,0.129,0.051,0.820,0.217340
88000,0.106,0.023,0.871,0.159598
88500,0.088,0.032,0.880,0.171028
89000,0.083,0.060,0.857,0.208922
89500,0.101,0.037,0.862,0.196227
90000,0.088,0.055,0.857,0.194332
90500,0.069,0.060,0.871,0.177359
91000,0.078,0.046,0.876,0.160120
91500,0.115,0.028,0.857,0.183251
92000,0.115,0.032,0.853,0.206483
92500,0.088,0.046,0.866,0.191969
93000,0.060,0.046,0.894,0.143467
93500,0.088,0.037,0.876,0.169260
94000,0.074,0.051,0.876,0.173809
