time,n_A+p,n_B,n_AB
0,0.450,0.550,0.000
500,0.269,0.489,0.242
1000,0.263,0.425,0.312
1500,0.281,0.404,0.315
2000,0.333,0.401,0.266
2500,0.297,0.474,0.229
3000,0.199,0.554,0.248
3500,0.211,0.602,0.187
4000,0.177,0.624,0.199
4500,0.211,0.541,0.248
5000,0.278,0.489,0.232
5500,0.235,0.557,0.208
6000,0.266,0.560,0.174
6500,0.205,0.538,0.257
7000,0.171,0.627,0.202
7500,0.107,0.752,0.141
8000,0.028,0.844,0.128
8500,0.018,0.920,0.061
9000,0.009,0.957,0.034
9500,0.006,0.969,0.024
10000,0.006,0.988,0.006
10500,0.006,0.988,0.006
11000,0.000,0.994,0.006
11500,0.000,0.997,0.003
12000,0.000,0.997,0.003
12500,0.000,0.997,0.003
13000,0.000,1.000,0.000
