time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.057,0.875,0.068,0.368034
1000,0.070,0.810,0.120,0.511035
1500,0.139,0.703,0.158,0.620821
2000,0.118,0.712,0.171,0.516216
2500,0.118,0.672,0.210,0.611127
3000,0.141,0.659,0.200,0.658371
3500,0.183,0.599,0.218,0.710849
4000,0.189,0.530,0.281,0.705856
4500,0.242,0.489,0.269,0.707469
5000,0.301,0.398,0.301,0.731510
5500,0.337,0.360,0.303,0.699136
6000,0.356,0.363,0.281,0.746432
6500,0.396,0.322,0.282,0.706008
7000,0.357,0.360,0.283,0.671395
7500,0.354,0.295,0.350,0.721929
8000,0.338,0.296,0.367,0.739216
8500,0.354,0.280,0.366,0.657034
9000,0.393,0.273,0.334,0.644710
9500,0.435,0.264,0.300,0.601953
10000,0.416,0.258,0.327,0.642563
10500,0.379,0.296,0.325,0.717904
11000,0.388,0.272,0.340,0.672282
11500,0.403,0.269,0.327,0.714934
12000,0.361,0.274,0.365,0.693787
12500,0.404,0.244,0.352,0.656875
13000,0.395,0.271,0.334,0.572900
13500,0.440,0.240,0.320,0.670526
14000,0.429,0.247,0.324,0.672895
14500,0.424,0.239,0.336,0.673800
15000,0.469,0.224,0.307,0.564877
15500,0.389,0.269,0.342,0.630691
16000,0.379,0.260,0.361,0.728761
16500,0.376,0.264,0.360,0.731551
17000,0.423,0.273,0.304,0.665157
17500,0.368,0.303,0.328,0.675417
18000,0.409,0.285,0.307,0.714692
18500,0.356,0.313,0.331,0.716845
19000,0.396,0.285,0.318,0.672844
19500,0.421,0.294,0.285,0.694808
20000,0.449,0.231,0.320,0.659492
20500,0.445,0.232,0.323,0.637213
21000,0.492,0.207,0.300,0.687802
21500,0.495,0.194,0.311,0.693422
22000,0.488,0.192,0.320,0.684167
22500,0.604,0.145,0.251,0.530371
23000,0.609,0.148,0.243,0.500561
23500,0.570,0.187,0.242,0.631179
24000,0.459,0.231,0.310,0.713074
24500,0.501,0.192,0.307,0.704514
25000,0.501,0.194,0.305,0.683873
25500,0.518,0.183,0.299,0.676074
26000,0.464,0.185,0.350,0.704652
26500,0.420,0.211,0.370,0.713277
27000,0.418,0.258,0.324,0.732095
27500,0.377,0.261,0.362,0.754823
28000,0.366,0.282,0.352,0.758191
28500,0.368,0.230,0.402,0.714110
29000,0.425,0.213,0.362,0.721803
