time,n_A+p,n_B,n_AB
100,0.031,0.964,0.005
200,0.030,0.958,0.012
300,0.030,0.947,0.023
400,0.030,0.942,0.028
500,0.030,0.942,0.028
600,0.030,0.943,0.027
700,0.030,0.941,0.029
800,0.030,0.933,0.037
900,0.030,0.932,0.038
1000,0.030,0.935,0.035
1100,0.030,0.925,0.045
1200,0.030,0.918,0.052
1300,0.030,0.915,0.055
1400,0.030,0.919,0.051
1500,0.030,0.920,0.050
1600,0.030,0.925,0.045
1700,0.030,0.925,0.045
1800,0.030,0.924,0.046
1900,0.030,0.917,0.053
2000,0.030,0.917,0.053
2100,0.030,0.910,0.060
2200,0.030,0.914,0.056
2300,0.030,0.918,0.052
2400,0.030,0.919,0.051
2500,0.033,0.919,0.048
2600,0.035,0.924,0.041
2700,0.036,0.920,0.044
2800,0.036,0.919,0.045
2900,0.035,0.918,0.047
3000,0.034,0.914,0.052
3100,0.033,0.913,0.054
3200,0.033,0.908,0.059
3300,0.033,0.904,0.063
3400,0.033,0.898,0.069
3500,0.032,0.904,0.064
3600,0.033,0.901,0.066
3700,0.032,0.901,0.067
3800,0.031,0.897,0.072
3900,0.030,0.893,0.077
4000,0.030,0.883,0.087
4100,0.030,0.880,0.090
4200,0.031,0.872,0.097
4300,0.031,0.865,0.104
4400,0.034,0.863,0.103
4500,0.037,0.857,0.106
4600,0.046,0.841,0.113
4700,0.047,0.844,0.109
4800,0.045,0.837,0.118
4900,0.047,0.829,0.124
5000,0.041,0.837,0.122
5100,0.041,0.834,0.125
5200,0.043,0.824,0.133
5300,0.046,0.811,0.143
5400,0.047,0.809,0.144
5500,0.049,0.811,0.140
5600,0.046,0.811,0.143
5700,0.049,0.798,0.153
5800,0.056,0.786,0.158
5900,0.062,0.786,0.152
6000,0.062,0.784,0.154
6100,0.057,0.791,0.152
6200,0.055,0.778,0.167
6300,0.054,0.774,0.172
6400,0.057,0.781,0.162
6500,0.060,0.774,0.166
6600,0.063,0.769,0.168
6700,0.062,0.766,0.172
6800,0.064,0.765,0.171
6900,0.068,0.750,0.182
7000,0.074,0.742,0.184
7100,0.072,0.738,0.190
7200,0.066,0.730,0.204
7300,0.073,0.719,0.208
7400,0.077,0.717,0.206
7500,0.085,0.714,0.201
7600,0.091,0.708,0.201
7700,0.090,0.707,0.203
7800,0.092,0.703,0.205
7900,0.091,0.703,0.206
8000,0.088,0.702,0.210
8100,0.093,0.698,0.209
8200,0.096,0.698,0.206
8300,0.088,0.695,0.217
8400,0.079,0.709,0.212
8500,0.076,0.710,0.214
8600,0.090,0.705,0.205
8700,0.090,0.712,0.198
8800,0.090,0.704,0.206
8900,0.089,0.699,0.212
9000,0.093,0.709,0.198
9100,0.088,0.709,0.203
9200,0.080,0.718,0.202
9300,0.089,0.713,0.198
9400,0.078,0.724,0.198
9500,0.079,0.726,0.195
9600,0.083,0.729,0.188
9700,0.082,0.724,0.194
9800,0.075,0.717,0.208
9900,0.067,0.729,0.204
10000,0.062,0.728,0.210
10100,0.059,0.718,0.223
10200,0.056,0.714,0.230
10300,0.059,0.725,0.216
10400,0.059,0.726,0.215
10500,0.066,0.724,0.210
10600,0.061,0.714,0.225
10700,0.063,0.713,0.224
10800,0.061,0.713,0.226
10900,0.068,0.715,0.217
11000,0.077,0.716,0.207
11100,0.081,0.727,0.192
11200,0.078,0.719,0.203
11300,0.079,0.708,0.213
11400,0.089,0.691,0.220
11500,0.089,0.694,0.217
11600,0.097,0.672,0.231
11700,0.101,0.682,0.217
11800,0.090,0.675,0.235
11900,0.096,0.664,0.240
12000,0.095,0.671,0.234
12100,0.102,0.667,0.231
12200,0.108,0.660,0.232
12300,0.104,0.662,0.234
12400,0.100,0.667,0.233
12500,0.098,0.655,0.247
12600,0.106,0.655,0.239
12700,0.105,0.663,0.232
12800,0.091,0.677,0.232
12900,0.097,0.691,0.212
13000,0.094,0.700,0.206
13100,0.089,0.704,0.207
13200,0.094,0.715,0.191
13300,0.087,0.718,0.195
13400,0.088,0.720,0.192
13500,0.091,0.721,0.188
13600,0.090,0.719,0.191
13700,0.090,0.721,0.189
13800,0.087,0.716,0.197
13900,0.088,0.715,0.197
14000,0.084,0.721,0.195
14100,0.090,0.713,0.197
14200,0.089,0.714,0.197
14300,0.086,0.715,0.199
14400,0.090,0.728,0.182
14500,0.092,0.731,0.177
14600,0.088,0.733,0.179
14700,0.088,0.724,0.188
14800,0.081,0.740,0.179
14900,0.080,0.736,0.184
15000,0.084,0.743,0.173
15100,0.089,0.735,0.176
15200,0.084,0.747,0.169
15300,0.089,0.748,0.163
15400,0.092,0.751,0.157
15500,0.096,0.741,0.163
15600,0.088,0.749,0.163
15700,0.083,0.744,0.173
15800,0.079,0.739,0.182
15900,0.083,0.725,0.192
16000,0.085,0.731,0.184
16100,0.085,0.739,0.176
16200,0.080,0.733,0.187
16300,0.083,0.735,0.182
16400,0.077,0.732,0.191
16500,0.075,0.732,0.193
16600,0.079,0.726,0.195
16700,0.077,0.723,0.200
16800,0.077,0.718,0.205
16900,0.077,0.707,0.216
17000,0.083,0.706,0.211
17100,0.080,0.707,0.213
17200,0.085,0.706,0.209
17300,0.091,0.705,0.204
17400,0.104,0.698,0.198
17500,0.099,0.688,0.213
17600,0.100,0.688,0.212
17700,0.103,0.673,0.224
17800,0.098,0.676,0.226
17900,0.100,0.670,0.230
18000,0.099,0.684,0.217
18100,0.104,0.681,0.215
18200,0.107,0.676,0.217
18300,0.108,0.685,0.207
18400,0.108,0.675,0.217
18500,0.102,0.679,0.219
18600,0.095,0.682,0.223
18700,0.096,0.680,0.224
18800,0.093,0.687,0.220
18900,0.094,0.690,0.216
19000,0.092,0.692,0.216
19100,0.091,0.694,0.215
19200,0.085,0.692,0.223
19300,0.082,0.699,0.219
19400,0.088,0.697,0.215
19500,0.094,0.693,0.213
19600,0.092,0.685,0.223
19700,0.093,0.685,0.222
19800,0.088,0.669,0.243
19900,0.083,0.685,0.232
20000,0.083,0.687,0.230
20100,0.086,0.686,0.228
20200,0.089,0.687,0.224
20300,0.084,0.684,0.232
20400,0.087,0.679,0.234
20500,0.091,0.694,0.215
20600,0.099,0.678,0.223
20700,0.092,0.684,0.224
20800,0.086,0.693,0.221
20900,0.085,0.689,0.226
21000,0.090,0.695,0.215
21100,0.087,0.686,0.227
21200,0.084,0.685,0.231
21300,0.080,0.681,0.239
21400,0.077,0.684,0.239
21500,0.073,0.685,0.242
21600,0.075,0.683,0.242
21700,0.073,0.684,0.243
21800,0.073,0.695,0.232
21900,0.081,0.692,0.227
22000,0.076,0.700,0.224
22100,0.076,0.717,0.207
22200,0.082,0.712,0.206
22300,0.079,0.709,0.212
22400,0.076,0.698,0.226
22500,0.075,0.699,0.226
22600,0.081,0.700,0.219
22700,0.092,0.684,0.224
22800,0.087,0.687,0.226
22900,0.087,0.699,0.214
23000,0.086,0.707,0.207
23100,0.083,0.712,0.205
23200,0.078,0.704,0.218
23300,0.078,0.699,0.223
23400,0.083,0.701,0.216
23500,0.084,0.705,0.211
23600,0.090,0.707,0.203
23700,0.088,0.703,0.209
23800,0.084,0.724,0.192
23900,0.085,0.723,0.192
24000,0.084,0.724,0.192
24100,0.088,0.719,0.193
24200,0.087,0.714,0.199
24300,0.090,0.711,0.199
24400,0.092,0.703,0.205
24500,0.096,0.709,0.195
24600,0.095,0.704,0.201
24700,0.091,0.698,0.211
24800,0.092,0.697,0.211
24900,0.090,0.689,0.221
25000,0.098,0.687,0.215
25100,0.103,0.686,0.211
25200,0.106,0.674,0.220
25300,0.099,0.671,0.230
25400,0.101,0.664,0.235
25500,0.104,0.665,0.231
25600,0.104,0.659,0.237
25700,0.097,0.651,0.252
25800,0.097,0.648,0.255
25900,0.104,0.642,0.254
26000,0.097,0.659,0.244
26100,0.103,0.636,0.261
26200,0.111,0.636,0.253
26300,0.109,0.628,0.263
26400,0.116,0.638,0.246
26500,0.125,0.628,0.247
26600,0.132,0.626,0.242
26700,0.131,0.613,0.256
26800,0.136,0.613,0.251
26900,0.129,0.610,0.261
27000,0.121,0.605,0.274
27100,0.115,0.597,0.288
27200,0.118,0.590,0.292
27300,0.119,0.590,0.291
27400,0.123,0.594,0.283
27500,0.129,0.602,0.269
27600,0.122,0.604,0.274
27700,0.125,0.614,0.261
27800,0.126,0.618,0.256
27900,0.120,0.627,0.253
28000,0.127,0.616,0.257
28100,0.124,0.619,0.257
28200,0.123,0.616,0.261
28300,0.129,0.610,0.261
28400,0.122,0.607,0.271
28500,0.132,0.592,0.276
28600,0.147,0.597,0.256
28700,0.141,0.599,0.260
28800,0.148,0.593,0.259
28900,0.155,0.585,0.260
29000,0.157,0.580,0.263
29100,0.166,0.587,0.247
29200,0.159,0.581,0.260
29300,0.166,0.572,0.262
29400,0.167,0.565,0.268
29500,0.166,0.581,0.253
29600,0.155,0.575,0.270
29700,0.156,0.584,0.260
29800,0.168,0.580,0.252
29900,0.163,0.577,0.260
30000,0.169,0.578,0.253
30100,0.165,0.586,0.249
30200,0.164,0.579,0.257
30300,0.175,0.576,0.249
30400,0.170,0.574,0.256
30500,0.169,0.564,0.267
30600,0.181,0.555,0.264
30700,0.189,0.561,0.250
30800,0.175,0.565,0.260
30900,0.163,0.572,0.265
31000,0.160,0.590,0.250
31100,0.158,0.602,0.240
31200,0.160,0.601,0.239
31300,0.174,0.586,0.240
31400,0.168,0.570,0.262
31500,0.177,0.568,0.255
31600,0.172,0.572,0.256
31700,0.174,0.571,0.255
31800,0.174,0.565,0.261
31900,0.170,0.553,0.277
32000,0.180,0.554,0.266
32100,0.176,0.550,0.274
32200,0.177,0.542,0.281
32300,0.178,0.544,0.278
32400,0.173,0.542,0.285
32500,0.172,0.543,0.285
32600,0.183,0.526,0.291
32700,0.178,0.514,0.308
32800,0.173,0.513,0.314
32900,0.175,0.509,0.316
33000,0.187,0.504,0.309
33100,0.202,0.498,0.300
33200,0.200,0.504,0.296
33300,0.203,0.499,0.298
33400,0.213,0.500,0.287
33500,0.208,0.487,0.305
33600,0.201,0.493,0.306
33700,0.198,0.486,0.316
33800,0.196,0.474,0.330
33900,0.188,0.468,0.344
34000,0.175,0.465,0.360
34100,0.170,0.467,0.363
34200,0.181,0.474,0.345
34300,0.187,0.476,0.337
34400,0.189,0.472,0.339
34500,0.198,0.453,0.349
34600,0.205,0.447,0.348
34700,0.207,0.444,0.349
34800,0.210,0.447,0.343
34900,0.232,0.445,0.323
35000,0.240,0.445,0.315
35100,0.236,0.437,0.327
35200,0.233,0.440,0.327
35300,0.227,0.439,0.334
