time,n_A+p,n_B,n_AB
100,0.272,0.380,0.348
200,0.207,0.337,0.457
300,0.185,0.315,0.500
400,0.250,0.250,0.500
500,0.163,0.283,0.554
600,0.152,0.283,0.565
700,0.163,0.272,0.565
800,0.152,0.326,0.522
900,0.174,0.261,0.565
1000,0.130,0.304,0.565
1100,0.152,0.304,0.543
1200,0.130,0.315,0.554
1300,0.152,0.315,0.533
1400,0.120,0.272,0.609
1500,0.130,0.261,0.609
1600,0.087,0.283,0.630
1700,0.087,0.261,0.652
1800,0.174,0.326,0.500
1900,0.109,0.272,0.620
2000,0.174,0.272,0.554
2100,0.163,0.261,0.576
2200,0.250,0.217,0.533
2300,0.185,0.250,0.565
2400,0.207,0.250,0.543
2500,0.141,0.304,0.554
2600,0.120,0.283,0.598
2700,0.261,0.228,0.511
2800,0.239,0.207,0.554
2900,0.196,0.272,0.533
3000,0.207,0.283,0.511
3100,0.163,0.304,0.533
3200,0.185,0.272,0.543
3300,0.152,0.348,0.500
3400,0.120,0.315,0.565
3500,0.130,0.348,0.522
3600,0.163,0.304,0.533
3700,0.228,0.293,0.478
3800,0.174,0.239,0.587
3900,0.239,0.228,0.533
4000,0.163,0.315,0.522
4100,0.174,0.337,0.489
4200,0.196,0.315,0.489
4300,0.250,0.283,0.467
4400,0.228,0.283,0.489
4500,0.239,0.239,0.522
4600,0.163,0.152,0.685
4700,0.163,0.293,0.543
4800,0.196,0.207,0.598
4900,0.120,0.261,0.620
5000,0.185,0.239,0.576
5100,0.196,0.239,0.565
5200,0.185,0.348,0.467
5300,0.152,0.315,0.533
5400,0.087,0.293,0.620
5500,0.152,0.228,0.620
5600,0.174,0.228,0.598
5700,0.130,0.239,0.630
5800,0.185,0.196,0.620
5900,0.141,0.228,0.630
6000,0.141,0.239,0.620
6100,0.098,0.228,0.674
6200,0.152,0.272,0.576
6300,0.120,0.207,0.674
6400,0.120,0.228,0.652
6500,0.130,0.217,0.652
6600,0.174,0.272,0.554
6700,0.163,0.283,0.554
6800,0.120,0.304,0.576
6900,0.130,0.217,0.652
7000,0.185,0.196,0.620
7100,0.152,0.283,0.565
7200,0.098,0.293,0.609
7300,0.130,0.272,0.598
7400,0.141,0.283,0.576
7500,0.098,0.359,0.543
7600,0.087,0.250,0.663
7700,0.098,0.250,0.652
7800,0.141,0.315,0.543
7900,0.152,0.283,0.565
8000,0.196,0.304,0.500
8100,0.163,0.370,0.467
8200,0.196,0.261,0.543
8300,0.163,0.261,0.576
8400,0.152,0.250,0.598
8500,0.293,0.228,0.478
8600,0.207,0.217,0.576
8700,0.130,0.272,0.598
8800,0.130,0.217,0.652
8900,0.174,0.196,0.630
9000,0.207,0.283,0.511
9100,0.217,0.272,0.511
9200,0.207,0.250,0.543
9300,0.185,0.293,0.522
9400,0.196,0.359,0.446
9500,0.196,0.293,0.511
9600,0.185,0.359,0.457
9700,0.174,0.380,0.446
9800,0.141,0.424,0.435
9900,0.109,0.359,0.533
10000,0.120,0.402,0.478
10100,0.109,0.402,0.489
10200,0.120,0.380,0.500
10300,0.174,0.380,0.446
10400,0.109,0.359,0.533
10500,0.130,0.326,0.543
10600,0.130,0.315,0.554
10700,0.163,0.217,0.620
10800,0.141,0.272,0.587
10900,0.174,0.283,0.543
11000,0.217,0.250,0.533
11100,0.185,0.272,0.543
11200,0.207,0.283,0.511
11300,0.152,0.239,0.609
11400,0.174,0.239,0.587
11500,0.174,0.228,0.598
11600,0.163,0.283,0.554
11700,0.120,0.261,0.620
11800,0.152,0.239,0.609
11900,0.174,0.217,0.609
12000,0.109,0.228,0.663
12100,0.141,0.250,0.609
12200,0.141,0.250,0.609
12300,0.109,0.326,0.565
12400,0.141,0.326,0.533
12500,0.163,0.272,0.565
12600,0.174,0.272,0.554
12700,0.098,0.283,0.620
12800,0.120,0.304,0.576
12900,0.120,0.228,0.652
13000,0.163,0.239,0.598
13100,0.163,0.370,0.467
13200,0.185,0.261,0.554
13300,0.207,0.239,0.554
13400,0.152,0.272,0.576
13500,0.185,0.283,0.533
13600,0.207,0.239,0.554
13700,0.228,0.207,0.565
13800,0.141,0.228,0.630
13900,0.217,0.174,0.609
14000,0.163,0.152,0.685
14100,0.163,0.141,0.696
14200,0.163,0.185,0.652
14300,0.174,0.283,0.543
14400,0.196,0.261,0.543
14500,0.163,0.228,0.609
14600,0.207,0.272,0.522
14700,0.174,0.326,0.500
