time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.954,0.018,0.069767
1000,0.031,0.954,0.015,0.067582
1500,0.031,0.954,0.015,0.078023
2000,0.031,0.902,0.067,0.142116
2500,0.034,0.899,0.067,0.133816
3000,0.031,0.899,0.070,0.131991
3500,0.040,0.911,0.049,0.110168
4000,0.031,0.924,0.046,0.080846
4500,0.034,0.905,0.061,0.119756
5000,0.040,0.914,0.046,0.110109
5500,0.031,0.902,0.067,0.142529
6000,0.028,0.936,0.037,0.078973
6500,0.031,0.927,0.043,0.091963
7000,0.037,0.896,0.067,0.140261
7500,0.031,0.914,0.055,0.126741
8000,0.028,0.911,0.061,0.124878
8500,0.031,0.914,0.055,0.119200
9000,0.040,0.902,0.058,0.122391
9500,0.049,0.865,0.086,0.168685
10000,0.046,0.853,0.101,0.188757
10500,0.040,0.878,0.083,0.137351
11000,0.055,0.832,0.113,0.213063
11500,0.046,0.865,0.089,0.168083
12000,0.037,0.884,0.080,0.150051
12500,0.046,0.869,0.086,0.161364
13000,0.034,0.878,0.089,0.148758
13500,0.037,0.869,0.095,0.170535
14000,0.040,0.905,0.055,0.112448
14500,0.031,0.908,0.061,0.120418
15000,0.037,0.933,0.031,0.086313
15500,0.031,0.924,0.046,0.112759
16000,0.037,0.893,0.070,0.145221
16500,0.040,0.869,0.092,0.176917
17000,0.034,0.896,0.070,0.144009
17500,0.034,0.890,0.076,0.143518
18000,0.028,0.899,0.073,0.138715
18500,0.028,0.896,0.076,0.156762
19000,0.031,0.927,0.043,0.114984
19500,0.031,0.914,0.055,0.125808
20000,0.034,0.890,0.076,0.157134
20500,0.034,0.896,0.070,0.147705
21000,0.031,0.890,0.080,0.156034
21500,0.031,0.911,0.058,0.104307
22000,0.028,0.911,0.061,0.108080
22500,0.028,0.896,0.076,0.137070
23000,0.046,0.859,0.095,0.173152
23500,0.034,0.908,0.058,0.112367
24000,0.031,0.890,0.080,0.140736
24500,0.031,0.908,0.061,0.116874
25000,0.037,0.917,0.046,0.105077
25500,0.040,0.878,0.083,0.158539
26000,0.034,0.878,0.089,0.148173
26500,0.043,0.902,0.055,0.112772
27000,0.037,0.924,0.040,0.100471
27500,0.043,0.875,0.083,0.155614
28000,0.043,0.853,0.104,0.175680
28500,0.055,0.829,0.116,0.213765
29000,0.061,0.844,0.095,0.176896
29500,0.076,0.792,0.131,0.231746
30000,0.070,0.862,0.067,0.154074
30500,0.073,0.853,0.073,0.151485
31000,0.049,0.850,0.101,0.161917
31500,0.040,0.869,0.092,0.168079
32000,0.055,0.835,0.110,0.191682
32500,0.052,0.850,0.098,0.167568
33000,0.046,0.829,0.125,0.212216
33500,0.028,0.927,0.046,0.089975
34000,0.040,0.902,0.058,0.127868
34500,0.037,0.927,0.037,0.104401
35000,0.040,0.911,0.049,0.118006
35500,0.031,0.905,0.064,0.119161
36000,0.028,0.930,0.043,0.083582
36500,0.031,0.902,0.067,0.118786
37000,0.040,0.911,0.049,0.116518
37500,0.040,0.927,0.034,0.105700
38000,0.031,0.948,0.021,0.077291
38500,0.031,0.924,0.046,0.101742
39000,0.034,0.920,0.046,0.104104
39500,0.037,0.908,0.055,0.116640
40000,0.028,0.911,0.061,0.121698
40500,0.034,0.914,0.052,0.122297
41000,0.028,0.930,0.043,0.097273
41500,0.028,0.920,0.052,0.113583
42000,0.028,0.908,0.064,0.132079
42500,0.034,0.911,0.055,0.124125
43000,0.031,0.917,0.052,0.095482
43500,0.031,0.933,0.037,0.097999
44000,0.028,0.911,0.061,0.113522
44500,0.028,0.939,0.034,0.076914
45000,0.037,0.896,0.067,0.142363
45500,0.034,0.899,0.067,0.137251
46000,0.031,0.917,0.052,0.119802
46500,0.028,0.933,0.040,0.096600
47000,0.031,0.908,0.061,0.126821
47500,0.028,0.927,0.046,0.095074
48000,0.028,0.927,0.046,0.104436
