time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.035,0.938,0.027,0.107488
1000,0.035,0.908,0.057,0.140656
1500,0.035,0.906,0.060,0.133189
2000,0.030,0.901,0.069,0.155294
2500,0.035,0.926,0.040,0.111729
3000,0.037,0.911,0.052,0.137066
3500,0.037,0.926,0.037,0.102380
4000,0.040,0.918,0.042,0.127400
4500,0.032,0.923,0.045,0.118851
5000,0.032,0.945,0.022,0.086265
5500,0.035,0.928,0.037,0.101335
6000,0.037,0.913,0.050,0.140600
6500,0.035,0.923,0.042,0.115016
7000,0.030,0.926,0.045,0.114481
7500,0.032,0.928,0.040,0.118910
8000,0.032,0.923,0.045,0.118866
8500,0.030,0.913,0.057,0.124522
9000,0.030,0.928,0.042,0.100629
9500,0.030,0.916,0.055,0.113113
10000,0.037,0.918,0.045,0.120577
10500,0.035,0.935,0.030,0.090259
11000,0.030,0.931,0.040,0.095204
11500,0.030,0.928,0.042,0.105229
12000,0.030,0.918,0.052,0.103510
12500,0.040,0.921,0.040,0.099325
13000,0.032,0.926,0.042,0.099392
13500,0.032,0.935,0.032,0.096483
14000,0.032,0.943,0.025,0.073684
14500,0.037,0.931,0.032,0.110524
15000,0.030,0.926,0.045,0.124292
15500,0.035,0.921,0.045,0.108758
16000,0.030,0.913,0.057,0.114821
16500,0.030,0.935,0.035,0.084541
17000,0.030,0.950,0.020,0.070353
17500,0.030,0.953,0.017,0.073395
18000,0.030,0.953,0.017,0.059316
18500,0.037,0.943,0.020,0.077085
19000,0.032,0.933,0.035,0.077998
19500,0.030,0.918,0.052,0.104988
20000,0.030,0.921,0.050,0.102608
20500,0.035,0.911,0.055,0.121432
21000,0.032,0.908,0.060,0.128835
21500,0.032,0.916,0.052,0.112028
22000,0.035,0.923,0.042,0.117494
22500,0.035,0.918,0.047,0.106455
23000,0.035,0.923,0.042,0.107483
23500,0.037,0.935,0.027,0.079890
24000,0.035,0.891,0.074,0.151318
24500,0.037,0.911,0.052,0.108999
25000,0.040,0.898,0.062,0.129699
25500,0.037,0.906,0.057,0.134913
26000,0.035,0.923,0.042,0.091168
26500,0.035,0.906,0.060,0.135975
27000,0.032,0.906,0.062,0.114319
27500,0.032,0.908,0.060,0.115739
28000,0.035,0.913,0.052,0.113199
28500,0.032,0.893,0.074,0.129720
29000,0.032,0.903,0.065,0.124455
29500,0.032,0.903,0.065,0.128374
30000,0.037,0.891,0.072,0.155924
30500,0.035,0.888,0.077,0.155193
31000,0.030,0.938,0.032,0.087046
31500,0.030,0.918,0.052,0.123758
32000,0.035,0.901,0.065,0.148411
32500,0.035,0.938,0.027,0.077849
33000,0.032,0.923,0.045,0.103703
33500,0.032,0.928,0.040,0.097613
34000,0.032,0.933,0.035,0.092233
34500,0.035,0.926,0.040,0.117111
35000,0.035,0.928,0.037,0.087529
35500,0.032,0.911,0.057,0.119425
36000,0.032,0.901,0.067,0.127483
36500,0.032,0.911,0.057,0.110148
37000,0.032,0.923,0.045,0.099512
37500,0.035,0.921,0.045,0.095392
38000,0.032,0.938,0.030,0.068854
38500,0.035,0.916,0.050,0.141182
39000,0.035,0.913,0.052,0.118424
39500,0.035,0.896,0.069,0.169479
40000,0.035,0.940,0.025,0.070575
40500,0.037,0.908,0.055,0.128843
41000,0.042,0.883,0.074,0.173963
41500,0.040,0.896,0.065,0.124817
42000,0.032,0.893,0.074,0.139074
42500,0.032,0.901,0.067,0.121352
43000,0.037,0.903,0.060,0.121637
43500,0.035,0.923,0.042,0.096895
44000,0.035,0.926,0.040,0.093050
44500,0.035,0.921,0.045,0.108611
45000,0.032,0.926,0.042,0.119590
45500,0.037,0.893,0.069,0.135536
46000,0.035,0.918,0.047,0.093831
46500,0.042,0.908,0.050,0.128217
47000,0.037,0.896,0.067,0.133833
47500,0.032,0.913,0.055,0.111076
48000,0.042,0.881,0.077,0.159805
48500,0.037,0.891,0.072,0.132499
49000,0.032,0.916,0.052,0.099965
49500,0.035,0.921,0.045,0.110330
50000,0.032,0.938,0.030,0.087887
50500,0.032,0.935,0.032,0.085309
51000,0.035,0.938,0.027,0.084594
51500,0.035,0.918,0.047,0.117777
52000,0.030,0.950,0.020,0.058363
52500,0.035,0.918,0.047,0.114076
53000,0.032,0.928,0.040,0.102167
53500,0.035,0.906,0.060,0.128628
54000,0.037,0.888,0.074,0.162131
54500,0.042,0.888,0.069,0.160886
55000,0.040,0.886,0.074,0.159766
55500,0.037,0.898,0.065,0.128660
56000,0.037,0.891,0.072,0.142957
56500,0.032,0.938,0.030,0.075297
57000,0.030,0.916,0.055,0.125060
57500,0.030,0.931,0.040,0.090971
58000,0.030,0.931,0.040,0.099242
58500,0.030,0.935,0.035,0.097121
59000,0.035,0.921,0.045,0.116228
59500,0.030,0.926,0.045,0.098545
60000,0.035,0.921,0.045,0.114933
60500,0.030,0.928,0.042,0.109341
61000,0.032,0.938,0.030,0.093440
61500,0.037,0.913,0.050,0.135139
62000,0.035,0.928,0.037,0.092946
62500,0.032,0.921,0.047,0.114801
63000,0.032,0.911,0.057,0.109954
63500,0.030,0.891,0.079,0.139826
64000,0.035,0.893,0.072,0.125988
64500,0.030,0.918,0.052,0.097022
65000,0.032,0.896,0.072,0.148103
65500,0.035,0.878,0.087,0.184056
66000,0.040,0.883,0.077,0.152396
66500,0.032,0.923,0.045,0.107976
67000,0.037,0.921,0.042,0.105767
67500,0.035,0.913,0.052,0.116782
68000,0.035,0.908,0.057,0.123979
68500,0.037,0.928,0.035,0.106779
69000,0.035,0.916,0.050,0.114112
69500,0.035,0.891,0.074,0.164857
70000,0.035,0.911,0.055,0.114210
70500,0.037,0.928,0.035,0.078185
71000,0.032,0.928,0.040,0.078767
71500,0.040,0.896,0.065,0.137822
72000,0.037,0.876,0.087,0.177724
72500,0.032,0.911,0.057,0.105987
73000,0.035,0.913,0.052,0.117319
73500,0.037,0.891,0.072,0.159777
74000,0.037,0.923,0.040,0.110783
74500,0.032,0.906,0.062,0.134895
75000,0.035,0.916,0.050,0.114137
75500,0.032,0.916,0.052,0.123107
76000,0.035,0.906,0.060,0.122702
76500,0.035,0.896,0.069,0.149540
77000,0.037,0.906,0.057,0.130735
77500,0.050,0.906,0.045,0.133962
78000,0.040,0.913,0.047,0.113679
78500,0.037,0.903,0.060,0.142521
79000,0.032,0.916,0.052,0.108633
79500,0.042,0.911,0.047,0.139402
80000,0.045,0.888,0.067,0.148617
80500,0.040,0.873,0.087,0.156051
81000,0.037,0.888,0.074,0.141223
81500,0.040,0.888,0.072,0.143360
82000,0.030,0.888,0.082,0.163894
82500,0.030,0.926,0.045,0.082349
83000,0.032,0.933,0.035,0.096005
83500,0.032,0.918,0.050,0.126228
84000,0.030,0.921,0.050,0.106053
84500,0.030,0.923,0.047,0.109864
85000,0.032,0.926,0.042,0.096640
85500,0.030,0.933,0.037,0.085396
86000,0.035,0.911,0.055,0.136235
86500,0.030,0.923,0.047,0.103785
87000,0.030,0.921,0.050,0.114106
87500,0.032,0.923,0.045,0.109751
88000,0.035,0.923,0.042,0.102211
88500,0.030,0.901,0.069,0.123899
89000,0.035,0.901,0.065,0.148901
89500,0.030,0.888,0.082,0.163836
90000,0.030,0.931,0.040,0.110454
90500,0.032,0.888,0.079,0.171783
91000,0.035,0.911,0.055,0.117044
91500,0.037,0.913,0.050,0.119143
92000,0.035,0.913,0.052,0.124564
92500,0.032,0.871,0.097,0.202147
93000,0.045,0.883,0.072,0.170210
