time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.930,0.043,0.106917
1000,0.028,0.896,0.076,0.160206
1500,0.031,0.813,0.156,0.245954
2000,0.040,0.706,0.254,0.342639
2500,0.061,0.642,0.297,0.395607
3000,0.080,0.474,0.446,0.434829
3500,0.064,0.425,0.511,0.413691
4000,0.080,0.385,0.535,0.409235
4500,0.141,0.355,0.505,0.457376
5000,0.122,0.275,0.602,0.399142
5500,0.171,0.263,0.566,0.455734
6000,0.193,0.208,0.599,0.442170
6500,0.187,0.171,0.642,0.417322
7000,0.144,0.159,0.697,0.370459
7500,0.183,0.162,0.654,0.398441
8000,0.223,0.180,0.596,0.438070
8500,0.211,0.135,0.654,0.381567
9000,0.190,0.168,0.642,0.420269
9500,0.183,0.187,0.630,0.426443
10000,0.229,0.193,0.578,0.461811
10500,0.196,0.190,0.615,0.435438
11000,0.214,0.153,0.633,0.408024
11500,0.217,0.122,0.661,0.400884
12000,0.199,0.138,0.664,0.391131
12500,0.202,0.156,0.642,0.414704
13000,0.223,0.092,0.685,0.370600
13500,0.239,0.113,0.648,0.393545
14000,0.242,0.174,0.584,0.452996
14500,0.208,0.156,0.636,0.401625
15000,0.214,0.150,0.636,0.406513
15500,0.235,0.177,0.587,0.448528
16000,0.190,0.183,0.627,0.420821
16500,0.239,0.162,0.599,0.436087
17000,0.180,0.190,0.630,0.417691
17500,0.159,0.187,0.654,0.383597
18000,0.141,0.214,0.645,0.400932
18500,0.171,0.217,0.612,0.425877
19000,0.202,0.159,0.639,0.402393
19500,0.254,0.141,0.606,0.425055
20000,0.235,0.196,0.569,0.442991
20500,0.229,0.147,0.624,0.406776
21000,0.239,0.125,0.636,0.408430
21500,0.300,0.098,0.602,0.417750
22000,0.272,0.110,0.618,0.421278
22500,0.346,0.101,0.554,0.431732
23000,0.272,0.128,0.599,0.431098
23500,0.294,0.113,0.593,0.426304
24000,0.263,0.162,0.575,0.438542
24500,0.211,0.177,0.612,0.423116
25000,0.187,0.168,0.645,0.401522
25500,0.202,0.141,0.657,0.388337
26000,0.183,0.174,0.642,0.402713
26500,0.150,0.208,0.642,0.408714
27000,0.141,0.245,0.615,0.418306
27500,0.138,0.232,0.630,0.398546
28000,0.187,0.156,0.657,0.391394
28500,0.239,0.153,0.609,0.426205
29000,0.242,0.138,0.621,0.426993
29500,0.309,0.125,0.566,0.455371
30000,0.272,0.122,0.606,0.403967
30500,0.306,0.128,0.566,0.439708
31000,0.294,0.104,0.602,0.412423
31500,0.278,0.107,0.615,0.400466
32000,0.239,0.119,0.642,0.406266
32500,0.284,0.098,0.618,0.423537
33000,0.260,0.086,0.654,0.384141
33500,0.272,0.067,0.661,0.386124
34000,0.275,0.107,0.618,0.428536
34500,0.287,0.110,0.602,0.431138
35000,0.333,0.064,0.602,0.403112
35500,0.309,0.083,0.609,0.406620
36000,0.333,0.067,0.599,0.398411
36500,0.309,0.076,0.615,0.398716
37000,0.275,0.086,0.639,0.384545
37500,0.303,0.073,0.624,0.402122
38000,0.257,0.110,0.633,0.409344
38500,0.257,0.141,0.602,0.426752
39000,0.275,0.156,0.569,0.455114
39500,0.239,0.162,0.599,0.425649
40000,0.226,0.156,0.618,0.442381
40500,0.278,0.138,0.584,0.438860
41000,0.297,0.131,0.572,0.455269
41500,0.260,0.131,0.609,0.416966
42000,0.291,0.125,0.584,0.445291
42500,0.242,0.116,0.642,0.418852
43000,0.223,0.135,0.642,0.408192
43500,0.269,0.101,0.630,0.397347
44000,0.260,0.119,0.621,0.417639
44500,0.214,0.110,0.676,0.375835
45000,0.254,0.119,0.627,0.404284
45500,0.291,0.113,0.596,0.411276
46000,0.300,0.098,0.602,0.421049
46500,0.275,0.104,0.621,0.422808
47000,0.327,0.095,0.578,0.419992
47500,0.297,0.092,0.612,0.412977
48000,0.297,0.110,0.593,0.421116
48500,0.242,0.113,0.645,0.413277
49000,0.223,0.165,0.612,0.412554
49500,0.217,0.174,0.609,0.421987
50000,0.239,0.147,0.615,0.418610
50500,0.269,0.113,0.618,0.409669
51000,0.291,0.141,0.569,0.428361
51500,0.284,0.107,0.609,0.412787
52000,0.269,0.119,0.612,0.423606
52500,0.239,0.165,0.596,0.443113
53000,0.248,0.150,0.602,0.420556
53500,0.235,0.162,0.602,0.416522
54000,0.232,0.135,0.633,0.424678
54500,0.229,0.122,0.648,0.390933
55000,0.275,0.107,0.618,0.401989
55500,0.281,0.110,0.609,0.437598
56000,0.272,0.089,0.639,0.395598
56500,0.235,0.104,0.661,0.370444
57000,0.239,0.196,0.566,0.459731
57500,0.275,0.125,0.599,0.427628
58000,0.330,0.110,0.560,0.427172
58500,0.358,0.083,0.560,0.412884
59000,0.281,0.101,0.618,0.395929
59500,0.291,0.113,0.596,0.428926
60000,0.312,0.076,0.612,0.418882
60500,0.339,0.080,0.581,0.419886
61000,0.318,0.098,0.584,0.412895
61500,0.306,0.058,0.636,0.388939
62000,0.297,0.073,0.630,0.373877
62500,0.303,0.110,0.587,0.441478
63000,0.281,0.098,0.621,0.415474
63500,0.214,0.101,0.685,0.368938
64000,0.278,0.119,0.602,0.422302
64500,0.294,0.116,0.590,0.430858
65000,0.254,0.098,0.648,0.374180
65500,0.254,0.122,0.624,0.392128
66000,0.263,0.089,0.648,0.387886
66500,0.205,0.138,0.657,0.394307
67000,0.217,0.125,0.657,0.399157
67500,0.278,0.165,0.557,0.452891
68000,0.242,0.159,0.599,0.432489
68500,0.217,0.156,0.627,0.425012
69000,0.205,0.180,0.615,0.414499
69500,0.202,0.171,0.627,0.414847
70000,0.208,0.138,0.654,0.409633
70500,0.235,0.131,0.633,0.405764
71000,0.202,0.138,0.661,0.397061
71500,0.183,0.168,0.648,0.413865
72000,0.217,0.153,0.630,0.400065
72500,0.211,0.208,0.581,0.457880
73000,0.242,0.153,0.606,0.421756
73500,0.187,0.177,0.636,0.411026
74000,0.162,0.168,0.670,0.375995
74500,0.217,0.138,0.645,0.410235
75000,0.193,0.187,0.621,0.414503
75500,0.171,0.141,0.688,0.356980
76000,0.208,0.156,0.636,0.414234
76500,0.220,0.196,0.584,0.470117
77000,0.193,0.193,0.615,0.430930
77500,0.183,0.156,0.661,0.399222
78000,0.190,0.147,0.664,0.386618
78500,0.208,0.187,0.606,0.443137
79000,0.220,0.135,0.645,0.409857
79500,0.291,0.128,0.581,0.447479
80000,0.245,0.147,0.609,0.437740
80500,0.269,0.128,0.602,0.426525
81000,0.217,0.156,0.627,0.408649
81500,0.220,0.202,0.578,0.435909
82000,0.180,0.180,0.639,0.396234
82500,0.187,0.180,0.633,0.404360
83000,0.183,0.183,0.633,0.417165
83500,0.202,0.180,0.618,0.420455
84000,0.211,0.168,0.621,0.422282
84500,0.251,0.128,0.621,0.435822
85000,0.254,0.135,0.612,0.453562
85500,0.266,0.159,0.575,0.445340
86000,0.232,0.135,0.633,0.413291
86500,0.242,0.122,0.636,0.407812
87000,0.205,0.147,0.648,0.404216
87500,0.180,0.211,0.609,0.436787
88000,0.180,0.196,0.624,0.413286
88500,0.183,0.229,0.587,0.465037
89000,0.202,0.159,0.639,0.398154
89500,0.232,0.153,0.615,0.435721
90000,0.242,0.153,0.606,0.425105
90500,0.239,0.144,0.618,0.418498
91000,0.263,0.125,0.612,0.432783
91500,0.217,0.122,0.661,0.397054
92000,0.223,0.165,0.612,0.430364
92500,0.223,0.147,0.630,0.404602
93000,0.226,0.150,0.624,0.410783
93500,0.159,0.144,0.697,0.379163
