time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.031,0.924,0.046,0.112970
1000,0.031,0.936,0.034,0.083393
1500,0.031,0.945,0.024,0.082918
2000,0.037,0.908,0.055,0.126734
2500,0.028,0.939,0.034,0.074332
3000,0.037,0.914,0.049,0.129679
3500,0.040,0.884,0.076,0.145717
4000,0.040,0.887,0.073,0.156228
4500,0.031,0.933,0.037,0.090663
5000,0.028,0.936,0.037,0.088340
5500,0.031,0.939,0.031,0.081523
6000,0.028,0.954,0.018,0.062191
6500,0.031,0.936,0.034,0.105009
7000,0.037,0.939,0.024,0.104147
7500,0.028,0.942,0.031,0.092762
8000,0.031,0.939,0.031,0.084290
8500,0.028,0.939,0.034,0.090309
9000,0.034,0.930,0.037,0.090932
9500,0.028,0.939,0.034,0.070730
10000,0.028,0.933,0.040,0.091333
10500,0.037,0.905,0.058,0.134906
11000,0.037,0.936,0.028,0.089755
11500,0.049,0.881,0.070,0.179869
12000,0.040,0.878,0.083,0.172829
12500,0.040,0.875,0.086,0.159635
13000,0.052,0.872,0.076,0.147978
13500,0.046,0.899,0.055,0.125859
14000,0.040,0.878,0.083,0.149114
14500,0.049,0.890,0.061,0.130573
15000,0.046,0.884,0.070,0.140836
15500,0.043,0.887,0.070,0.152086
16000,0.046,0.872,0.083,0.171846
16500,0.052,0.856,0.092,0.182765
17000,0.055,0.878,0.067,0.153849
17500,0.043,0.881,0.076,0.148761
18000,0.055,0.865,0.080,0.183787
18500,0.064,0.826,0.110,0.229587
19000,0.040,0.905,0.055,0.123041
19500,0.037,0.859,0.104,0.168743
20000,0.049,0.905,0.046,0.134240
20500,0.043,0.881,0.076,0.172464
21000,0.046,0.887,0.067,0.175666
21500,0.040,0.899,0.061,0.139819
22000,0.052,0.890,0.058,0.174267
22500,0.046,0.881,0.073,0.159969
23000,0.040,0.902,0.058,0.134235
23500,0.058,0.905,0.037,0.119285
24000,0.040,0.908,0.052,0.124160
24500,0.040,0.896,0.064,0.126220
