time,n_A+p,n_B,n_AB
100,0.022,0.935,0.043
200,0.022,0.902,0.076
300,0.054,0.837,0.109
400,0.054,0.674,0.272
500,0.054,0.652,0.293
600,0.065,0.565,0.370
700,0.065,0.489,0.446
800,0.120,0.402,0.478
900,0.109,0.380,0.511
1000,0.130,0.435,0.435
1100,0.141,0.446,0.413
1200,0.130,0.348,0.522
1300,0.185,0.348,0.467
1400,0.152,0.293,0.554
1500,0.174,0.272,0.554
1600,0.163,0.228,0.609
1700,0.196,0.207,0.598
1800,0.196,0.207,0.598
1900,0.239,0.261,0.500
2000,0.217,0.228,0.554
2100,0.196,0.174,0.630
2200,0.217,0.250,0.533
2300,0.217,0.217,0.565
2400,0.228,0.239,0.533
2500,0.272,0.239,0.489
2600,0.239,0.239,0.522
2700,0.304,0.185,0.511
2800,0.228,0.207,0.565
2900,0.250,0.152,0.598
3000,0.293,0.120,0.587
3100,0.261,0.130,0.609
3200,0.304,0.109,0.587
3300,0.293,0.120,0.587
3400,0.315,0.109,0.576
3500,0.348,0.130,0.522
3600,0.370,0.109,0.522
3700,0.348,0.109,0.543
3800,0.424,0.109,0.467
3900,0.348,0.163,0.489
4000,0.304,0.130,0.565
4100,0.283,0.174,0.543
4200,0.217,0.196,0.587
4300,0.304,0.130,0.565
4400,0.370,0.076,0.554
4500,0.370,0.087,0.543
4600,0.359,0.109,0.533
4700,0.272,0.098,0.630
4800,0.304,0.065,0.630
4900,0.326,0.141,0.533
5000,0.304,0.098,0.598
5100,0.283,0.087,0.630
5200,0.272,0.152,0.576
5300,0.293,0.163,0.543
5400,0.207,0.207,0.587
5500,0.228,0.141,0.630
5600,0.261,0.120,0.620
5700,0.185,0.163,0.652
5800,0.141,0.196,0.663
5900,0.228,0.272,0.500
6000,0.174,0.348,0.478
6100,0.109,0.293,0.598
6200,0.185,0.304,0.511
6300,0.130,0.217,0.652
6400,0.098,0.239,0.663
6500,0.076,0.348,0.576
6600,0.130,0.326,0.543
6700,0.098,0.272,0.630
6800,0.185,0.304,0.511
6900,0.174,0.283,0.543
7000,0.130,0.261,0.609
7100,0.130,0.250,0.620
7200,0.087,0.315,0.598
7300,0.120,0.315,0.565
7400,0.185,0.239,0.576
7500,0.239,0.207,0.554
7600,0.207,0.261,0.533
7700,0.141,0.337,0.522
7800,0.130,0.250,0.620
7900,0.207,0.261,0.533
8000,0.174,0.239,0.587
8100,0.109,0.217,0.674
8200,0.196,0.293,0.511
8300,0.185,0.207,0.609
8400,0.185,0.185,0.630
8500,0.185,0.152,0.663
8600,0.152,0.174,0.674
8700,0.087,0.185,0.728
8800,0.152,0.185,0.663
8900,0.196,0.141,0.663
9000,0.196,0.163,0.641
9100,0.250,0.185,0.565
9200,0.163,0.163,0.674
9300,0.174,0.283,0.543
9400,0.207,0.196,0.598
9500,0.239,0.185,0.576
9600,0.228,0.217,0.554
9700,0.293,0.207,0.500
9800,0.250,0.228,0.522
9900,0.207,0.261,0.533
10000,0.217,0.293,0.489
10100,0.217,0.217,0.565
10200,0.250,0.152,0.598
10300,0.315,0.098,0.587
10400,0.283,0.163,0.554
10500,0.272,0.120,0.609
10600,0.250,0.174,0.576
10700,0.217,0.163,0.620
10800,0.163,0.152,0.685
10900,0.250,0.087,0.663
11000,0.261,0.120,0.620
11100,0.228,0.130,0.641
11200,0.304,0.130,0.565
11300,0.337,0.130,0.533
11400,0.315,0.098,0.587
11500,0.207,0.141,0.652
11600,0.283,0.109,0.609
11700,0.315,0.087,0.598
11800,0.315,0.065,0.620
11900,0.283,0.098,0.620
12000,0.250,0.163,0.587
12100,0.293,0.141,0.565
12200,0.217,0.174,0.609
12300,0.402,0.065,0.533
12400,0.283,0.087,0.630
12500,0.261,0.130,0.609
12600,0.250,0.141,0.609
12700,0.250,0.076,0.674
12800,0.261,0.098,0.641
12900,0.348,0.109,0.543
13000,0.380,0.076,0.543
13100,0.326,0.109,0.565
13200,0.326,0.130,0.543
13300,0.359,0.152,0.489
13400,0.359,0.141,0.500
13500,0.370,0.130,0.500
13600,0.359,0.087,0.554
13700,0.293,0.087,0.620
13800,0.348,0.076,0.576
13900,0.326,0.109,0.565
14000,0.250,0.141,0.609
14100,0.315,0.076,0.609
14200,0.261,0.120,0.620
14300,0.272,0.217,0.511
14400,0.272,0.141,0.587
14500,0.293,0.261,0.446
14600,0.315,0.239,0.446
14700,0.359,0.163,0.478
14800,0.402,0.130,0.467
14900,0.391,0.109,0.500
15000,0.337,0.120,0.543
