time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.891,0.079,0.193657
1000,0.032,0.757,0.211,0.346693
1500,0.055,0.623,0.323,0.415846
2000,0.047,0.546,0.407,0.416676
2500,0.089,0.469,0.442,0.443101
3000,0.102,0.375,0.524,0.425620
3500,0.141,0.293,0.566,0.413217
4000,0.149,0.248,0.603,0.410701
4500,0.189,0.213,0.598,0.434724
5000,0.199,0.201,0.600,0.424079
5500,0.161,0.221,0.618,0.416181
6000,0.208,0.191,0.600,0.427124
6500,0.196,0.218,0.586,0.428529
7000,0.223,0.164,0.613,0.407525
7500,0.199,0.169,0.633,0.390674
8000,0.226,0.169,0.605,0.407837
8500,0.218,0.146,0.635,0.380730
9000,0.218,0.151,0.630,0.386988
9500,0.233,0.119,0.648,0.374948
10000,0.208,0.154,0.638,0.394908
10500,0.218,0.181,0.600,0.422365
11000,0.176,0.151,0.672,0.377686
11500,0.208,0.191,0.600,0.445951
12000,0.213,0.176,0.610,0.408162
12500,0.201,0.203,0.596,0.425379
13000,0.233,0.151,0.615,0.403761
13500,0.213,0.179,0.608,0.416994
14000,0.179,0.154,0.667,0.366364
14500,0.246,0.136,0.618,0.404856
15000,0.246,0.144,0.610,0.416239
15500,0.231,0.144,0.625,0.412984
16000,0.226,0.151,0.623,0.418517
16500,0.263,0.141,0.596,0.415425
17000,0.256,0.129,0.615,0.399508
17500,0.303,0.136,0.561,0.426838
18000,0.333,0.107,0.561,0.408706
18500,0.328,0.079,0.593,0.393158
19000,0.352,0.084,0.563,0.404946
19500,0.318,0.077,0.605,0.397388
20000,0.295,0.092,0.613,0.388464
20500,0.320,0.089,0.591,0.394157
21000,0.323,0.062,0.615,0.376782
21500,0.283,0.107,0.610,0.389406
22000,0.300,0.099,0.600,0.402959
22500,0.298,0.127,0.576,0.423522
23000,0.266,0.127,0.608,0.401141
23500,0.273,0.139,0.588,0.414094
24000,0.268,0.127,0.605,0.413120
24500,0.256,0.122,0.623,0.388884
25000,0.246,0.171,0.583,0.434337
25500,0.213,0.179,0.608,0.402908
26000,0.246,0.166,0.588,0.438352
26500,0.206,0.186,0.608,0.397035
27000,0.256,0.164,0.581,0.416465
27500,0.270,0.184,0.546,0.426284
28000,0.241,0.191,0.568,0.427498
28500,0.256,0.174,0.571,0.431806
29000,0.231,0.146,0.623,0.395673
29500,0.236,0.151,0.613,0.426022
30000,0.218,0.166,0.615,0.431711
30500,0.199,0.159,0.643,0.403930
31000,0.206,0.179,0.615,0.419697
31500,0.208,0.149,0.643,0.390105
32000,0.206,0.129,0.665,0.363734
32500,0.253,0.171,0.576,0.437765
33000,0.213,0.179,0.608,0.406800
33500,0.186,0.159,0.655,0.369581
34000,0.174,0.201,0.625,0.420756
34500,0.146,0.236,0.618,0.389150
35000,0.117,0.233,0.650,0.354087
35500,0.139,0.223,0.638,0.402394
36000,0.139,0.256,0.605,0.428281
36500,0.199,0.213,0.588,0.429081
37000,0.211,0.221,0.568,0.457508
37500,0.218,0.186,0.596,0.434324
38000,0.236,0.159,0.605,0.423892
38500,0.201,0.151,0.648,0.394310
39000,0.181,0.176,0.643,0.390809
39500,0.226,0.171,0.603,0.407653
40000,0.201,0.191,0.608,0.401125
40500,0.253,0.186,0.561,0.450884
41000,0.261,0.166,0.573,0.443917
41500,0.295,0.156,0.548,0.430246
42000,0.280,0.141,0.578,0.426614
42500,0.246,0.154,0.600,0.413447
43000,0.268,0.164,0.568,0.437548
43500,0.223,0.107,0.670,0.358409
44000,0.263,0.144,0.593,0.427176
44500,0.238,0.104,0.658,0.366968
45000,0.223,0.151,0.625,0.405548
45500,0.213,0.161,0.625,0.407187
46000,0.221,0.151,0.628,0.393545
46500,0.246,0.141,0.613,0.407378
47000,0.243,0.146,0.610,0.417732
47500,0.218,0.122,0.660,0.378794
48000,0.238,0.136,0.625,0.414889
48500,0.243,0.149,0.608,0.412882
49000,0.261,0.151,0.588,0.402938
49500,0.266,0.114,0.620,0.379922
50000,0.320,0.092,0.588,0.401439
50500,0.315,0.089,0.596,0.382482
51000,0.323,0.079,0.598,0.377823
51500,0.330,0.094,0.576,0.396260
52000,0.305,0.132,0.563,0.427583
52500,0.256,0.124,0.620,0.377904
53000,0.273,0.099,0.628,0.373840
53500,0.315,0.097,0.588,0.410695
54000,0.275,0.092,0.633,0.374788
54500,0.278,0.102,0.620,0.381055
55000,0.213,0.119,0.667,0.363995
55500,0.246,0.166,0.588,0.433826
56000,0.216,0.136,0.648,0.375931
56500,0.261,0.149,0.591,0.426794
57000,0.216,0.154,0.630,0.407585
57500,0.201,0.156,0.643,0.395645
58000,0.191,0.203,0.605,0.416682
58500,0.196,0.186,0.618,0.433483
59000,0.226,0.164,0.610,0.418029
59500,0.201,0.154,0.645,0.394129
60000,0.203,0.151,0.645,0.395672
60500,0.179,0.191,0.630,0.412170
61000,0.194,0.201,0.605,0.438231
61500,0.206,0.164,0.630,0.418558
62000,0.211,0.132,0.658,0.390645
62500,0.226,0.097,0.677,0.362601
