time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.923,0.047,0.126263
1000,0.040,0.734,0.226,0.369979
1500,0.035,0.548,0.417,0.387170
2000,0.045,0.404,0.551,0.353170
2500,0.069,0.280,0.650,0.308147
3000,0.057,0.248,0.695,0.288836
3500,0.057,0.191,0.752,0.254830
4000,0.057,0.159,0.784,0.245703
4500,0.060,0.119,0.821,0.183860
5000,0.077,0.084,0.839,0.167667
5500,0.084,0.079,0.836,0.176976
6000,0.079,0.079,0.841,0.173048
6500,0.079,0.089,0.831,0.175914
7000,0.082,0.057,0.861,0.149447
7500,0.057,0.072,0.871,0.151615
8000,0.082,0.072,0.846,0.178897
8500,0.084,0.084,0.831,0.217264
9000,0.077,0.069,0.854,0.172707
9500,0.060,0.062,0.878,0.138082
10000,0.062,0.084,0.854,0.192688
10500,0.072,0.079,0.849,0.192155
11000,0.077,0.065,0.859,0.163679
11500,0.069,0.045,0.886,0.129108
12000,0.097,0.050,0.854,0.186987
12500,0.087,0.042,0.871,0.151810
13000,0.074,0.050,0.876,0.156971
13500,0.062,0.045,0.893,0.127922
14000,0.069,0.037,0.893,0.129433
14500,0.067,0.060,0.873,0.162471
15000,0.097,0.050,0.854,0.183767
15500,0.094,0.052,0.854,0.193126
16000,0.107,0.055,0.839,0.214889
16500,0.092,0.052,0.856,0.185785
17000,0.077,0.072,0.851,0.193821
17500,0.082,0.057,0.861,0.193098
18000,0.117,0.047,0.836,0.231056
18500,0.109,0.040,0.851,0.205085
19000,0.077,0.045,0.878,0.160955
19500,0.089,0.050,0.861,0.184367
20000,0.077,0.060,0.864,0.182866
20500,0.084,0.060,0.856,0.182882
21000,0.084,0.042,0.873,0.166947
21500,0.087,0.055,0.859,0.189255
22000,0.087,0.052,0.861,0.189797
22500,0.057,0.055,0.888,0.139358
23000,0.074,0.032,0.893,0.147741
23500,0.094,0.040,0.866,0.173978
24000,0.117,0.047,0.836,0.197547
24500,0.097,0.047,0.856,0.167551
25000,0.117,0.055,0.829,0.217883
25500,0.099,0.050,0.851,0.183129
26000,0.097,0.042,0.861,0.176449
26500,0.084,0.062,0.854,0.200019
27000,0.097,0.042,0.861,0.185364
27500,0.102,0.045,0.854,0.168836
28000,0.112,0.055,0.834,0.209879
28500,0.087,0.047,0.866,0.165759
29000,0.082,0.035,0.883,0.159632
29500,0.089,0.030,0.881,0.148379
30000,0.097,0.042,0.861,0.184918
30500,0.097,0.055,0.849,0.202959
31000,0.114,0.030,0.856,0.184592
31500,0.099,0.032,0.868,0.164956
32000,0.087,0.035,0.878,0.130359
32500,0.104,0.052,0.844,0.205956
33000,0.112,0.055,0.834,0.225004
33500,0.097,0.060,0.844,0.197259
34000,0.094,0.055,0.851,0.188276
34500,0.079,0.057,0.864,0.184979
35000,0.089,0.079,0.831,0.228549
35500,0.089,0.087,0.824,0.246742
36000,0.102,0.067,0.831,0.215943
36500,0.099,0.047,0.854,0.174343
37000,0.097,0.047,0.856,0.183685
37500,0.097,0.040,0.864,0.166281
38000,0.087,0.042,0.871,0.154439
38500,0.109,0.032,0.859,0.175532
39000,0.114,0.047,0.839,0.194739
39500,0.109,0.069,0.821,0.212981
40000,0.124,0.065,0.811,0.228037
40500,0.117,0.032,0.851,0.165723
41000,0.087,0.045,0.868,0.161695
41500,0.084,0.052,0.864,0.162040
42000,0.079,0.057,0.864,0.164729
42500,0.072,0.035,0.893,0.119966
43000,0.099,0.050,0.851,0.184836
43500,0.082,0.052,0.866,0.176473
44000,0.102,0.062,0.836,0.207254
44500,0.097,0.027,0.876,0.157844
45000,0.107,0.045,0.849,0.215125
45500,0.094,0.050,0.856,0.179176
46000,0.119,0.032,0.849,0.191603
46500,0.094,0.042,0.864,0.189956
47000,0.104,0.047,0.849,0.214026
47500,0.124,0.030,0.846,0.209537
48000,0.084,0.025,0.891,0.133227
48500,0.079,0.035,0.886,0.152928
49000,0.094,0.032,0.873,0.183960
49500,0.089,0.032,0.878,0.162262
50000,0.074,0.072,0.854,0.211334
50500,0.082,0.055,0.864,0.188569
51000,0.074,0.040,0.886,0.142995
51500,0.089,0.062,0.849,0.193383
52000,0.079,0.052,0.868,0.157522
52500,0.089,0.067,0.844,0.199917
53000,0.112,0.067,0.821,0.236105
53500,0.104,0.055,0.841,0.217381
54000,0.087,0.042,0.871,0.163745
54500,0.102,0.045,0.854,0.173296
55000,0.124,0.035,0.841,0.176868
55500,0.129,0.042,0.829,0.194403
56000,0.099,0.027,0.873,0.128200
56500,0.097,0.040,0.864,0.170986
57000,0.077,0.045,0.878,0.147025
57500,0.072,0.060,0.868,0.165442
58000,0.067,0.042,0.891,0.127279
58500,0.097,0.037,0.866,0.174333
59000,0.112,0.065,0.824,0.208052
59500,0.097,0.042,0.861,0.166491
60000,0.084,0.027,0.888,0.127411
60500,0.102,0.037,0.861,0.185924
61000,0.112,0.032,0.856,0.177510
61500,0.102,0.057,0.841,0.203322
62000,0.094,0.047,0.859,0.174491
62500,0.082,0.050,0.868,0.189197
63000,0.079,0.030,0.891,0.147999
63500,0.082,0.042,0.876,0.177543
64000,0.097,0.037,0.866,0.172770
64500,0.072,0.052,0.876,0.170501
65000,0.087,0.042,0.871,0.172020
65500,0.104,0.057,0.839,0.226408
66000,0.099,0.045,0.856,0.192608
66500,0.114,0.042,0.844,0.200908
67000,0.104,0.055,0.841,0.200468
67500,0.084,0.067,0.849,0.176101
68000,0.087,0.052,0.861,0.162833
68500,0.092,0.072,0.836,0.198821
69000,0.092,0.055,0.854,0.191070
69500,0.084,0.045,0.871,0.179824
70000,0.077,0.027,0.896,0.124057
70500,0.067,0.052,0.881,0.161507
71000,0.072,0.037,0.891,0.147544
71500,0.072,0.055,0.873,0.178589
72000,0.062,0.047,0.891,0.151768
72500,0.050,0.060,0.891,0.140289
73000,0.074,0.065,0.861,0.191322
73500,0.074,0.040,0.886,0.142247
74000,0.077,0.050,0.873,0.159458
74500,0.092,0.062,0.846,0.220138
75000,0.082,0.045,0.873,0.166870
75500,0.097,0.050,0.854,0.204352
76000,0.109,0.055,0.836,0.210042
76500,0.104,0.052,0.844,0.205233
77000,0.117,0.030,0.854,0.195257
77500,0.104,0.017,0.878,0.155186
78000,0.104,0.027,0.868,0.186995
78500,0.099,0.027,0.873,0.194105
79000,0.072,0.052,0.876,0.184068
79500,0.057,0.047,0.896,0.157001
80000,0.089,0.030,0.881,0.188519
