time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.953,0.017,0.065494
1000,0.032,0.940,0.027,0.087653
1500,0.035,0.893,0.072,0.147581
2000,0.037,0.898,0.065,0.138775
2500,0.035,0.935,0.030,0.080966
3000,0.037,0.933,0.030,0.081321
3500,0.032,0.940,0.027,0.064476
4000,0.032,0.935,0.032,0.098273
4500,0.030,0.918,0.052,0.094128
5000,0.030,0.921,0.050,0.091590
5500,0.037,0.928,0.035,0.087221
6000,0.035,0.908,0.057,0.116476
6500,0.035,0.913,0.052,0.106838
7000,0.037,0.938,0.025,0.061640
7500,0.035,0.940,0.025,0.058852
8000,0.035,0.940,0.025,0.084678
8500,0.032,0.940,0.027,0.065151
9000,0.032,0.933,0.035,0.070252
9500,0.030,0.911,0.060,0.115264
10000,0.035,0.926,0.040,0.095347
10500,0.032,0.928,0.040,0.089549
11000,0.030,0.950,0.020,0.064316
11500,0.030,0.935,0.035,0.093251
12000,0.030,0.950,0.020,0.062955
12500,0.030,0.943,0.027,0.077342
13000,0.032,0.926,0.042,0.115118
13500,0.032,0.923,0.045,0.089884
14000,0.030,0.928,0.042,0.078579
14500,0.030,0.933,0.037,0.086233
15000,0.032,0.921,0.047,0.098311
15500,0.030,0.906,0.065,0.137049
16000,0.030,0.923,0.047,0.086820
16500,0.035,0.898,0.067,0.135976
17000,0.037,0.906,0.057,0.123324
17500,0.035,0.898,0.067,0.123986
18000,0.032,0.933,0.035,0.070895
18500,0.032,0.943,0.025,0.071208
19000,0.035,0.926,0.040,0.093493
19500,0.035,0.923,0.042,0.090544
20000,0.032,0.906,0.062,0.130568
20500,0.032,0.926,0.042,0.094214
21000,0.040,0.918,0.042,0.102396
21500,0.035,0.921,0.045,0.095587
22000,0.032,0.943,0.025,0.055092
22500,0.037,0.926,0.037,0.105002
23000,0.037,0.901,0.062,0.148628
23500,0.032,0.859,0.109,0.181882
24000,0.032,0.888,0.079,0.138589
24500,0.032,0.883,0.084,0.142547
25000,0.030,0.933,0.037,0.066525
25500,0.030,0.935,0.035,0.069678
26000,0.030,0.913,0.057,0.103250
26500,0.035,0.878,0.087,0.154938
27000,0.035,0.916,0.050,0.105616
27500,0.032,0.928,0.040,0.075237
28000,0.032,0.918,0.050,0.108257
28500,0.040,0.923,0.037,0.100860
29000,0.037,0.908,0.055,0.114623
29500,0.035,0.918,0.047,0.090877
30000,0.030,0.921,0.050,0.081741
30500,0.030,0.921,0.050,0.101047
31000,0.032,0.933,0.035,0.086900
31500,0.030,0.953,0.017,0.055872
32000,0.037,0.918,0.045,0.103702
32500,0.037,0.926,0.037,0.099976
33000,0.035,0.931,0.035,0.079013
33500,0.035,0.938,0.027,0.069815
34000,0.035,0.943,0.022,0.059026
34500,0.032,0.913,0.055,0.111229
35000,0.032,0.906,0.062,0.119198
