time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.908,0.062,0.139156
1000,0.030,0.854,0.117,0.229764
1500,0.042,0.707,0.251,0.370621
2000,0.047,0.615,0.337,0.401373
2500,0.055,0.459,0.486,0.399332
3000,0.057,0.355,0.588,0.342296
3500,0.127,0.283,0.591,0.408032
4000,0.122,0.233,0.645,0.366918
4500,0.119,0.211,0.670,0.340147
5000,0.112,0.194,0.695,0.325759
5500,0.119,0.159,0.722,0.298781
6000,0.117,0.156,0.727,0.298178
6500,0.127,0.134,0.739,0.300332
7000,0.141,0.156,0.702,0.332856
7500,0.151,0.154,0.695,0.339457
8000,0.127,0.124,0.749,0.307739
8500,0.109,0.122,0.769,0.269594
9000,0.159,0.134,0.707,0.339519
9500,0.176,0.119,0.705,0.333399
10000,0.179,0.099,0.722,0.316798
10500,0.171,0.127,0.702,0.328292
11000,0.181,0.114,0.705,0.299493
11500,0.166,0.117,0.717,0.296670
12000,0.154,0.149,0.697,0.348725
12500,0.151,0.151,0.697,0.340889
13000,0.164,0.164,0.672,0.364528
13500,0.166,0.117,0.717,0.319381
14000,0.166,0.117,0.717,0.317580
14500,0.159,0.109,0.732,0.301754
15000,0.171,0.144,0.685,0.359782
15500,0.174,0.084,0.742,0.312007
16000,0.191,0.099,0.710,0.340120
16500,0.189,0.092,0.720,0.328153
17000,0.216,0.092,0.692,0.364050
17500,0.213,0.104,0.682,0.385706
18000,0.238,0.082,0.680,0.362350
18500,0.201,0.087,0.712,0.312121
19000,0.191,0.097,0.712,0.343553
19500,0.181,0.089,0.730,0.314838
20000,0.159,0.119,0.722,0.321153
20500,0.166,0.124,0.710,0.330923
21000,0.134,0.134,0.732,0.314653
21500,0.176,0.109,0.715,0.337198
22000,0.164,0.122,0.715,0.338029
22500,0.134,0.129,0.737,0.309483
23000,0.122,0.146,0.732,0.334435
23500,0.136,0.087,0.777,0.286563
24000,0.156,0.077,0.767,0.288061
24500,0.196,0.087,0.717,0.337168
25000,0.186,0.072,0.742,0.287896
25500,0.228,0.084,0.687,0.343588
26000,0.166,0.097,0.737,0.312526
26500,0.216,0.099,0.685,0.340520
27000,0.189,0.092,0.720,0.318984
27500,0.186,0.107,0.707,0.333650
28000,0.181,0.097,0.722,0.305362
28500,0.159,0.089,0.752,0.298417
29000,0.149,0.112,0.739,0.297520
29500,0.174,0.134,0.692,0.359564
30000,0.169,0.102,0.730,0.302024
30500,0.199,0.097,0.705,0.349144
31000,0.228,0.089,0.682,0.338661
31500,0.208,0.079,0.712,0.325147
32000,0.211,0.089,0.700,0.326695
32500,0.179,0.129,0.692,0.337167
33000,0.164,0.144,0.692,0.342541
33500,0.184,0.141,0.675,0.353124
34000,0.176,0.109,0.715,0.323968
34500,0.141,0.127,0.732,0.310059
35000,0.139,0.156,0.705,0.337322
35500,0.146,0.166,0.687,0.367017
36000,0.122,0.139,0.739,0.302004
36500,0.119,0.159,0.722,0.330253
37000,0.136,0.139,0.725,0.338055
37500,0.154,0.174,0.672,0.394811
38000,0.124,0.159,0.717,0.337658
38500,0.151,0.099,0.749,0.296372
39000,0.164,0.102,0.734,0.337663
39500,0.159,0.109,0.732,0.343840
40000,0.223,0.074,0.702,0.368923
40500,0.166,0.109,0.725,0.320414
41000,0.149,0.094,0.757,0.288627
41500,0.171,0.094,0.734,0.340756
42000,0.154,0.141,0.705,0.342943
42500,0.144,0.097,0.759,0.289246
43000,0.136,0.089,0.774,0.267525
43500,0.122,0.104,0.774,0.296894
44000,0.154,0.104,0.742,0.334264
44500,0.136,0.109,0.754,0.303519
45000,0.132,0.112,0.757,0.302199
45500,0.129,0.107,0.764,0.302251
46000,0.179,0.072,0.749,0.305260
46500,0.176,0.089,0.734,0.315391
47000,0.161,0.077,0.762,0.289926
47500,0.141,0.161,0.697,0.374429
48000,0.117,0.127,0.757,0.295932
48500,0.132,0.132,0.737,0.319678
49000,0.151,0.122,0.727,0.342169
49500,0.181,0.104,0.715,0.362607
50000,0.166,0.087,0.747,0.329848
50500,0.171,0.097,0.732,0.326443
51000,0.127,0.097,0.777,0.259722
51500,0.117,0.139,0.744,0.322290
52000,0.144,0.114,0.742,0.300153
52500,0.139,0.136,0.725,0.321783
53000,0.132,0.129,0.739,0.329823
53500,0.174,0.087,0.739,0.321933
54000,0.141,0.097,0.762,0.286939
54500,0.136,0.097,0.767,0.279849
55000,0.124,0.124,0.752,0.295762
55500,0.141,0.132,0.727,0.333524
56000,0.146,0.119,0.734,0.312905
56500,0.196,0.112,0.692,0.370083
57000,0.186,0.119,0.695,0.356136
57500,0.176,0.072,0.752,0.295824
58000,0.238,0.055,0.707,0.335252
58500,0.203,0.077,0.720,0.342872
59000,0.174,0.094,0.732,0.342899
59500,0.184,0.102,0.715,0.359034
60000,0.189,0.102,0.710,0.353429
60500,0.169,0.109,0.722,0.327563
