time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.896,0.074,0.184999
1000,0.030,0.782,0.189,0.317992
1500,0.040,0.710,0.251,0.366934
2000,0.055,0.608,0.337,0.410330
2500,0.072,0.516,0.412,0.434304
3000,0.087,0.464,0.449,0.446629
3500,0.109,0.367,0.524,0.422136
4000,0.169,0.283,0.548,0.431104
4500,0.151,0.285,0.563,0.431396
5000,0.176,0.236,0.588,0.413627
5500,0.181,0.196,0.623,0.380584
6000,0.201,0.171,0.628,0.392212
6500,0.246,0.139,0.615,0.409555
7000,0.275,0.139,0.586,0.411764
7500,0.231,0.119,0.650,0.370370
8000,0.211,0.141,0.648,0.390304
8500,0.208,0.169,0.623,0.407192
9000,0.238,0.159,0.603,0.414624
9500,0.211,0.181,0.608,0.430771
10000,0.199,0.186,0.615,0.420450
10500,0.196,0.169,0.635,0.383031
11000,0.238,0.171,0.591,0.433489
11500,0.208,0.176,0.615,0.415912
12000,0.211,0.191,0.598,0.421566
12500,0.233,0.181,0.586,0.426796
13000,0.246,0.146,0.608,0.389473
13500,0.263,0.139,0.598,0.408391
14000,0.248,0.141,0.610,0.384805
14500,0.266,0.117,0.618,0.395212
15000,0.256,0.169,0.576,0.415979
15500,0.241,0.154,0.605,0.406217
16000,0.241,0.151,0.608,0.391939
16500,0.236,0.151,0.613,0.406702
17000,0.246,0.144,0.610,0.422040
17500,0.278,0.122,0.600,0.398613
18000,0.320,0.141,0.538,0.441447
18500,0.280,0.139,0.581,0.418025
19000,0.268,0.124,0.608,0.405142
19500,0.283,0.134,0.583,0.426180
20000,0.280,0.136,0.583,0.434310
20500,0.223,0.122,0.655,0.380385
21000,0.243,0.139,0.618,0.397946
21500,0.251,0.129,0.620,0.426457
22000,0.231,0.144,0.625,0.412916
22500,0.231,0.134,0.635,0.400433
23000,0.238,0.124,0.638,0.387850
23500,0.241,0.144,0.615,0.406848
24000,0.238,0.129,0.633,0.416719
24500,0.213,0.164,0.623,0.412029
25000,0.246,0.149,0.605,0.418730
25500,0.201,0.166,0.633,0.397501
26000,0.248,0.171,0.581,0.422819
26500,0.233,0.174,0.593,0.418394
27000,0.256,0.171,0.573,0.433861
27500,0.266,0.156,0.578,0.441601
28000,0.253,0.097,0.650,0.375751
28500,0.246,0.119,0.635,0.408706
29000,0.238,0.077,0.685,0.352655
29500,0.248,0.134,0.618,0.403290
30000,0.268,0.122,0.610,0.407321
30500,0.298,0.097,0.605,0.406342
31000,0.285,0.102,0.613,0.379423
31500,0.275,0.107,0.618,0.407550
32000,0.280,0.119,0.600,0.415408
32500,0.253,0.144,0.603,0.427274
33000,0.223,0.136,0.640,0.400249
33500,0.194,0.129,0.677,0.362828
34000,0.184,0.159,0.658,0.380955
34500,0.184,0.161,0.655,0.383245
35000,0.206,0.184,0.610,0.426827
35500,0.179,0.186,0.635,0.397314
36000,0.186,0.221,0.593,0.414549
36500,0.176,0.203,0.620,0.410050
37000,0.169,0.231,0.600,0.422348
37500,0.213,0.201,0.586,0.426067
38000,0.228,0.233,0.538,0.450329
38500,0.174,0.203,0.623,0.388961
39000,0.189,0.199,0.613,0.427383
39500,0.189,0.184,0.628,0.411077
40000,0.233,0.166,0.600,0.418859
40500,0.241,0.171,0.588,0.425937
41000,0.263,0.154,0.583,0.413506
41500,0.295,0.127,0.578,0.423352
42000,0.315,0.099,0.586,0.398140
42500,0.357,0.092,0.551,0.419509
43000,0.320,0.082,0.598,0.390411
43500,0.258,0.127,0.615,0.401941
44000,0.293,0.132,0.576,0.428552
44500,0.261,0.159,0.581,0.449074
45000,0.238,0.186,0.576,0.430046
45500,0.226,0.166,0.608,0.411125
46000,0.231,0.146,0.623,0.407177
46500,0.199,0.136,0.665,0.369633
47000,0.231,0.129,0.640,0.394611
47500,0.236,0.109,0.655,0.382246
48000,0.283,0.104,0.613,0.408960
48500,0.266,0.124,0.610,0.423260
49000,0.246,0.149,0.605,0.412933
49500,0.248,0.159,0.593,0.412438
50000,0.226,0.141,0.633,0.398249
50500,0.258,0.127,0.615,0.407068
51000,0.290,0.097,0.613,0.405401
51500,0.285,0.107,0.608,0.394331
52000,0.266,0.132,0.603,0.415007
52500,0.293,0.104,0.603,0.420811
53000,0.290,0.094,0.615,0.382316
53500,0.283,0.129,0.588,0.419828
54000,0.270,0.141,0.588,0.402571
54500,0.278,0.141,0.581,0.435903
55000,0.241,0.156,0.603,0.430047
55500,0.203,0.213,0.583,0.441034
56000,0.236,0.141,0.623,0.413477
56500,0.268,0.129,0.603,0.427360
57000,0.258,0.149,0.593,0.412110
57500,0.221,0.127,0.653,0.387191
58000,0.228,0.141,0.630,0.381031
58500,0.263,0.129,0.608,0.411689
59000,0.275,0.122,0.603,0.409877
59500,0.298,0.149,0.553,0.441126
60000,0.295,0.107,0.598,0.408844
