time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.928,0.042,0.111889
1000,0.030,0.931,0.040,0.115296
1500,0.030,0.903,0.067,0.157251
2000,0.040,0.871,0.089,0.207749
2500,0.045,0.794,0.161,0.288086
3000,0.047,0.801,0.151,0.264246
3500,0.032,0.829,0.139,0.225907
4000,0.047,0.804,0.149,0.261926
4500,0.037,0.799,0.164,0.276559
5000,0.040,0.809,0.151,0.249700
5500,0.040,0.844,0.117,0.193817
6000,0.037,0.824,0.139,0.216567
6500,0.045,0.769,0.186,0.285454
7000,0.037,0.767,0.196,0.295877
7500,0.037,0.801,0.161,0.236934
8000,0.032,0.806,0.161,0.241697
8500,0.035,0.799,0.166,0.242394
9000,0.042,0.824,0.134,0.223671
9500,0.042,0.794,0.164,0.291564
10000,0.047,0.782,0.171,0.285386
10500,0.060,0.782,0.159,0.280841
11000,0.052,0.767,0.181,0.294427
11500,0.060,0.792,0.149,0.271703
12000,0.060,0.769,0.171,0.260485
12500,0.062,0.712,0.226,0.345529
13000,0.060,0.759,0.181,0.289967
13500,0.060,0.722,0.218,0.336654
14000,0.062,0.682,0.256,0.365918
14500,0.069,0.692,0.238,0.367391
15000,0.072,0.747,0.181,0.329000
15500,0.057,0.747,0.196,0.313927
16000,0.047,0.739,0.213,0.326703
16500,0.055,0.744,0.201,0.337650
17000,0.055,0.774,0.171,0.292388
17500,0.047,0.767,0.186,0.295268
18000,0.050,0.792,0.159,0.259134
18500,0.042,0.801,0.156,0.237175
19000,0.032,0.849,0.119,0.177874
19500,0.037,0.856,0.107,0.183062
20000,0.040,0.816,0.144,0.227668
20500,0.040,0.849,0.112,0.181287
21000,0.037,0.821,0.141,0.216461
21500,0.037,0.816,0.146,0.216587
22000,0.050,0.784,0.166,0.279942
22500,0.037,0.806,0.156,0.236577
23000,0.042,0.752,0.206,0.287875
23500,0.045,0.749,0.206,0.266125
24000,0.045,0.784,0.171,0.239984
24500,0.040,0.757,0.203,0.278855
25000,0.047,0.762,0.191,0.274293
25500,0.045,0.787,0.169,0.228636
26000,0.035,0.787,0.179,0.242548
26500,0.042,0.824,0.134,0.202790
27000,0.030,0.814,0.156,0.223055
27500,0.037,0.801,0.161,0.251703
28000,0.037,0.836,0.127,0.212077
28500,0.045,0.811,0.144,0.268755
29000,0.032,0.787,0.181,0.273160
29500,0.040,0.799,0.161,0.231489
30000,0.037,0.772,0.191,0.262213
30500,0.040,0.737,0.223,0.320693
31000,0.042,0.774,0.184,0.268059
31500,0.042,0.797,0.161,0.248755
32000,0.045,0.801,0.154,0.270198
32500,0.057,0.779,0.164,0.281837
33000,0.052,0.734,0.213,0.346900
33500,0.065,0.749,0.186,0.319092
34000,0.069,0.710,0.221,0.343500
34500,0.060,0.685,0.256,0.366191
35000,0.097,0.645,0.258,0.413691
35500,0.117,0.618,0.266,0.423140
36000,0.104,0.591,0.305,0.417968
36500,0.136,0.546,0.318,0.451623
37000,0.154,0.526,0.320,0.452646
37500,0.149,0.514,0.337,0.463274
38000,0.102,0.588,0.310,0.405952
38500,0.097,0.586,0.318,0.414905
39000,0.104,0.623,0.273,0.398170
39500,0.092,0.655,0.253,0.391475
40000,0.079,0.665,0.256,0.363815
40500,0.074,0.712,0.213,0.315684
41000,0.077,0.667,0.256,0.359260
41500,0.127,0.605,0.268,0.412285
42000,0.099,0.576,0.325,0.411498
42500,0.114,0.548,0.337,0.427699
43000,0.114,0.553,0.333,0.426237
43500,0.144,0.484,0.372,0.463787
44000,0.171,0.464,0.365,0.474862
44500,0.169,0.491,0.340,0.463284
45000,0.132,0.494,0.375,0.457506
45500,0.139,0.496,0.365,0.466167
46000,0.171,0.467,0.362,0.472887
46500,0.159,0.474,0.367,0.466008
47000,0.144,0.509,0.347,0.460118
47500,0.154,0.489,0.357,0.457219
48000,0.127,0.501,0.372,0.447302
48500,0.161,0.514,0.325,0.460617
49000,0.176,0.494,0.330,0.476467
49500,0.161,0.447,0.392,0.473697
50000,0.156,0.489,0.355,0.461817
50500,0.181,0.459,0.360,0.473720
51000,0.199,0.454,0.347,0.477704
51500,0.194,0.454,0.352,0.478000
52000,0.196,0.412,0.392,0.484879
52500,0.213,0.432,0.355,0.492359
53000,0.181,0.419,0.400,0.465926
53500,0.196,0.444,0.360,0.475193
54000,0.169,0.424,0.407,0.462355
54500,0.174,0.501,0.325,0.457098
55000,0.164,0.524,0.313,0.421119
55500,0.117,0.533,0.350,0.427672
56000,0.136,0.519,0.345,0.435624
56500,0.136,0.521,0.342,0.442213
57000,0.117,0.566,0.318,0.423438
57500,0.129,0.576,0.295,0.422703
58000,0.102,0.638,0.261,0.387086
58500,0.092,0.660,0.248,0.368240
59000,0.109,0.591,0.300,0.418343
59500,0.112,0.578,0.310,0.437409
60000,0.119,0.558,0.323,0.440400
60500,0.156,0.476,0.367,0.476042
61000,0.156,0.476,0.367,0.470855
61500,0.171,0.454,0.375,0.466768
62000,0.144,0.531,0.325,0.440849
62500,0.124,0.563,0.313,0.418519
63000,0.141,0.556,0.303,0.433822
63500,0.127,0.529,0.345,0.441874
64000,0.117,0.563,0.320,0.421567
64500,0.132,0.596,0.273,0.404403
65000,0.124,0.568,0.308,0.430275
65500,0.132,0.563,0.305,0.426952
66000,0.104,0.548,0.347,0.416116
66500,0.114,0.576,0.310,0.406976
67000,0.097,0.583,0.320,0.409572
67500,0.112,0.618,0.270,0.409975
68000,0.141,0.514,0.345,0.473018
68500,0.094,0.576,0.330,0.402364
69000,0.099,0.571,0.330,0.421935
69500,0.104,0.548,0.347,0.430365
70000,0.102,0.625,0.273,0.390608
70500,0.119,0.608,0.273,0.400283
71000,0.117,0.613,0.270,0.431551
71500,0.112,0.598,0.290,0.420193
72000,0.129,0.566,0.305,0.443601
72500,0.094,0.588,0.318,0.420081
73000,0.097,0.660,0.243,0.370368
73500,0.062,0.690,0.248,0.337633
74000,0.062,0.697,0.241,0.313589
74500,0.062,0.730,0.208,0.306946
75000,0.057,0.747,0.196,0.292664
75500,0.079,0.725,0.196,0.332118
76000,0.072,0.705,0.223,0.341660
76500,0.069,0.712,0.218,0.339271
77000,0.079,0.707,0.213,0.335528
77500,0.084,0.665,0.251,0.378467
78000,0.065,0.653,0.283,0.361671
78500,0.084,0.672,0.243,0.364078
79000,0.089,0.663,0.248,0.385376
79500,0.077,0.685,0.238,0.365716
80000,0.082,0.625,0.293,0.412698
80500,0.089,0.665,0.246,0.376825
81000,0.069,0.667,0.263,0.359969
81500,0.057,0.690,0.253,0.330059
82000,0.072,0.722,0.206,0.312648
82500,0.072,0.658,0.270,0.362861
83000,0.084,0.670,0.246,0.371597
83500,0.082,0.692,0.226,0.358531
84000,0.077,0.672,0.251,0.358494
84500,0.122,0.608,0.270,0.429856
85000,0.084,0.618,0.298,0.396377
85500,0.067,0.638,0.295,0.388986
86000,0.074,0.655,0.270,0.374570
86500,0.082,0.687,0.231,0.341783
87000,0.074,0.717,0.208,0.329958
87500,0.067,0.727,0.206,0.330199
88000,0.074,0.742,0.184,0.322847
88500,0.069,0.737,0.194,0.309734
89000,0.065,0.744,0.191,0.294577
89500,0.077,0.722,0.201,0.334258
90000,0.072,0.717,0.211,0.325941
90500,0.072,0.682,0.246,0.353174
91000,0.060,0.695,0.246,0.357623
91500,0.062,0.722,0.216,0.320810
92000,0.084,0.687,0.228,0.360047
92500,0.067,0.670,0.263,0.361263
93000,0.065,0.715,0.221,0.333020
93500,0.087,0.715,0.199,0.336938
94000,0.072,0.685,0.243,0.361072
94500,0.074,0.680,0.246,0.357209
95000,0.094,0.663,0.243,0.381466
95500,0.087,0.635,0.278,0.388630
96000,0.084,0.660,0.256,0.358976
96500,0.099,0.710,0.191,0.337707
97000,0.077,0.712,0.211,0.297995
97500,0.104,0.695,0.201,0.335754
98000,0.067,0.670,0.263,0.341867
98500,0.067,0.667,0.266,0.350768
99000,0.084,0.680,0.236,0.338393
99500,0.069,0.697,0.233,0.332171
100000,0.060,0.667,0.273,0.345032
