time,n_A+p,n_B,n_AB
100,0.030,0.969,0.001
200,0.030,0.969,0.001
300,0.030,0.965,0.005
400,0.030,0.962,0.008
500,0.030,0.963,0.007
600,0.030,0.957,0.013
700,0.030,0.952,0.018
800,0.031,0.953,0.016
900,0.030,0.952,0.018
1000,0.030,0.945,0.025
1100,0.030,0.941,0.029
1200,0.030,0.942,0.028
1300,0.030,0.943,0.027
1400,0.030,0.938,0.032
1500,0.030,0.934,0.036
1600,0.032,0.937,0.031
1700,0.031,0.939,0.030
1800,0.032,0.930,0.038
1900,0.035,0.928,0.037
2000,0.034,0.931,0.035
2100,0.034,0.935,0.031
2200,0.035,0.933,0.032
2300,0.035,0.936,0.029
2400,0.035,0.937,0.028
2500,0.034,0.935,0.031
2600,0.033,0.934,0.033
2700,0.032,0.926,0.042
2800,0.032,0.926,0.042
2900,0.032,0.928,0.040
3000,0.032,0.928,0.040
3100,0.032,0.933,0.035
3200,0.031,0.930,0.039
3300,0.031,0.926,0.043
3400,0.031,0.924,0.045
3500,0.031,0.923,0.046
3600,0.031,0.915,0.054
3700,0.031,0.917,0.052
3800,0.030,0.913,0.057
3900,0.032,0.902,0.066
4000,0.032,0.900,0.068
4100,0.033,0.902,0.065
4200,0.033,0.914,0.053
4300,0.033,0.908,0.059
4400,0.032,0.905,0.063
4500,0.032,0.897,0.071
4600,0.032,0.891,0.077
4700,0.031,0.895,0.074
4800,0.031,0.899,0.070
4900,0.031,0.909,0.060
5000,0.031,0.909,0.060
5100,0.031,0.915,0.054
5200,0.031,0.914,0.055
5300,0.031,0.912,0.057
5400,0.031,0.911,0.058
5500,0.031,0.916,0.053
5600,0.031,0.906,0.063
5700,0.031,0.904,0.065
5800,0.031,0.906,0.063
5900,0.031,0.905,0.064
6000,0.032,0.904,0.064
6100,0.032,0.903,0.065
6200,0.036,0.902,0.062
6300,0.036,0.910,0.054
6400,0.036,0.914,0.050
6500,0.035,0.908,0.057
6600,0.035,0.916,0.049
6700,0.035,0.912,0.053
6800,0.035,0.901,0.064
6900,0.036,0.904,0.060
7000,0.035,0.907,0.058
7100,0.034,0.905,0.061
7200,0.034,0.909,0.057
7300,0.034,0.904,0.062
7400,0.036,0.896,0.068
7500,0.034,0.893,0.073
7600,0.032,0.899,0.069
7700,0.032,0.903,0.065
7800,0.032,0.902,0.066
7900,0.031,0.908,0.061
8000,0.031,0.901,0.068
8100,0.031,0.910,0.059
8200,0.031,0.913,0.056
8300,0.030,0.916,0.054
8400,0.030,0.916,0.054
8500,0.030,0.917,0.053
8600,0.030,0.921,0.049
8700,0.030,0.930,0.040
8800,0.030,0.924,0.046
8900,0.032,0.925,0.043
9000,0.031,0.928,0.041
9100,0.031,0.929,0.040
9200,0.031,0.927,0.042
9300,0.031,0.922,0.047
9400,0.031,0.922,0.047
9500,0.031,0.927,0.042
9600,0.032,0.930,0.038
9700,0.031,0.931,0.038
9800,0.031,0.931,0.038
9900,0.031,0.927,0.042
10000,0.032,0.927,0.041
10100,0.033,0.929,0.038
10200,0.034,0.930,0.036
10300,0.034,0.926,0.040
10400,0.035,0.929,0.036
10500,0.035,0.933,0.032
10600,0.035,0.922,0.043
10700,0.034,0.915,0.051
10800,0.034,0.908,0.058
10900,0.036,0.905,0.059
11000,0.035,0.907,0.058
11100,0.034,0.902,0.064
11200,0.033,0.905,0.062
11300,0.036,0.901,0.063
11400,0.034,0.901,0.065
11500,0.033,0.900,0.067
11600,0.033,0.900,0.067
11700,0.033,0.910,0.057
11800,0.032,0.911,0.057
11900,0.032,0.912,0.056
12000,0.032,0.923,0.045
