time,n_A+p,n_B,n_AB
100,0.289,0.382,0.329
200,0.184,0.408,0.408
300,0.276,0.355,0.368
400,0.263,0.263,0.474
500,0.329,0.184,0.487
600,0.237,0.382,0.382
700,0.197,0.447,0.355
800,0.145,0.342,0.513
900,0.316,0.316,0.368
1000,0.263,0.263,0.474
1100,0.421,0.132,0.447
1200,0.500,0.079,0.421
1300,0.566,0.053,0.382
1400,0.645,0.053,0.303
1500,0.724,0.039,0.237
1600,0.789,0.026,0.184
1700,0.829,0.026,0.145
1800,0.776,0.026,0.197
1900,0.829,0.013,0.158
2000,0.803,0.000,0.197
2100,0.671,0.053,0.276
2200,0.632,0.000,0.368
2300,0.632,0.039,0.329
2400,0.671,0.026,0.303
2500,0.684,0.013,0.303
2600,0.776,0.000,0.224
2700,0.842,0.000,0.158
2800,0.895,0.000,0.105
2900,0.921,0.000,0.079
3000,0.947,0.000,0.053
3100,0.987,0.000,0.013
3200,0.987,0.000,0.013
3300,1.000,0.000,0.000
