time,n_A+p,n_B,n_AB
0,0.010,0.990,0.000
500,0.010,0.961,0.029
1000,0.010,0.947,0.043
1500,0.010,0.926,0.064
2000,0.011,0.884,0.105
2500,0.010,0.877,0.114
3000,0.010,0.882,0.108
3500,0.010,0.898,0.092
4000,0.010,0.908,0.082
4500,0.010,0.907,0.083
5000,0.010,0.863,0.127
5500,0.012,0.807,0.181
6000,0.010,0.819,0.171
6500,0.015,0.827,0.159
7000,0.011,0.859,0.130
7500,0.011,0.789,0.200
8000,0.012,0.782,0.206
8500,0.012,0.765,0.224
9000,0.013,0.705,0.282
9500,0.010,0.753,0.236
10000,0.015,0.708,0.276
10500,0.017,0.705,0.278
11000,0.016,0.664,0.320
11500,0.013,0.702,0.285
12000,0.013,0.728,0.259
12500,0.014,0.770,0.216
13000,0.013,0.769,0.218
13500,0.012,0.763,0.225
14000,0.013,0.763,0.225
14500,0.012,0.816,0.172
15000,0.010,0.810,0.180
15500,0.010,0.818,0.172
16000,0.010,0.795,0.194
16500,0.010,0.835,0.154
17000,0.013,0.776,0.211
17500,0.012,0.733,0.255
18000,0.013,0.707,0.281
18500,0.012,0.771,0.217
19000,0.012,0.747,0.240
19500,0.013,0.725,0.262
20000,0.015,0.699,0.286
20500,0.011,0.653,0.336
21000,0.015,0.633,0.352
21500,0.014,0.729,0.257
22000,0.015,0.760,0.225
22500,0.013,0.700,0.287
23000,0.014,0.646,0.340
23500,0.012,0.669,0.319
24000,0.019,0.639,0.342
24500,0.016,0.699,0.285
25000,0.015,0.675,0.310
25500,0.013,0.657,0.330
26000,0.015,0.643,0.342
26500,0.013,0.634,0.353
27000,0.012,0.678,0.310
27500,0.013,0.689,0.297
28000,0.013,0.724,0.263
28500,0.015,0.736,0.250
29000,0.011,0.775,0.214
29500,0.010,0.785,0.204
30000,0.010,0.763,0.227
30500,0.011,0.756,0.233
31000,0.010,0.775,0.215
31500,0.010,0.744,0.246
32000,0.010,0.722,0.268
32500,0.010,0.759,0.231
33000,0.012,0.726,0.262
33500,0.013,0.697,0.290
34000,0.014,0.672,0.314
34500,0.015,0.611,0.374
35000,0.012,0.624,0.364
35500,0.012,0.668,0.321
36000,0.015,0.673,0.312
36500,0.011,0.685,0.304
37000,0.011,0.688,0.301
37500,0.011,0.700,0.289
38000,0.012,0.722,0.265
38500,0.016,0.650,0.335
39000,0.016,0.634,0.350
39500,0.015,0.640,0.346
40000,0.013,0.678,0.310
40500,0.014,0.622,0.364
41000,0.012,0.644,0.343
41500,0.015,0.600,0.385
42000,0.012,0.615,0.373
42500,0.013,0.631,0.356
43000,0.015,0.597,0.388
43500,0.020,0.623,0.356
44000,0.022,0.591,0.387
44500,0.017,0.636,0.346
45000,0.013,0.633,0.354
45500,0.013,0.626,0.361
46000,0.011,0.674,0.315
46500,0.019,0.665,0.316
47000,0.015,0.621,0.364
47500,0.019,0.639,0.342
48000,0.017,0.631,0.352
48500,0.015,0.607,0.378
49000,0.013,0.637,0.349
49500,0.020,0.617,0.363
50000,0.018,0.594,0.388
50500,0.022,0.597,0.382
51000,0.017,0.584,0.399
51500,0.013,0.647,0.339
52000,0.013,0.685,0.303
52500,0.013,0.710,0.278
53000,0.012,0.683,0.305
53500,0.016,0.678,0.307
54000,0.015,0.692,0.293
