time,n_A+p,n_B,n_AB
100,0.263,0.355,0.382
200,0.289,0.342,0.368
300,0.145,0.461,0.395
400,0.132,0.447,0.421
500,0.118,0.395,0.487
600,0.079,0.368,0.553
700,0.105,0.303,0.592
800,0.118,0.368,0.513
900,0.184,0.329,0.487
1000,0.224,0.303,0.474
1100,0.145,0.250,0.605
1200,0.197,0.224,0.579
1300,0.276,0.237,0.487
1400,0.303,0.105,0.592
1500,0.329,0.039,0.632
1600,0.395,0.053,0.553
1700,0.382,0.132,0.487
1800,0.368,0.145,0.487
1900,0.276,0.145,0.579
2000,0.276,0.303,0.421
2100,0.329,0.250,0.421
2200,0.184,0.355,0.461
2300,0.132,0.592,0.276
2400,0.079,0.526,0.395
2500,0.092,0.553,0.355
2600,0.053,0.697,0.250
2700,0.013,0.737,0.250
2800,0.039,0.658,0.303
2900,0.053,0.829,0.118
3000,0.013,0.868,0.118
3100,0.013,0.908,0.079
3200,0.013,0.934,0.053
3300,0.013,0.921,0.066
3400,0.013,0.947,0.039
3500,0.013,0.947,0.039
3600,0.013,0.961,0.026
3700,0.013,0.961,0.026
3800,0.013,0.961,0.026
3900,0.000,0.961,0.039
4000,0.000,0.987,0.013
4100,0.000,1.000,0.000
