time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.034,0.908,0.058,0.142088
1000,0.028,0.832,0.141,0.232141
1500,0.031,0.700,0.269,0.319368
2000,0.049,0.685,0.266,0.322375
2500,0.058,0.541,0.401,0.383061
3000,0.104,0.508,0.388,0.443798
3500,0.101,0.407,0.492,0.403999
4000,0.073,0.382,0.544,0.402409
4500,0.095,0.349,0.557,0.425418
5000,0.107,0.315,0.578,0.439511
5500,0.107,0.263,0.630,0.394627
6000,0.168,0.275,0.557,0.456593
6500,0.162,0.242,0.596,0.431900
7000,0.150,0.269,0.581,0.436811
7500,0.165,0.232,0.602,0.444438
8000,0.190,0.180,0.630,0.405352
8500,0.217,0.171,0.612,0.429003
9000,0.168,0.159,0.673,0.379775
9500,0.239,0.098,0.664,0.399141
10000,0.217,0.147,0.636,0.418558
10500,0.217,0.150,0.633,0.420675
11000,0.251,0.116,0.633,0.407066
11500,0.245,0.144,0.612,0.400497
12000,0.226,0.159,0.615,0.421060
12500,0.217,0.150,0.633,0.403174
13000,0.266,0.128,0.606,0.418992
13500,0.232,0.168,0.599,0.430317
14000,0.202,0.202,0.596,0.427702
14500,0.177,0.196,0.627,0.423054
15000,0.196,0.138,0.667,0.373791
15500,0.257,0.147,0.596,0.439760
16000,0.226,0.125,0.648,0.400946
16500,0.226,0.141,0.633,0.423795
17000,0.242,0.153,0.606,0.433539
17500,0.242,0.162,0.596,0.444141
18000,0.232,0.125,0.642,0.395324
18500,0.205,0.122,0.673,0.367821
19000,0.226,0.153,0.621,0.414780
19500,0.193,0.147,0.661,0.381405
20000,0.174,0.183,0.642,0.381850
20500,0.202,0.177,0.621,0.412377
21000,0.180,0.177,0.642,0.416885
21500,0.211,0.116,0.673,0.405683
22000,0.196,0.153,0.651,0.413409
22500,0.248,0.119,0.633,0.407075
23000,0.275,0.147,0.578,0.443775
23500,0.260,0.131,0.609,0.405625
24000,0.260,0.110,0.630,0.390531
24500,0.245,0.128,0.627,0.391954
25000,0.211,0.110,0.679,0.371522
25500,0.220,0.190,0.590,0.436364
26000,0.183,0.153,0.664,0.383566
26500,0.190,0.168,0.642,0.395254
27000,0.171,0.190,0.639,0.392925
27500,0.180,0.199,0.621,0.429458
28000,0.183,0.171,0.645,0.395927
28500,0.193,0.180,0.627,0.413610
29000,0.180,0.144,0.676,0.382964
29500,0.135,0.193,0.673,0.388094
30000,0.190,0.190,0.621,0.405970
30500,0.199,0.171,0.630,0.425197
31000,0.208,0.180,0.612,0.427115
31500,0.235,0.159,0.606,0.421548
32000,0.223,0.147,0.630,0.399948
32500,0.235,0.110,0.654,0.382596
33000,0.223,0.116,0.661,0.376278
33500,0.272,0.138,0.590,0.431654
34000,0.291,0.110,0.599,0.429047
34500,0.263,0.113,0.624,0.392930
35000,0.269,0.141,0.590,0.412797
35500,0.199,0.156,0.645,0.387545
36000,0.162,0.190,0.648,0.384378
36500,0.153,0.208,0.639,0.394167
37000,0.128,0.193,0.679,0.373067
37500,0.177,0.165,0.657,0.400574
38000,0.211,0.180,0.609,0.430275
38500,0.220,0.165,0.615,0.407012
39000,0.251,0.174,0.575,0.433559
39500,0.220,0.150,0.630,0.396252
40000,0.242,0.159,0.599,0.437507
40500,0.193,0.147,0.661,0.411694
41000,0.174,0.223,0.602,0.463938
41500,0.168,0.196,0.636,0.412526
42000,0.196,0.174,0.630,0.411235
42500,0.223,0.159,0.618,0.410931
43000,0.254,0.138,0.609,0.426587
43500,0.269,0.131,0.599,0.437140
44000,0.306,0.119,0.575,0.443810
44500,0.294,0.135,0.572,0.451459
45000,0.223,0.168,0.609,0.426288
45500,0.177,0.202,0.621,0.429633
46000,0.202,0.159,0.639,0.414443
46500,0.208,0.150,0.642,0.408239
47000,0.211,0.153,0.636,0.410232
47500,0.235,0.147,0.618,0.417399
48000,0.220,0.110,0.670,0.387346
48500,0.266,0.101,0.633,0.403692
49000,0.245,0.119,0.636,0.410033
49500,0.245,0.177,0.578,0.437644
50000,0.254,0.135,0.612,0.390421
50500,0.254,0.147,0.599,0.422214
51000,0.281,0.150,0.569,0.429396
51500,0.223,0.171,0.606,0.412693
52000,0.248,0.168,0.584,0.437971
52500,0.272,0.128,0.599,0.426936
53000,0.208,0.095,0.697,0.343885
53500,0.245,0.104,0.651,0.389067
54000,0.257,0.153,0.590,0.429656
54500,0.266,0.119,0.615,0.420455
55000,0.263,0.135,0.602,0.444534
55500,0.229,0.095,0.676,0.376955
56000,0.220,0.110,0.670,0.392689
56500,0.208,0.147,0.645,0.394179
57000,0.177,0.168,0.654,0.393523
57500,0.150,0.190,0.661,0.384187
58000,0.131,0.229,0.639,0.404213
58500,0.144,0.248,0.609,0.416162
59000,0.144,0.291,0.566,0.441243
59500,0.153,0.232,0.615,0.430996
60000,0.153,0.202,0.645,0.399234
60500,0.128,0.217,0.654,0.388280
61000,0.147,0.229,0.624,0.420579
61500,0.119,0.269,0.612,0.419195
62000,0.187,0.229,0.584,0.436617
62500,0.174,0.220,0.606,0.421828
63000,0.190,0.208,0.602,0.408106
63500,0.202,0.174,0.624,0.394353
64000,0.229,0.150,0.621,0.404163
64500,0.196,0.122,0.682,0.367542
65000,0.193,0.119,0.688,0.365956
65500,0.235,0.125,0.639,0.396330
66000,0.214,0.180,0.606,0.445062
66500,0.281,0.180,0.538,0.470685
67000,0.251,0.174,0.575,0.437675
67500,0.214,0.150,0.636,0.410479
68000,0.199,0.174,0.627,0.411890
68500,0.187,0.180,0.633,0.409388
69000,0.202,0.141,0.657,0.397848
69500,0.235,0.141,0.624,0.425831
70000,0.232,0.119,0.648,0.402856
70500,0.190,0.156,0.654,0.404367
71000,0.208,0.147,0.645,0.409813
71500,0.251,0.138,0.612,0.423020
72000,0.193,0.131,0.676,0.378602
72500,0.171,0.156,0.673,0.386165
73000,0.183,0.153,0.664,0.394849
73500,0.183,0.183,0.633,0.415007
74000,0.245,0.177,0.578,0.447253
74500,0.232,0.177,0.590,0.455071
75000,0.187,0.159,0.654,0.379878
75500,0.199,0.150,0.651,0.410368
76000,0.171,0.168,0.661,0.386389
76500,0.226,0.199,0.575,0.467615
77000,0.257,0.153,0.590,0.433651
77500,0.257,0.113,0.630,0.385716
78000,0.248,0.174,0.578,0.439125
78500,0.251,0.128,0.621,0.394261
79000,0.229,0.156,0.615,0.423751
79500,0.211,0.177,0.612,0.427297
80000,0.205,0.168,0.627,0.412700
80500,0.187,0.177,0.636,0.404295
81000,0.187,0.211,0.602,0.428887
81500,0.193,0.183,0.624,0.419219
82000,0.187,0.202,0.612,0.423857
82500,0.190,0.153,0.657,0.397235
83000,0.199,0.131,0.670,0.377774
83500,0.183,0.180,0.636,0.415279
84000,0.162,0.177,0.661,0.411001
84500,0.190,0.159,0.651,0.409013
85000,0.159,0.183,0.657,0.403896
85500,0.174,0.202,0.624,0.426378
86000,0.239,0.205,0.557,0.474619
86500,0.168,0.214,0.618,0.432807
87000,0.235,0.156,0.609,0.441452
87500,0.251,0.165,0.584,0.427379
88000,0.217,0.110,0.673,0.359730
88500,0.235,0.131,0.633,0.401153
89000,0.263,0.147,0.590,0.441387
89500,0.260,0.110,0.630,0.407607
90000,0.254,0.116,0.630,0.415275
90500,0.355,0.080,0.566,0.424434
91000,0.291,0.089,0.621,0.396287
91500,0.324,0.089,0.587,0.414207
92000,0.306,0.122,0.572,0.437138
92500,0.208,0.168,0.624,0.418889
93000,0.226,0.128,0.645,0.382155
93500,0.214,0.156,0.630,0.420297
94000,0.193,0.141,0.667,0.392718
94500,0.211,0.125,0.664,0.391279
95000,0.248,0.119,0.633,0.403688
95500,0.260,0.110,0.630,0.413386
96000,0.245,0.144,0.612,0.420777
96500,0.266,0.131,0.602,0.400699
97000,0.257,0.168,0.575,0.430461
97500,0.199,0.174,0.627,0.400425
98000,0.174,0.187,0.639,0.397013
98500,0.208,0.159,0.633,0.407059
99000,0.193,0.131,0.676,0.380569
99500,0.187,0.156,0.657,0.414233
100000,0.165,0.168,0.667,0.393773
