time,n_A+p,n_B,n_AB
0,0.008,0.992,0.000
500,0.008,0.959,0.033
1000,0.008,0.872,0.120
1500,0.008,0.764,0.227
2000,0.041,0.504,0.455
2500,0.037,0.318,0.645
3000,0.045,0.161,0.793
3500,0.074,0.136,0.789
4000,0.107,0.116,0.777
4500,0.103,0.033,0.864
5000,0.112,0.099,0.789
5500,0.112,0.120,0.769
6000,0.174,0.079,0.748
6500,0.128,0.079,0.793
7000,0.116,0.074,0.810
7500,0.116,0.083,0.802
8000,0.091,0.132,0.777
8500,0.116,0.066,0.818
9000,0.103,0.070,0.826
9500,0.136,0.124,0.740
10000,0.112,0.107,0.781
10500,0.136,0.095,0.769
11000,0.132,0.062,0.806
11500,0.112,0.079,0.810
12000,0.083,0.079,0.839
12500,0.099,0.149,0.752
13000,0.140,0.107,0.752
13500,0.132,0.070,0.798
14000,0.107,0.095,0.798
14500,0.120,0.074,0.806
15000,0.103,0.107,0.789
15500,0.153,0.116,0.731
16000,0.161,0.058,0.781
16500,0.120,0.103,0.777
17000,0.116,0.045,0.839
17500,0.116,0.091,0.793
18000,0.116,0.120,0.764
18500,0.132,0.099,0.769
19000,0.066,0.091,0.843
19500,0.041,0.103,0.855
20000,0.116,0.120,0.764
20500,0.095,0.079,0.826
21000,0.099,0.132,0.769
21500,0.074,0.124,0.802
22000,0.062,0.178,0.760
22500,0.107,0.165,0.727
23000,0.083,0.103,0.814
23500,0.095,0.103,0.802
24000,0.083,0.124,0.793
24500,0.083,0.136,0.781
25000,0.087,0.128,0.785
25500,0.062,0.107,0.831
26000,0.091,0.112,0.798
26500,0.120,0.124,0.756
27000,0.074,0.169,0.756
27500,0.062,0.112,0.826
28000,0.087,0.062,0.851
28500,0.103,0.095,0.802
29000,0.087,0.095,0.818
29500,0.091,0.095,0.814
30000,0.120,0.062,0.818
30500,0.145,0.066,0.789
31000,0.145,0.091,0.764
31500,0.103,0.066,0.831
32000,0.079,0.103,0.818
32500,0.087,0.079,0.835
33000,0.103,0.112,0.785
33500,0.058,0.087,0.855
34000,0.058,0.107,0.835
34500,0.095,0.120,0.785
35000,0.145,0.062,0.793
35500,0.107,0.062,0.831
36000,0.095,0.087,0.818
36500,0.112,0.074,0.814
37000,0.103,0.083,0.814
37500,0.083,0.074,0.843
38000,0.145,0.095,0.760
38500,0.116,0.062,0.822
39000,0.132,0.083,0.785
39500,0.095,0.083,0.822
40000,0.091,0.079,0.831
40500,0.120,0.095,0.785
41000,0.165,0.066,0.769
41500,0.066,0.153,0.781
42000,0.045,0.079,0.876
42500,0.095,0.095,0.810
43000,0.107,0.087,0.806
43500,0.112,0.045,0.843
44000,0.124,0.066,0.810
44500,0.132,0.087,0.781
45000,0.145,0.070,0.785
45500,0.178,0.066,0.756
46000,0.132,0.087,0.781
46500,0.140,0.066,0.793
47000,0.120,0.066,0.814
47500,0.103,0.103,0.793
48000,0.136,0.062,0.802
48500,0.132,0.058,0.810
49000,0.124,0.058,0.818
49500,0.103,0.091,0.806
50000,0.136,0.058,0.806
50500,0.103,0.112,0.785
51000,0.124,0.083,0.793
51500,0.107,0.140,0.752
52000,0.140,0.079,0.781
52500,0.091,0.054,0.855
53000,0.116,0.079,0.806
53500,0.112,0.083,0.806
54000,0.083,0.091,0.826
54500,0.070,0.099,0.831
55000,0.083,0.079,0.839
55500,0.087,0.054,0.860
56000,0.120,0.074,0.806
56500,0.149,0.054,0.798
57000,0.132,0.083,0.785
57500,0.161,0.095,0.744
58000,0.165,0.083,0.752
58500,0.149,0.091,0.760
59000,0.103,0.070,0.826
59500,0.116,0.083,0.802
60000,0.145,0.095,0.760
60500,0.079,0.083,0.839
61000,0.136,0.112,0.752
61500,0.116,0.087,0.798
62000,0.070,0.112,0.818
62500,0.099,0.107,0.793
63000,0.091,0.087,0.822
63500,0.132,0.058,0.810
64000,0.070,0.058,0.872
64500,0.062,0.112,0.826
65000,0.062,0.083,0.855
65500,0.079,0.091,0.831
66000,0.107,0.099,0.793
66500,0.103,0.112,0.785
67000,0.087,0.107,0.806
67500,0.087,0.083,0.831
68000,0.099,0.087,0.814
68500,0.099,0.091,0.810
69000,0.116,0.070,0.814
69500,0.099,0.107,0.793
70000,0.107,0.095,0.798
70500,0.124,0.112,0.764
71000,0.132,0.112,0.756
71500,0.128,0.116,0.756
72000,0.140,0.058,0.802
72500,0.190,0.074,0.736
73000,0.169,0.066,0.764
73500,0.132,0.066,0.802
74000,0.103,0.062,0.835
74500,0.107,0.103,0.789
75000,0.112,0.124,0.764
75500,0.136,0.107,0.756
76000,0.145,0.058,0.798
76500,0.099,0.107,0.793
77000,0.079,0.120,0.802
77500,0.112,0.149,0.740
78000,0.153,0.083,0.764
78500,0.136,0.112,0.752
79000,0.161,0.054,0.785
79500,0.140,0.058,0.802
80000,0.091,0.062,0.847
80500,0.070,0.132,0.798
81000,0.070,0.112,0.818
81500,0.107,0.070,0.822
82000,0.116,0.087,0.798
82500,0.132,0.083,0.785
83000,0.145,0.083,0.773
83500,0.136,0.079,0.785
84000,0.095,0.120,0.785
84500,0.074,0.128,0.798
85000,0.091,0.099,0.810
85500,0.099,0.087,0.814
86000,0.132,0.079,0.789
86500,0.149,0.074,0.777
87000,0.103,0.083,0.814
87500,0.128,0.050,0.822
88000,0.153,0.058,0.789
88500,0.099,0.066,0.835
89000,0.124,0.087,0.789
89500,0.087,0.103,0.810
90000,0.066,0.124,0.810
90500,0.079,0.074,0.847
91000,0.120,0.079,0.802
91500,0.095,0.099,0.806
92000,0.128,0.107,0.764
92500,0.128,0.074,0.798
93000,0.157,0.091,0.752
93500,0.116,0.103,0.781
94000,0.186,0.083,0.731
94500,0.145,0.058,0.798
95000,0.091,0.103,0.806
95500,0.107,0.136,0.756
96000,0.140,0.099,0.760
96500,0.091,0.178,0.731
97000,0.099,0.112,0.789
97500,0.087,0.091,0.822
98000,0.079,0.149,0.773
98500,0.128,0.128,0.744
99000,0.099,0.112,0.789
99500,0.128,0.116,0.756
100000,0.062,0.099,0.839
100500,0.157,0.087,0.756
101000,0.132,0.136,0.731
101500,0.128,0.066,0.806
102000,0.070,0.070,0.860
102500,0.136,0.112,0.752
103000,0.128,0.107,0.764
103500,0.120,0.140,0.740
104000,0.099,0.087,0.814
104500,0.132,0.083,0.785
105000,0.079,0.103,0.818
105500,0.112,0.091,0.798
106000,0.087,0.103,0.810
106500,0.107,0.087,0.806
107000,0.099,0.083,0.818
107500,0.095,0.070,0.835
108000,0.128,0.070,0.802
108500,0.140,0.083,0.777
109000,0.099,0.095,0.806
109500,0.153,0.103,0.744
110000,0.107,0.058,0.835
110500,0.095,0.037,0.868
111000,0.140,0.103,0.756
111500,0.124,0.095,0.781
112000,0.091,0.149,0.760
112500,0.070,0.074,0.855
113000,0.132,0.050,0.818
