time,n_A+p,n_B,n_AB
100,0.304,0.424,0.272
200,0.359,0.293,0.348
300,0.370,0.370,0.261
400,0.304,0.359,0.337
500,0.293,0.326,0.380
600,0.293,0.337,0.370
700,0.348,0.370,0.283
800,0.283,0.413,0.304
900,0.250,0.457,0.293
1000,0.261,0.478,0.261
1100,0.174,0.522,0.304
1200,0.174,0.500,0.326
1300,0.141,0.511,0.348
1400,0.163,0.489,0.348
1500,0.087,0.598,0.315
1600,0.054,0.652,0.293
1700,0.033,0.772,0.196
1800,0.033,0.804,0.163
1900,0.022,0.837,0.141
2000,0.011,0.848,0.141
2100,0.000,0.859,0.141
2200,0.000,0.946,0.054
2300,0.000,0.967,0.033
2400,0.000,0.967,0.033
2500,0.000,0.967,0.033
2600,0.000,0.989,0.011
2700,0.000,0.978,0.022
2800,0.000,0.989,0.011
2900,0.000,0.989,0.011
3000,0.000,0.989,0.011
3100,0.000,1.000,0.000
