time,n_A+p,n_B,n_AB
100,0.030,0.967,0.003
200,0.030,0.963,0.007
300,0.030,0.957,0.013
400,0.030,0.958,0.012
500,0.030,0.951,0.019
600,0.030,0.951,0.019
700,0.032,0.950,0.018
800,0.032,0.946,0.022
900,0.032,0.943,0.025
1000,0.032,0.935,0.033
1100,0.032,0.928,0.040
1200,0.038,0.924,0.038
1300,0.037,0.925,0.038
1400,0.035,0.925,0.040
1500,0.034,0.920,0.046
1600,0.034,0.914,0.052
1700,0.033,0.918,0.049
1800,0.034,0.916,0.050
1900,0.038,0.916,0.046
2000,0.040,0.913,0.047
2100,0.040,0.908,0.052
2200,0.042,0.904,0.054
2300,0.042,0.904,0.054
2400,0.043,0.894,0.063
2500,0.043,0.893,0.064
2600,0.043,0.896,0.061
2700,0.045,0.899,0.056
2800,0.047,0.894,0.059
2900,0.046,0.885,0.069
3000,0.043,0.886,0.071
3100,0.044,0.885,0.071
3200,0.043,0.882,0.075
3300,0.041,0.885,0.074
3400,0.041,0.887,0.072
3500,0.041,0.885,0.074
3600,0.043,0.885,0.072
3700,0.042,0.892,0.066
3800,0.040,0.885,0.075
3900,0.039,0.886,0.075
4000,0.040,0.883,0.077
4100,0.041,0.885,0.074
4200,0.038,0.891,0.071
4300,0.037,0.891,0.072
4400,0.038,0.892,0.070
4500,0.037,0.902,0.061
4600,0.036,0.904,0.060
4700,0.037,0.905,0.058
4800,0.036,0.904,0.060
4900,0.035,0.904,0.061
5000,0.035,0.904,0.061
5100,0.033,0.906,0.061
5200,0.033,0.906,0.061
5300,0.035,0.899,0.066
5400,0.034,0.899,0.067
5500,0.033,0.900,0.067
5600,0.033,0.900,0.067
5700,0.035,0.898,0.067
5800,0.038,0.894,0.068
5900,0.036,0.897,0.067
6000,0.036,0.896,0.068
6100,0.035,0.892,0.073
6200,0.035,0.889,0.076
6300,0.037,0.891,0.072
6400,0.036,0.881,0.083
6500,0.035,0.880,0.085
6600,0.036,0.880,0.084
6700,0.034,0.874,0.092
6800,0.037,0.874,0.089
6900,0.039,0.867,0.094
7000,0.037,0.871,0.092
7100,0.038,0.874,0.088
7200,0.039,0.875,0.086
7300,0.042,0.874,0.084
7400,0.043,0.877,0.080
7500,0.042,0.872,0.086
7600,0.042,0.874,0.084
7700,0.040,0.869,0.091
7800,0.039,0.868,0.093
7900,0.043,0.872,0.085
8000,0.044,0.874,0.082
8100,0.043,0.871,0.086
8200,0.045,0.860,0.095
8300,0.046,0.859,0.095
8400,0.044,0.866,0.090
8500,0.042,0.862,0.096
8600,0.042,0.865,0.093
8700,0.041,0.862,0.097
8800,0.041,0.858,0.101
8900,0.042,0.857,0.101
9000,0.040,0.862,0.098
9100,0.044,0.857,0.099
9200,0.047,0.854,0.099
9300,0.044,0.851,0.105
9400,0.048,0.841,0.111
9500,0.051,0.837,0.112
9600,0.052,0.843,0.105
9700,0.053,0.840,0.107
9800,0.051,0.845,0.104
9900,0.054,0.842,0.104
10000,0.054,0.841,0.105
10100,0.053,0.842,0.105
10200,0.053,0.840,0.107
10300,0.051,0.835,0.114
10400,0.050,0.831,0.119
10500,0.049,0.827,0.124
10600,0.050,0.823,0.127
10700,0.049,0.823,0.128
10800,0.051,0.820,0.129
10900,0.051,0.807,0.142
11000,0.051,0.808,0.141
11100,0.051,0.804,0.145
11200,0.048,0.802,0.150
11300,0.049,0.801,0.150
11400,0.046,0.789,0.165
11500,0.048,0.791,0.161
11600,0.053,0.791,0.156
11700,0.054,0.787,0.159
11800,0.052,0.792,0.156
11900,0.050,0.795,0.155
12000,0.051,0.795,0.154
12100,0.047,0.805,0.148
12200,0.048,0.809,0.143
12300,0.046,0.804,0.150
12400,0.046,0.796,0.158
12500,0.046,0.800,0.154
12600,0.048,0.799,0.153
12700,0.046,0.808,0.146
12800,0.044,0.810,0.146
12900,0.056,0.807,0.137
13000,0.053,0.807,0.140
13100,0.054,0.810,0.136
13200,0.050,0.816,0.134
13300,0.052,0.816,0.132
13400,0.057,0.818,0.125
13500,0.059,0.819,0.122
13600,0.061,0.814,0.125
13700,0.059,0.812,0.129
13800,0.059,0.816,0.125
13900,0.065,0.805,0.130
14000,0.063,0.802,0.135
14100,0.058,0.800,0.142
14200,0.055,0.799,0.146
14300,0.057,0.801,0.142
14400,0.053,0.797,0.150
14500,0.053,0.796,0.151
14600,0.053,0.780,0.167
14700,0.053,0.787,0.160
14800,0.054,0.794,0.152
14900,0.053,0.806,0.141
15000,0.052,0.810,0.138
15100,0.058,0.803,0.139
15200,0.056,0.809,0.135
15300,0.056,0.810,0.134
15400,0.055,0.814,0.131
15500,0.054,0.807,0.139
15600,0.055,0.801,0.144
15700,0.054,0.804,0.142
15800,0.053,0.813,0.134
15900,0.051,0.813,0.136
16000,0.050,0.815,0.135
16100,0.047,0.818,0.135
16200,0.047,0.816,0.137
16300,0.056,0.813,0.131
16400,0.056,0.812,0.132
16500,0.056,0.819,0.125
16600,0.054,0.815,0.131
16700,0.052,0.818,0.130
16800,0.050,0.819,0.131
16900,0.048,0.823,0.129
17000,0.048,0.827,0.125
17100,0.050,0.819,0.131
17200,0.057,0.816,0.127
17300,0.056,0.819,0.125
17400,0.053,0.828,0.119
17500,0.048,0.833,0.119
17600,0.050,0.833,0.117
17700,0.047,0.824,0.129
17800,0.045,0.817,0.138
17900,0.043,0.828,0.129
18000,0.044,0.825,0.131
18100,0.047,0.832,0.121
18200,0.045,0.829,0.126
18300,0.046,0.833,0.121
18400,0.041,0.839,0.120
18500,0.040,0.844,0.116
18600,0.041,0.847,0.112
18700,0.043,0.847,0.110
18800,0.040,0.852,0.108
18900,0.037,0.860,0.103
