time,n_A+p,n_B,n_AB
100,0.030,0.942,0.028
200,0.056,0.900,0.044
300,0.142,0.792,0.066
400,0.151,0.782,0.067
500,0.183,0.718,0.099
600,0.178,0.674,0.148
700,0.239,0.619,0.142
800,0.245,0.631,0.124
900,0.265,0.550,0.185
1000,0.219,0.604,0.177
1100,0.278,0.531,0.191
1200,0.214,0.617,0.169
1300,0.214,0.620,0.166
1400,0.208,0.639,0.153
1500,0.265,0.564,0.171
1600,0.255,0.615,0.130
1700,0.285,0.576,0.139
1800,0.319,0.546,0.135
1900,0.281,0.558,0.161
2000,0.315,0.515,0.170
2100,0.324,0.521,0.155
2200,0.355,0.495,0.150
2300,0.367,0.495,0.138
2400,0.337,0.518,0.145
2500,0.300,0.502,0.198
2600,0.293,0.521,0.186
2700,0.319,0.520,0.161
2800,0.318,0.493,0.189
2900,0.314,0.537,0.149
3000,0.295,0.542,0.163
3100,0.290,0.572,0.138
3200,0.244,0.578,0.178
3300,0.239,0.600,0.161
3400,0.325,0.522,0.153
3500,0.277,0.533,0.190
3600,0.232,0.568,0.200
3700,0.231,0.575,0.194
3800,0.317,0.530,0.153
3900,0.300,0.523,0.177
4000,0.346,0.522,0.132
4100,0.372,0.508,0.120
4200,0.366,0.480,0.154
4300,0.368,0.472,0.160
4400,0.425,0.406,0.169
4500,0.446,0.390,0.164
4600,0.427,0.377,0.196
4700,0.498,0.313,0.189
4800,0.460,0.323,0.217
4900,0.495,0.292,0.213
5000,0.495,0.322,0.183
5100,0.498,0.337,0.165
5200,0.470,0.382,0.148
5300,0.470,0.340,0.190
5400,0.507,0.304,0.189
5500,0.463,0.345,0.192
5600,0.501,0.312,0.187
5700,0.554,0.280,0.166
5800,0.505,0.289,0.206
5900,0.500,0.322,0.178
6000,0.485,0.343,0.172
6100,0.489,0.344,0.167
6200,0.520,0.291,0.189
6300,0.485,0.354,0.161
6400,0.514,0.320,0.166
6500,0.528,0.278,0.194
6600,0.559,0.269,0.172
6700,0.633,0.235,0.132
6800,0.650,0.214,0.136
6900,0.675,0.197,0.128
7000,0.721,0.128,0.151
7100,0.712,0.165,0.123
7200,0.645,0.207,0.148
7300,0.586,0.256,0.158
7400,0.506,0.349,0.145
7500,0.514,0.332,0.154
7600,0.431,0.398,0.171
7700,0.372,0.431,0.197
7800,0.396,0.373,0.231
7900,0.413,0.355,0.232
8000,0.476,0.314,0.210
8100,0.473,0.312,0.215
8200,0.499,0.304,0.197
8300,0.511,0.282,0.207
8400,0.570,0.265,0.165
8500,0.589,0.247,0.164
8600,0.554,0.309,0.137
8700,0.519,0.333,0.148
8800,0.545,0.319,0.136
8900,0.522,0.337,0.141
9000,0.476,0.339,0.185
9100,0.467,0.367,0.166
9200,0.479,0.307,0.214
9300,0.500,0.331,0.169
9400,0.474,0.339,0.187
9500,0.549,0.298,0.153
9600,0.590,0.241,0.169
9700,0.548,0.272,0.180
9800,0.595,0.224,0.181
9900,0.564,0.233,0.203
10000,0.605,0.236,0.159
10100,0.565,0.234,0.201
10200,0.573,0.235,0.192
10300,0.628,0.198,0.174
10400,0.621,0.208,0.171
10500,0.709,0.158,0.133
10600,0.704,0.159,0.137
10700,0.680,0.153,0.167
10800,0.641,0.238,0.121
10900,0.657,0.214,0.129
11000,0.635,0.242,0.123
11100,0.610,0.228,0.162
11200,0.677,0.200,0.123
11300,0.729,0.153,0.118
11400,0.771,0.109,0.120
11500,0.834,0.068,0.098
11600,0.811,0.105,0.084
11700,0.749,0.145,0.106
11800,0.727,0.160,0.113
11900,0.728,0.150,0.122
12000,0.729,0.158,0.113
12100,0.743,0.115,0.142
12200,0.738,0.123,0.139
12300,0.773,0.094,0.133
12400,0.807,0.072,0.121
12500,0.838,0.068,0.094
12600,0.870,0.048,0.082
12700,0.824,0.064,0.112
12800,0.893,0.032,0.075
12900,0.937,0.016,0.047
13000,0.955,0.009,0.036
13100,0.977,0.004,0.019
13200,0.977,0.003,0.020
13300,0.988,0.002,0.010
13400,0.994,0.001,0.005
13500,0.996,0.001,0.003
13600,0.998,0.001,0.001
13700,0.998,0.000,0.002
13800,0.998,0.000,0.002
13900,1.000,0.000,0.000
