time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.035,0.921,0.045,0.153892
1000,0.045,0.856,0.099,0.229200
1500,0.037,0.846,0.117,0.239212
2000,0.037,0.809,0.154,0.261269
2500,0.065,0.804,0.132,0.272877
3000,0.055,0.834,0.112,0.210841
3500,0.057,0.804,0.139,0.252415
4000,0.082,0.712,0.206,0.368682
4500,0.122,0.598,0.280,0.438964
5000,0.186,0.514,0.300,0.477877
5500,0.201,0.479,0.320,0.488415
6000,0.216,0.499,0.285,0.479312
6500,0.211,0.459,0.330,0.480236
7000,0.248,0.467,0.285,0.484528
7500,0.295,0.412,0.293,0.491202
8000,0.337,0.347,0.315,0.497833
8500,0.377,0.295,0.328,0.486509
9000,0.385,0.268,0.347,0.493501
9500,0.395,0.273,0.333,0.490675
10000,0.471,0.248,0.280,0.464369
10500,0.459,0.246,0.295,0.475459
11000,0.519,0.161,0.320,0.436014
11500,0.541,0.161,0.298,0.417662
12000,0.591,0.114,0.295,0.390969
12500,0.638,0.122,0.241,0.371358
13000,0.623,0.099,0.278,0.374879
13500,0.638,0.102,0.261,0.362109
14000,0.707,0.072,0.221,0.293166
14500,0.764,0.045,0.191,0.234685
15000,0.804,0.040,0.156,0.185849
15500,0.806,0.035,0.159,0.211053
16000,0.841,0.032,0.127,0.181641
16500,0.868,0.017,0.114,0.139847
17000,0.891,0.017,0.092,0.115671
17500,0.893,0.010,0.097,0.118128
18000,0.921,0.007,0.072,0.073922
18500,0.913,0.012,0.074,0.100585
19000,0.881,0.015,0.104,0.141153
19500,0.878,0.010,0.112,0.145211
20000,0.893,0.012,0.094,0.121742
20500,0.923,0.005,0.072,0.102041
21000,0.938,0.005,0.057,0.081986
21500,0.940,0.005,0.055,0.079856
22000,0.950,0.005,0.045,0.068267
22500,0.963,0.007,0.030,0.045565
23000,0.973,0.005,0.022,0.032308
23500,0.988,0.005,0.007,0.009114
24000,0.985,0.005,0.010,0.018706
24500,0.988,0.005,0.007,0.012427
25000,0.993,0.005,0.002,0.000612
25500,0.993,0.002,0.005,0.000612
26000,0.993,0.000,0.007,0.000612
26500,0.993,0.000,0.007,0.000612
27000,0.990,0.000,0.010,0.001149
27500,0.983,0.000,0.017,0.013270
28000,0.993,0.000,0.007,0.000612
28500,0.995,0.000,0.005,0.000448
29000,0.998,0.000,0.002,0.000090
29500,0.998,0.000,0.002,0.000090
30000,0.998,0.000,0.002,0.000090
30500,0.998,0.000,0.002,0.000090
31000,0.998,0.000,0.002,0.000090
31500,0.998,0.000,0.002,0.000090
32000,0.998,0.000,0.002,0.000090
32500,0.998,0.000,0.002,0.000090
33000,0.998,0.000,0.002,0.000090
33500,0.998,0.000,0.002,0.000090
34000,0.998,0.000,0.002,0.000090
34500,0.998,0.000,0.002,0.000090
35000,0.998,0.000,0.002,0.000090
35500,0.998,0.000,0.002,0.000090
36000,0.998,0.000,0.002,0.000090
36500,0.998,0.000,0.002,0.000090
37000,0.998,0.000,0.002,0.000090
37500,0.998,0.000,0.002,0.000090
38000,0.998,0.000,0.002,0.000090
38500,0.998,0.000,0.002,0.000090
39000,0.998,0.000,0.002,0.000090
39500,0.998,0.000,0.002,0.000090
40000,0.998,0.000,0.002,0.000090
40500,0.998,0.000,0.002,0.000090
41000,0.998,0.000,0.002,0.000090
41500,1.000,0.000,0.000,0.000000
