time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.943,0.027,0.070147
1000,0.030,0.950,0.020,0.064367
1500,0.030,0.928,0.042,0.086489
2000,0.030,0.921,0.050,0.106461
2500,0.035,0.935,0.030,0.086131
3000,0.035,0.926,0.040,0.105223
3500,0.040,0.931,0.030,0.077012
4000,0.037,0.933,0.030,0.077603
4500,0.035,0.931,0.035,0.101777
5000,0.042,0.908,0.050,0.144600
5500,0.032,0.948,0.020,0.068860
6000,0.035,0.940,0.025,0.075338
6500,0.037,0.943,0.020,0.076259
7000,0.040,0.943,0.017,0.073376
7500,0.047,0.913,0.040,0.123820
8000,0.040,0.923,0.037,0.102607
8500,0.040,0.931,0.030,0.082891
9000,0.032,0.926,0.042,0.095440
9500,0.030,0.935,0.035,0.081359
10000,0.030,0.958,0.012,0.049137
10500,0.030,0.940,0.030,0.077886
11000,0.030,0.928,0.042,0.109824
11500,0.030,0.943,0.027,0.077021
12000,0.035,0.953,0.012,0.048131
12500,0.032,0.933,0.035,0.094624
13000,0.037,0.926,0.037,0.093144
13500,0.042,0.911,0.047,0.130988
14000,0.045,0.888,0.067,0.141164
14500,0.047,0.898,0.055,0.126745
15000,0.045,0.868,0.087,0.182920
15500,0.042,0.891,0.067,0.147119
16000,0.032,0.918,0.050,0.107596
16500,0.032,0.906,0.062,0.122956
17000,0.035,0.938,0.027,0.079070
17500,0.032,0.935,0.032,0.082724
18000,0.032,0.938,0.030,0.089191
18500,0.030,0.953,0.017,0.065624
19000,0.030,0.933,0.037,0.091414
19500,0.030,0.943,0.027,0.077068
20000,0.030,0.945,0.025,0.071533
20500,0.030,0.940,0.030,0.087999
21000,0.030,0.940,0.030,0.080775
21500,0.030,0.943,0.027,0.069648
22000,0.030,0.950,0.020,0.053796
22500,0.030,0.931,0.040,0.095817
23000,0.037,0.931,0.032,0.089742
23500,0.035,0.928,0.037,0.091143
24000,0.032,0.931,0.037,0.089043
24500,0.037,0.950,0.012,0.053361
25000,0.047,0.923,0.030,0.097011
25500,0.037,0.923,0.040,0.097784
26000,0.042,0.923,0.035,0.109724
26500,0.037,0.918,0.045,0.113844
27000,0.045,0.908,0.047,0.146259
27500,0.030,0.950,0.020,0.071028
28000,0.030,0.935,0.035,0.085741
28500,0.037,0.935,0.027,0.085614
29000,0.040,0.926,0.035,0.100335
29500,0.037,0.940,0.022,0.083286
30000,0.037,0.945,0.017,0.070015
30500,0.040,0.928,0.032,0.109902
31000,0.037,0.931,0.032,0.094168
31500,0.032,0.945,0.022,0.069519
32000,0.032,0.928,0.040,0.088829
32500,0.030,0.935,0.035,0.074316
33000,0.030,0.943,0.027,0.076555
33500,0.040,0.908,0.052,0.118209
34000,0.037,0.913,0.050,0.112122
34500,0.037,0.921,0.042,0.105545
35000,0.037,0.906,0.057,0.111921
35500,0.035,0.896,0.069,0.138978
36000,0.030,0.928,0.042,0.096217
36500,0.035,0.928,0.037,0.087937
37000,0.032,0.928,0.040,0.086768
37500,0.032,0.945,0.022,0.059570
38000,0.037,0.943,0.020,0.075875
38500,0.032,0.953,0.015,0.070312
39000,0.035,0.940,0.025,0.072639
39500,0.042,0.933,0.025,0.087860
40000,0.037,0.916,0.047,0.112952
40500,0.045,0.898,0.057,0.125666
41000,0.037,0.911,0.052,0.115712
41500,0.069,0.854,0.077,0.194383
42000,0.037,0.888,0.074,0.141169
42500,0.040,0.896,0.065,0.161866
43000,0.040,0.898,0.062,0.143258
43500,0.047,0.918,0.035,0.104255
44000,0.050,0.893,0.057,0.156506
44500,0.042,0.928,0.030,0.080513
45000,0.045,0.923,0.032,0.090717
45500,0.047,0.926,0.027,0.099407
46000,0.037,0.908,0.055,0.101839
46500,0.035,0.916,0.050,0.121048
47000,0.035,0.933,0.032,0.078105
47500,0.037,0.921,0.042,0.106609
48000,0.042,0.911,0.047,0.121990
48500,0.032,0.921,0.047,0.089353
49000,0.032,0.923,0.045,0.091027
49500,0.040,0.913,0.047,0.107192
50000,0.032,0.926,0.042,0.092219
50500,0.035,0.918,0.047,0.092746
51000,0.037,0.913,0.050,0.103821
51500,0.045,0.906,0.050,0.118712
52000,0.047,0.893,0.060,0.157222
52500,0.035,0.943,0.022,0.067339
53000,0.030,0.950,0.020,0.070255
53500,0.030,0.953,0.017,0.071965
54000,0.037,0.926,0.037,0.102894
54500,0.035,0.948,0.017,0.074614
55000,0.042,0.923,0.035,0.117336
55500,0.032,0.913,0.055,0.123501
56000,0.032,0.916,0.052,0.104726
56500,0.032,0.940,0.027,0.086160
57000,0.030,0.926,0.045,0.104060
57500,0.042,0.928,0.030,0.080617
58000,0.040,0.933,0.027,0.093289
58500,0.032,0.933,0.035,0.077062
59000,0.040,0.928,0.032,0.098115
59500,0.040,0.923,0.037,0.099744
60000,0.035,0.940,0.025,0.080893
60500,0.037,0.928,0.035,0.093192
61000,0.037,0.921,0.042,0.111275
61500,0.032,0.926,0.042,0.106507
62000,0.035,0.918,0.047,0.109230
62500,0.035,0.921,0.045,0.109780
63000,0.042,0.913,0.045,0.115835
63500,0.037,0.886,0.077,0.141283
64000,0.035,0.911,0.055,0.121847
